"DateTime","Accounts"
"2015-10-31 00:00:00",407
"2015-11-01 00:00:00",515
"2015-11-02 00:00:00",306
"2015-11-03 00:00:00",358
"2015-11-04 00:00:00",295
"2015-11-05 00:00:00",214
"2015-11-06 00:00:00",160
"2015-11-07 00:00:00",547
"2015-11-08 00:00:00",644
"2015-11-09 00:00:00",318
"2015-11-10 00:00:00",184
"2015-11-11 00:00:00",171
"2015-11-12 00:00:00",121
"2015-11-13 00:00:00",140
"2015-11-14 00:00:00",102
"2015-11-15 00:00:00",113
"2015-11-16 00:00:00",116
"2015-11-17 00:00:00",143
"2015-11-18 00:00:00",120
"2015-11-19 00:00:00",140
"2015-11-20 00:00:00",119
"2015-11-21 00:00:00",120
"2015-11-22 00:00:00",451
"2015-11-23 00:00:00",147
"2015-11-24 00:00:00",220
"2015-11-25 00:00:00",100
"2015-11-26 00:00:00",166
"2015-11-27 00:00:00",67
"2015-11-28 00:00:00",67
"2015-11-29 00:00:00",86
"2015-11-30 00:00:00",125
"2015-12-01 00:00:00",111
"2015-12-02 00:00:00",101
"2015-12-03 00:00:00",104
"2015-12-04 00:00:00",174
"2015-12-05 00:00:00",146
"2015-12-06 00:00:00",276
"2015-12-07 00:00:00",151
"2015-12-08 00:00:00",125
"2015-12-09 00:00:00",122
"2015-12-10 00:00:00",151
"2015-12-11 00:00:00",146
"2015-12-12 00:00:00",429
"2015-12-13 00:00:00",201
"2015-12-14 00:00:00",159
"2015-12-15 00:00:00",131
"2015-12-16 00:00:00",144
"2015-12-17 00:00:00",377
"2015-12-18 00:00:00",278
"2015-12-19 00:00:00",125
"2015-12-20 00:00:00",149
"2015-12-21 00:00:00",187
"2015-12-22 00:00:00",130
"2015-12-23 00:00:00",109
"2015-12-24 00:00:00",110
"2015-12-25 00:00:00",117
"2015-12-26 00:00:00",145
"2015-12-27 00:00:00",143
"2015-12-28 00:00:00",193
"2015-12-29 00:00:00",176
"2015-12-30 00:00:00",155
"2015-12-31 00:00:00",241
"2016-01-01 00:00:00",137
"2016-01-02 00:00:00",151
"2016-01-03 00:00:00",151
"2016-01-04 00:00:00",204
"2016-01-05 00:00:00",185
"2016-01-06 00:00:00",267
"2016-01-07 00:00:00",225
"2016-01-08 00:00:00",215
"2016-01-09 00:00:00",338
"2016-01-10 00:00:00",272
"2016-01-11 00:00:00",339
"2016-01-12 00:00:00",352
"2016-01-13 00:00:00",231
"2016-01-14 00:00:00",231
"2016-01-15 00:00:00",427
"2016-01-16 00:00:00",294
"2016-01-17 00:00:00",279
"2016-01-18 00:00:00",402
"2016-01-19 00:00:00",327
"2016-01-20 00:00:00",472
"2016-01-21 00:00:00",419
"2016-01-22 00:00:00",438
"2016-01-23 00:00:00",611
"2016-01-24 00:00:00",780
"2016-01-25 00:00:00",858
"2016-01-26 00:00:00",966
"2016-01-27 00:00:00",817
"2016-01-28 00:00:00",1022
"2016-01-29 00:00:00",985
"2016-01-30 00:00:00",1000
"2016-01-31 00:00:00",910
"2016-02-01 00:00:00",701
"2016-02-02 00:00:00",588
"2016-02-03 00:00:00",681
"2016-02-04 00:00:00",608
"2016-02-05 00:00:00",823
"2016-02-06 00:00:00",551
"2016-02-07 00:00:00",531
"2016-02-08 00:00:00",689
"2016-02-09 00:00:00",791
"2016-02-10 00:00:00",1346
"2016-02-11 00:00:00",2403
"2016-02-12 00:00:00",1638
"2016-02-13 00:00:00",1459
"2016-02-14 00:00:00",1132
"2016-02-15 00:00:00",1020
"2016-02-16 00:00:00",992
"2016-02-17 00:00:00",973
"2016-02-18 00:00:00",829
"2016-02-19 00:00:00",1386
"2016-02-20 00:00:00",670
"2016-02-21 00:00:00",1755
"2016-02-22 00:00:00",938
"2016-02-23 00:00:00",978
"2016-02-24 00:00:00",839
"2016-02-25 00:00:00",1039
"2016-02-26 00:00:00",1386
"2016-02-27 00:00:00",833
"2016-02-28 00:00:00",1375
"2016-02-29 00:00:00",1868
"2016-03-01 00:00:00",1861
"2016-03-02 00:00:00",2201
"2016-03-03 00:00:00",2331
"2016-03-04 00:00:00",2477
"2016-03-05 00:00:00",3191
"2016-03-06 00:00:00",2910
"2016-03-07 00:00:00",1897
"2016-03-08 00:00:00",2425
"2016-03-09 00:00:00",2390
"2016-03-10 00:00:00",2458
"2016-03-11 00:00:00",1515
"2016-03-12 00:00:00",1948
"2016-03-13 00:00:00",1985
"2016-03-14 00:00:00",2199
"2016-03-15 00:00:00",1907
"2016-03-16 00:00:00",1631
"2016-03-17 00:00:00",1701
"2016-03-18 00:00:00",1907
"2016-03-19 00:00:00",1272
"2016-03-20 00:00:00",1537
"2016-03-21 00:00:00",1545
"2016-03-22 00:00:00",1199
"2016-03-23 00:00:00",1363
"2016-03-24 00:00:00",1296
"2016-03-25 00:00:00",1127
"2016-03-26 00:00:00",1039
"2016-03-27 00:00:00",1047
"2016-03-28 00:00:00",1408
"2016-03-29 00:00:00",1819
"2016-03-30 00:00:00",2475
"2016-03-31 00:00:00",2081
"2016-04-01 00:00:00",1102
"2016-04-02 00:00:00",1127
"2016-04-03 00:00:00",945
"2016-04-04 00:00:00",1228
"2016-04-05 00:00:00",1212
"2016-04-06 00:00:00",1136
"2016-04-07 00:00:00",1161
"2016-04-08 00:00:00",823
"2016-04-09 00:00:00",931
"2016-04-10 00:00:00",1249
"2016-04-11 00:00:00",1059
"2016-04-12 00:00:00",1245
"2016-04-13 00:00:00",1216
"2016-04-14 00:00:00",989
"2016-04-15 00:00:00",833
"2016-04-16 00:00:00",787
"2016-04-17 00:00:00",878
"2016-04-18 00:00:00",910
"2016-04-19 00:00:00",841
"2016-04-20 00:00:00",1028
"2016-04-21 00:00:00",1975
"2016-04-22 00:00:00",1079
"2016-04-23 00:00:00",993
"2016-04-24 00:00:00",1096
"2016-04-25 00:00:00",1121
"2016-04-26 00:00:00",1199
"2016-04-27 00:00:00",1244
"2016-04-28 00:00:00",1095
"2016-04-29 00:00:00",1094
"2016-04-30 00:00:00",6044
"2016-05-01 00:00:00",2580
"2016-05-02 00:00:00",3993
"2016-05-03 00:00:00",1569
"2016-05-04 00:00:00",1718
"2016-05-05 00:00:00",1601
"2016-05-06 00:00:00",1438
"2016-05-07 00:00:00",1369
"2016-05-08 00:00:00",1681
"2016-05-09 00:00:00",1789
"2016-05-10 00:00:00",1616
"2016-05-11 00:00:00",2679
"2016-05-12 00:00:00",3168
"2016-05-13 00:00:00",2809
"2016-05-14 00:00:00",2361
"2016-05-15 00:00:00",2461
"2016-05-16 00:00:00",1762
"2016-05-17 00:00:00",2511
"2016-05-18 00:00:00",5138
"2016-05-19 00:00:00",3937
"2016-05-20 00:00:00",5368
"2016-05-21 00:00:00",4616
"2016-05-22 00:00:00",2439
"2016-05-23 00:00:00",2767
"2016-05-24 00:00:00",2534
"2016-05-25 00:00:00",3454
"2016-05-26 00:00:00",2866
"2016-05-27 00:00:00",4299
"2016-05-28 00:00:00",12894
"2016-05-29 00:00:00",3415
"2016-05-30 00:00:00",2544
"2016-05-31 00:00:00",2821
"2016-06-01 00:00:00",2477
"2016-06-02 00:00:00",2136
"2016-06-03 00:00:00",2080
"2016-06-04 00:00:00",1879
"2016-06-05 00:00:00",1854
"2016-06-06 00:00:00",2186
"2016-06-07 00:00:00",5768
"2016-06-08 00:00:00",2900
"2016-06-09 00:00:00",2379
"2016-06-10 00:00:00",2567
"2016-06-11 00:00:00",2518
"2016-06-12 00:00:00",2909
"2016-06-13 00:00:00",4964
"2016-06-14 00:00:00",4265
"2016-06-15 00:00:00",2992
"2016-06-16 00:00:00",5533
"2016-06-17 00:00:00",14145
"2016-06-18 00:00:00",14734
"2016-06-19 00:00:00",6551
"2016-06-20 00:00:00",5737
"2016-06-21 00:00:00",4411
"2016-06-22 00:00:00",5761
"2016-06-23 00:00:00",3532
"2016-06-24 00:00:00",3803
"2016-06-25 00:00:00",2355
"2016-06-26 00:00:00",2433
"2016-06-27 00:00:00",2661
"2016-06-28 00:00:00",3366
"2016-06-29 00:00:00",2924
"2016-06-30 00:00:00",2110
"2016-07-01 00:00:00",2976
"2016-07-02 00:00:00",2570
"2016-07-03 00:00:00",3278
"2016-07-04 00:00:00",2857
"2016-07-05 00:00:00",3905
"2016-07-06 00:00:00",3070
"2016-07-07 00:00:00",3132
"2016-07-08 00:00:00",3107
"2016-07-09 00:00:00",4018
"2016-07-10 00:00:00",3120
"2016-07-11 00:00:00",2560
"2016-07-12 00:00:00",3656
"2016-07-13 00:00:00",2828
"2016-07-14 00:00:00",3139
"2016-07-15 00:00:00",3494
"2016-07-16 00:00:00",2236
"2016-07-17 00:00:00",1483
"2016-07-18 00:00:00",2495
"2016-07-19 00:00:00",2939
"2016-07-20 00:00:00",4776
"2016-07-21 00:00:00",3409
"2016-07-22 00:00:00",4448
"2016-07-23 00:00:00",3799
"2016-07-24 00:00:00",3852
"2016-07-25 00:00:00",4550
"2016-07-26 00:00:00",5354
"2016-07-27 00:00:00",5694
"2016-07-28 00:00:00",3524
"2016-07-29 00:00:00",4958
"2016-07-30 00:00:00",2415
"2016-07-31 00:00:00",2648
"2016-08-01 00:00:00",2746
"2016-08-02 00:00:00",3916
"2016-08-03 00:00:00",3277
"2016-08-04 00:00:00",2948
"2016-08-05 00:00:00",2368
"2016-08-06 00:00:00",1937
"2016-08-07 00:00:00",1929
"2016-08-08 00:00:00",2382
"2016-08-09 00:00:00",3272
"2016-08-10 00:00:00",2954
"2016-08-11 00:00:00",2651
"2016-08-12 00:00:00",2340
"2016-08-13 00:00:00",1788
"2016-08-14 00:00:00",1703
"2016-08-15 00:00:00",1747
"2016-08-16 00:00:00",1864
"2016-08-17 00:00:00",1813
"2016-08-18 00:00:00",1857
"2016-08-19 00:00:00",1705
"2016-08-20 00:00:00",1787
"2016-08-21 00:00:00",2128
"2016-08-22 00:00:00",1673
"2016-08-23 00:00:00",2715
"2016-08-24 00:00:00",1938
"2016-08-25 00:00:00",2251
"2016-08-26 00:00:00",1977
"2016-08-27 00:00:00",1488
"2016-08-28 00:00:00",1637
"2016-08-29 00:00:00",1873
"2016-08-30 00:00:00",1937
"2016-08-31 00:00:00",2107
"2016-09-01 00:00:00",2409
"2016-09-02 00:00:00",2115
"2016-09-03 00:00:00",1882
"2016-09-04 00:00:00",1933
"2016-09-05 00:00:00",1795
"2016-09-06 00:00:00",1998
"2016-09-07 00:00:00",1864
"2016-09-08 00:00:00",2285
"2016-09-09 00:00:00",2171
"2016-09-10 00:00:00",2014
"2016-09-11 00:00:00",1807
"2016-09-12 00:00:00",2559
"2016-09-13 00:00:00",2051
"2016-09-14 00:00:00",1966
"2016-09-15 00:00:00",1907
"2016-09-16 00:00:00",1899
"2016-09-17 00:00:00",1874
"2016-09-18 00:00:00",1684
"2016-09-19 00:00:00",1042
"2016-09-20 00:00:00",2533
"2016-09-21 00:00:00",3062
"2016-09-22 00:00:00",1816
"2016-09-23 00:00:00",1611
"2016-09-24 00:00:00",1656
"2016-09-25 00:00:00",2162
"2016-09-26 00:00:00",1841
"2016-09-27 00:00:00",1898
"2016-09-28 00:00:00",1877
"2016-09-29 00:00:00",4037
"2016-09-30 00:00:00",2358
"2016-10-01 00:00:00",1913
"2016-10-02 00:00:00",2176
"2016-10-03 00:00:00",2369
"2016-10-04 00:00:00",24141
"2016-10-05 00:00:00",2466
"2016-10-06 00:00:00",2696
"2016-10-07 00:00:00",2354
"2016-10-08 00:00:00",3152
"2016-10-09 00:00:00",2777
"2016-10-10 00:00:00",3981
"2016-10-11 00:00:00",2235
"2016-10-12 00:00:00",1378
"2016-10-13 00:00:00",876
"2016-10-14 00:00:00",1343
"2016-10-15 00:00:00",1233
"2016-10-16 00:00:00",1459
"2016-10-17 00:00:00",1415
"2016-10-18 00:00:00",1971
"2016-10-19 00:00:00",1543
"2016-10-20 00:00:00",1588
"2016-10-21 00:00:00",1504
"2016-10-22 00:00:00",1732
"2016-10-23 00:00:00",1343
"2016-10-24 00:00:00",1635
"2016-10-25 00:00:00",3090
"2016-10-26 00:00:00",1982
"2016-10-27 00:00:00",1865
"2016-10-28 00:00:00",2321
"2016-10-29 00:00:00",1824
"2016-10-30 00:00:00",1815
"2016-10-31 00:00:00",1850
"2016-11-01 00:00:00",2292
"2016-11-02 00:00:00",4988
"2016-11-03 00:00:00",1987
"2016-11-04 00:00:00",1628
"2016-11-05 00:00:00",1535
"2016-11-06 00:00:00",1687
"2016-11-07 00:00:00",1808
"2016-11-08 00:00:00",2033
"2016-11-09 00:00:00",2470
"2016-11-10 00:00:00",1975
"2016-11-11 00:00:00",2235
"2016-11-12 00:00:00",1818
"2016-11-13 00:00:00",2393
"2016-11-14 00:00:00",1850
"2016-11-15 00:00:00",2108
"2016-11-16 00:00:00",1864
"2016-11-17 00:00:00",1806
"2016-11-18 00:00:00",2051
"2016-11-19 00:00:00",1568
"2016-11-20 00:00:00",1667
"2016-11-21 00:00:00",2163
"2016-11-22 00:00:00",1605
"2016-11-23 00:00:00",1662
"2016-11-24 00:00:00",1657
"2016-11-25 00:00:00",20524
"2016-11-26 00:00:00",3147
"2016-11-27 00:00:00",2824
"2016-11-28 00:00:00",1714
"2016-11-29 00:00:00",1762
"2016-11-30 00:00:00",126897
"2016-12-01 00:00:00",1654
"2016-12-02 00:00:00",3240
"2016-12-03 00:00:00",6389
"2016-12-04 00:00:00",5559
"2016-12-05 00:00:00",6711
"2016-12-06 00:00:00",2581
"2016-12-07 00:00:00",1886
"2016-12-08 00:00:00",1690
"2016-12-09 00:00:00",1810
"2016-12-10 00:00:00",3383
"2016-12-11 00:00:00",2685
"2016-12-12 00:00:00",1730
"2016-12-13 00:00:00",1596
"2016-12-14 00:00:00",3234
"2016-12-15 00:00:00",3766
"2016-12-16 00:00:00",1882
"2016-12-17 00:00:00",3095
"2016-12-18 00:00:00",2069
"2016-12-19 00:00:00",2103
"2016-12-20 00:00:00",2339
"2016-12-21 00:00:00",1901
"2016-12-22 00:00:00",8775
"2016-12-23 00:00:00",4148
"2016-12-24 00:00:00",1768
"2016-12-25 00:00:00",1312
"2016-12-26 00:00:00",1413
"2016-12-27 00:00:00",1707
"2016-12-28 00:00:00",2017
"2016-12-29 00:00:00",2613
"2016-12-30 00:00:00",2424
"2016-12-31 00:00:00",2964
"2017-01-01 00:00:00",1607
"2017-01-02 00:00:00",2251
"2017-01-03 00:00:00",2657
"2017-01-04 00:00:00",3525
"2017-01-05 00:00:00",3316
"2017-01-06 00:00:00",3310
"2017-01-07 00:00:00",2627
"2017-01-08 00:00:00",2203
"2017-01-09 00:00:00",2423
"2017-01-10 00:00:00",2316
"2017-01-11 00:00:00",2278
"2017-01-12 00:00:00",3623
"2017-01-13 00:00:00",3629
"2017-01-14 00:00:00",3443
"2017-01-15 00:00:00",2429
"2017-01-16 00:00:00",2411
"2017-01-17 00:00:00",2708
"2017-01-18 00:00:00",2597
"2017-01-19 00:00:00",2518
"2017-01-20 00:00:00",3122
"2017-01-21 00:00:00",2379
"2017-01-22 00:00:00",2637
"2017-01-23 00:00:00",2704
"2017-01-24 00:00:00",2412
"2017-01-25 00:00:00",2425
"2017-01-26 00:00:00",3143
"2017-01-27 00:00:00",2388
"2017-01-28 00:00:00",2684
"2017-01-29 00:00:00",2127
"2017-01-30 00:00:00",2630
"2017-01-31 00:00:00",1758
"2017-02-01 00:00:00",1988
"2017-02-02 00:00:00",1972
"2017-02-03 00:00:00",1812
"2017-02-04 00:00:00",2215
"2017-02-05 00:00:00",1786
"2017-02-06 00:00:00",1716
"2017-02-07 00:00:00",2210
"2017-02-08 00:00:00",2549
"2017-02-09 00:00:00",1912
"2017-02-10 00:00:00",2060
"2017-02-11 00:00:00",1936
"2017-02-12 00:00:00",2634
"2017-02-13 00:00:00",2199
"2017-02-14 00:00:00",2816
"2017-02-15 00:00:00",2777
"2017-02-16 00:00:00",2133
"2017-02-17 00:00:00",2099
"2017-02-18 00:00:00",2958
"2017-02-19 00:00:00",2035
"2017-02-20 00:00:00",2481
"2017-02-21 00:00:00",3011
"2017-02-22 00:00:00",2349
"2017-02-23 00:00:00",2317
"2017-02-24 00:00:00",2687
"2017-02-25 00:00:00",2335
"2017-02-26 00:00:00",2514
"2017-02-27 00:00:00",3186
"2017-02-28 00:00:00",4514
"2017-03-01 00:00:00",7029
"2017-03-02 00:00:00",6482
"2017-03-03 00:00:00",6839
"2017-03-04 00:00:00",4311
"2017-03-05 00:00:00",4094
"2017-03-06 00:00:00",4648
"2017-03-07 00:00:00",3832
"2017-03-08 00:00:00",4279
"2017-03-09 00:00:00",6610
"2017-03-10 00:00:00",6130
"2017-03-11 00:00:00",5949
"2017-03-12 00:00:00",7364
"2017-03-13 00:00:00",11897
"2017-03-14 00:00:00",9648
"2017-03-15 00:00:00",10525
"2017-03-16 00:00:00",17696
"2017-03-17 00:00:00",15748
"2017-03-18 00:00:00",11949
"2017-03-19 00:00:00",8649
"2017-03-20 00:00:00",9222
"2017-03-21 00:00:00",10109
"2017-03-22 00:00:00",8269
"2017-03-23 00:00:00",7997
"2017-03-24 00:00:00",11416
"2017-03-25 00:00:00",9554
"2017-03-26 00:00:00",7345
"2017-03-27 00:00:00",11827
"2017-03-28 00:00:00",8980
"2017-03-29 00:00:00",8933
"2017-03-30 00:00:00",14313
"2017-03-31 00:00:00",14356
"2017-04-01 00:00:00",7706
"2017-04-02 00:00:00",10295
"2017-04-03 00:00:00",12938
"2017-04-04 00:00:00",10223
"2017-04-05 00:00:00",10292
"2017-04-06 00:00:00",13780
"2017-04-07 00:00:00",8184
"2017-04-08 00:00:00",6723
"2017-04-09 00:00:00",5989
"2017-04-10 00:00:00",7020
"2017-04-11 00:00:00",6145
"2017-04-12 00:00:00",10221
"2017-04-13 00:00:00",8437
"2017-04-14 00:00:00",7087
"2017-04-15 00:00:00",6585
"2017-04-16 00:00:00",4585
"2017-04-17 00:00:00",6389
"2017-04-18 00:00:00",8326
"2017-04-19 00:00:00",8708
"2017-04-20 00:00:00",10030
"2017-04-21 00:00:00",11186
"2017-04-22 00:00:00",7789
"2017-04-23 00:00:00",6636
"2017-04-24 00:00:00",9641
"2017-04-25 00:00:00",7969
"2017-04-26 00:00:00",16539
"2017-04-27 00:00:00",15786
"2017-04-28 00:00:00",12304
"2017-04-29 00:00:00",10794
"2017-04-30 00:00:00",12123
"2017-05-01 00:00:00",16004
"2017-05-02 00:00:00",15142
"2017-05-03 00:00:00",11579
"2017-05-04 00:00:00",18388
"2017-05-05 00:00:00",15505
"2017-05-06 00:00:00",15393
"2017-05-07 00:00:00",18970
"2017-05-08 00:00:00",18673
"2017-05-09 00:00:00",20369
"2017-05-10 00:00:00",20361
"2017-05-11 00:00:00",19756
"2017-05-12 00:00:00",16029
"2017-05-13 00:00:00",13925
"2017-05-14 00:00:00",13784
"2017-05-15 00:00:00",17864
"2017-05-16 00:00:00",20478
"2017-05-17 00:00:00",22797
"2017-05-18 00:00:00",22259
"2017-05-19 00:00:00",28702
"2017-05-20 00:00:00",23839
"2017-05-21 00:00:00",24626
"2017-05-22 00:00:00",33017
"2017-05-23 00:00:00",44708
"2017-05-24 00:00:00",42523
"2017-05-25 00:00:00",39060
"2017-05-26 00:00:00",34270
"2017-05-27 00:00:00",26795
"2017-05-28 00:00:00",26126
"2017-05-29 00:00:00",28550
"2017-05-30 00:00:00",43828
"2017-05-31 00:00:00",45334
"2017-06-01 00:00:00",39329
"2017-06-02 00:00:00",41426
"2017-06-03 00:00:00",35165
"2017-06-04 00:00:00",36094
"2017-06-05 00:00:00",37844
"2017-06-06 00:00:00",42976
"2017-06-07 00:00:00",44299
"2017-06-08 00:00:00",37468
"2017-06-09 00:00:00",40618
"2017-06-10 00:00:00",43354
"2017-06-11 00:00:00",55524
"2017-06-12 00:00:00",59328
"2017-06-13 00:00:00",59433
"2017-06-14 00:00:00",53439
"2017-06-15 00:00:00",52451
"2017-06-16 00:00:00",48115
"2017-06-17 00:00:00",46434
"2017-06-18 00:00:00",52841
"2017-06-19 00:00:00",60587
"2017-06-20 00:00:00",62327
"2017-06-21 00:00:00",32359
"2017-06-22 00:00:00",56106
"2017-06-23 00:00:00",56030
"2017-06-24 00:00:00",50826
"2017-06-25 00:00:00",44103
"2017-06-26 00:00:00",52980
"2017-06-27 00:00:00",42039
"2017-06-28 00:00:00",50319
"2017-06-29 00:00:00",48712
"2017-06-30 00:00:00",47571
"2017-07-01 00:00:00",35994
"2017-07-02 00:00:00",33825
"2017-07-03 00:00:00",54728
"2017-07-04 00:00:00",50813
"2017-07-05 00:00:00",43037
"2017-07-06 00:00:00",35305
"2017-07-07 00:00:00",42380
"2017-07-08 00:00:00",38185
"2017-07-09 00:00:00",29944
"2017-07-10 00:00:00",37202
"2017-07-11 00:00:00",42270
"2017-07-12 00:00:00",41165
"2017-07-13 00:00:00",48333
"2017-07-14 00:00:00",32114
"2017-07-15 00:00:00",27585
"2017-07-16 00:00:00",31964
"2017-07-17 00:00:00",38473
"2017-07-18 00:00:00",50236
"2017-07-19 00:00:00",35923
"2017-07-20 00:00:00",41929
"2017-07-21 00:00:00",38505
"2017-07-22 00:00:00",26716
"2017-07-23 00:00:00",36721
"2017-07-24 00:00:00",38156
"2017-07-25 00:00:00",41083
"2017-07-26 00:00:00",34549
"2017-07-27 00:00:00",29884
"2017-07-28 00:00:00",31444
"2017-07-29 00:00:00",27088
"2017-07-30 00:00:00",43174
"2017-07-31 00:00:00",36425
"2017-08-01 00:00:00",39348
"2017-08-02 00:00:00",38353
"2017-08-03 00:00:00",41602
"2017-08-04 00:00:00",39345
"2017-08-05 00:00:00",37937
"2017-08-06 00:00:00",43289
"2017-08-07 00:00:00",51910
"2017-08-08 00:00:00",54677
"2017-08-09 00:00:00",52570
"2017-08-10 00:00:00",59660
"2017-08-11 00:00:00",60661
"2017-08-12 00:00:00",55711
"2017-08-13 00:00:00",61471
"2017-08-14 00:00:00",78658
"2017-08-15 00:00:00",85148
"2017-08-16 00:00:00",56023
"2017-08-17 00:00:00",67235
"2017-08-18 00:00:00",70614
"2017-08-19 00:00:00",63148
"2017-08-20 00:00:00",59372
"2017-08-21 00:00:00",58845
"2017-08-22 00:00:00",66783
"2017-08-23 00:00:00",69943
"2017-08-24 00:00:00",52705
"2017-08-25 00:00:00",50451
"2017-08-26 00:00:00",45513
"2017-08-27 00:00:00",49648
"2017-08-28 00:00:00",53317
"2017-08-29 00:00:00",62204
"2017-08-30 00:00:00",67055
"2017-08-31 00:00:00",67872
"2017-09-01 00:00:00",66369
"2017-09-02 00:00:00",54415
"2017-09-03 00:00:00",49405
"2017-09-04 00:00:00",63036
"2017-09-05 00:00:00",63246
"2017-09-06 00:00:00",68825
"2017-09-07 00:00:00",64522
"2017-09-08 00:00:00",66616
"2017-09-09 00:00:00",61169
"2017-09-10 00:00:00",50761
"2017-09-11 00:00:00",64970
"2017-09-12 00:00:00",63694
"2017-09-13 00:00:00",55201
"2017-09-14 00:00:00",54717
"2017-09-15 00:00:00",61306
"2017-09-16 00:00:00",50192
"2017-09-17 00:00:00",42531
"2017-09-18 00:00:00",50501
"2017-09-19 00:00:00",55358
"2017-09-20 00:00:00",65531
"2017-09-21 00:00:00",63023
"2017-09-22 00:00:00",35627
"2017-09-23 00:00:00",36131
"2017-09-24 00:00:00",33888
"2017-09-25 00:00:00",40599
"2017-09-26 00:00:00",58841
"2017-09-27 00:00:00",57866
"2017-09-28 00:00:00",53969
"2017-09-29 00:00:00",41082
"2017-09-30 00:00:00",41283
"2017-10-01 00:00:00",33862
"2017-10-02 00:00:00",48005
"2017-10-03 00:00:00",49522
"2017-10-04 00:00:00",45893
"2017-10-05 00:00:00",38875
"2017-10-06 00:00:00",38659
"2017-10-07 00:00:00",35745
"2017-10-08 00:00:00",41815
"2017-10-09 00:00:00",53361
"2017-10-10 00:00:00",45551
"2017-10-11 00:00:00",43182
"2017-10-12 00:00:00",49534
"2017-10-13 00:00:00",52465
"2017-10-14 00:00:00",43725
"2017-10-15 00:00:00",49097
"2017-10-16 00:00:00",59854
"2017-10-17 00:00:00",60744
"2017-10-18 00:00:00",55053
"2017-10-19 00:00:00",69277
"2017-10-20 00:00:00",71071
"2017-10-21 00:00:00",59079
"2017-10-22 00:00:00",58018
"2017-10-23 00:00:00",73182
"2017-10-24 00:00:00",87356
"2017-10-25 00:00:00",73899
"2017-10-26 00:00:00",72912
"2017-10-27 00:00:00",61482
"2017-10-28 00:00:00",42041
"2017-10-29 00:00:00",42758
"2017-10-30 00:00:00",54318
"2017-10-31 00:00:00",74433
"2017-11-01 00:00:00",80221
"2017-11-02 00:00:00",94173
"2017-11-03 00:00:00",69694
"2017-11-04 00:00:00",54493
"2017-11-05 00:00:00",50905
"2017-11-06 00:00:00",63406
"2017-11-07 00:00:00",54189
"2017-11-08 00:00:00",73575
"2017-11-09 00:00:00",105935
