"DateTime","Gas Usage"
"2016-03-19 00:00:00",1260165166
"2016-03-20 00:00:00",1157109905
"2016-03-21 00:00:00",1109953099
"2016-03-22 00:00:00",1121742299
"2016-03-23 00:00:00",1225594298
"2016-03-24 00:00:00",1626133605
"2016-03-25 00:00:00",1312008358
"2016-03-26 00:00:00",1332524164
"2016-03-27 00:00:00",825632165
"2016-03-28 00:00:00",1184635969
"2016-03-29 00:00:00",979937403
"2016-03-30 00:00:00",1322684855
"2016-03-31 00:00:00",1083408441
"2016-04-01 00:00:00",1086582845
"2016-04-02 00:00:00",790470279
"2016-04-03 00:00:00",801995961
"2016-04-04 00:00:00",1117941655
"2016-04-05 00:00:00",1282980842
"2016-04-06 00:00:00",946603089
"2016-04-07 00:00:00",957476321
"2016-04-08 00:00:00",1120960125
"2016-04-09 00:00:00",882969880
"2016-04-10 00:00:00",843594204
"2016-04-11 00:00:00",809577184
"2016-04-12 00:00:00",1025930028
"2016-04-13 00:00:00",1248480822
"2016-04-14 00:00:00",1121719747
"2016-04-15 00:00:00",1056627642
"2016-04-16 00:00:00",756208802
"2016-04-17 00:00:00",1201820598
"2016-04-18 00:00:00",907032725
"2016-04-19 00:00:00",853996868
"2016-04-20 00:00:00",1076546004
"2016-04-21 00:00:00",1249597416
"2016-04-22 00:00:00",920182050
"2016-04-23 00:00:00",861316279
"2016-04-24 00:00:00",1015487149
"2016-04-25 00:00:00",1078392266
"2016-04-26 00:00:00",939517922
"2016-04-27 00:00:00",919149984
"2016-04-28 00:00:00",1012268150
"2016-04-29 00:00:00",1063388022
"2016-04-30 00:00:00",1383313281
"2016-05-01 00:00:00",1511731587
"2016-05-02 00:00:00",1177337542
"2016-05-03 00:00:00",1146450482
"2016-05-04 00:00:00",1201616945
"2016-05-05 00:00:00",1358637069
"2016-05-06 00:00:00",1602023916
"2016-05-07 00:00:00",1015648265
"2016-05-08 00:00:00",1261744195
"2016-05-09 00:00:00",1179593620
"2016-05-10 00:00:00",1210893421
"2016-05-11 00:00:00",1397950926
"2016-05-12 00:00:00",1632935906
"2016-05-13 00:00:00",1656271950
"2016-05-14 00:00:00",1537818716
"2016-05-15 00:00:00",1432831255
"2016-05-16 00:00:00",1254259751
"2016-05-17 00:00:00",1284047189
"2016-05-18 00:00:00",1521937451
"2016-05-19 00:00:00",1452477473
"2016-05-20 00:00:00",1658172149
"2016-05-21 00:00:00",1615273249
"2016-05-22 00:00:00",1271624964
"2016-05-23 00:00:00",1325875411
"2016-05-24 00:00:00",1261981585
"2016-05-25 00:00:00",1466859954
"2016-05-26 00:00:00",1618046432
"2016-05-27 00:00:00",1661028547
"2016-05-28 00:00:00",2961437212
"2016-05-29 00:00:00",1627804887
"2016-05-30 00:00:00",1408071800
"2016-05-31 00:00:00",1407740921
"2016-06-01 00:00:00",1425852805
"2016-06-02 00:00:00",1156113110
"2016-06-03 00:00:00",1136334398
"2016-06-04 00:00:00",1107944429
"2016-06-05 00:00:00",1076614254
"2016-06-06 00:00:00",1140974452
"2016-06-07 00:00:00",2845963523
"2016-06-08 00:00:00",1263496163
"2016-06-09 00:00:00",1294746453
"2016-06-10 00:00:00",1302395289
"2016-06-11 00:00:00",1248713565
"2016-06-12 00:00:00",1301471081
"2016-06-13 00:00:00",1682028208
"2016-06-14 00:00:00",1750832772
"2016-06-15 00:00:00",1386896176
"2016-06-16 00:00:00",1814513168
"2016-06-17 00:00:00",9699231882
"2016-06-18 00:00:00",13050992504
"2016-06-19 00:00:00",2537463020
"2016-06-20 00:00:00",2430847865
"2016-06-21 00:00:00",2852692046
"2016-06-22 00:00:00",2305841686
"2016-06-23 00:00:00",1467850211
"2016-06-24 00:00:00",1836377741
"2016-06-25 00:00:00",1301309403
"2016-06-26 00:00:00",1272219947
"2016-06-27 00:00:00",1279888878
"2016-06-28 00:00:00",1469765402
"2016-06-29 00:00:00",2550844106
"2016-06-30 00:00:00",4044720907
"2016-07-01 00:00:00",2158272351
"2016-07-02 00:00:00",1122621260
"2016-07-03 00:00:00",1427198980
"2016-07-04 00:00:00",1224175371
"2016-07-05 00:00:00",1368607917
"2016-07-06 00:00:00",1382496660
"2016-07-07 00:00:00",1218807221
"2016-07-08 00:00:00",1841766935
"2016-07-09 00:00:00",2334633560
"2016-07-10 00:00:00",1282671816
"2016-07-11 00:00:00",1300828006
"2016-07-12 00:00:00",1519722103
"2016-07-13 00:00:00",1149799735
"2016-07-14 00:00:00",1486527204
"2016-07-15 00:00:00",1357561838
"2016-07-16 00:00:00",1093312003
"2016-07-17 00:00:00",894579244
"2016-07-18 00:00:00",1183112877
"2016-07-19 00:00:00",1362771496
"2016-07-20 00:00:00",3608686150
"2016-07-21 00:00:00",1572084963
"2016-07-22 00:00:00",1736914290
"2016-07-23 00:00:00",1486891308
"2016-07-24 00:00:00",1623408980
"2016-07-25 00:00:00",1754648808
"2016-07-26 00:00:00",1974011991
"2016-07-27 00:00:00",1714851632
"2016-07-28 00:00:00",2102090676
"2016-07-29 00:00:00",2014113080
"2016-07-30 00:00:00",1369798941
"2016-07-31 00:00:00",1351488065
"2016-08-01 00:00:00",1361547316
"2016-08-02 00:00:00",1514488094
"2016-08-03 00:00:00",1482317473
"2016-08-04 00:00:00",1466374182
"2016-08-05 00:00:00",1304026331
"2016-08-06 00:00:00",1177530476
"2016-08-07 00:00:00",1262729849
"2016-08-08 00:00:00",2565817408
"2016-08-09 00:00:00",1400157039
"2016-08-10 00:00:00",1471694578
"2016-08-11 00:00:00",1428325553
"2016-08-12 00:00:00",1326666513
"2016-08-13 00:00:00",1140082745
"2016-08-14 00:00:00",1096874038
"2016-08-15 00:00:00",1226846171
"2016-08-16 00:00:00",1418034622
"2016-08-17 00:00:00",1294638318
"2016-08-18 00:00:00",1649547423
"2016-08-19 00:00:00",1322051295
"2016-08-20 00:00:00",1214018556
"2016-08-21 00:00:00",1279475184
"2016-08-22 00:00:00",1358530325
"2016-08-23 00:00:00",3437976497
"2016-08-24 00:00:00",1365497931
"2016-08-25 00:00:00",1503181516
"2016-08-26 00:00:00",1446149563
"2016-08-27 00:00:00",1297050238
"2016-08-28 00:00:00",1157458709
"2016-08-29 00:00:00",1320040213
"2016-08-30 00:00:00",1474119226
"2016-08-31 00:00:00",1356666091
"2016-09-01 00:00:00",1434700962
"2016-09-02 00:00:00",2097074659
"2016-09-03 00:00:00",1231580684
"2016-09-04 00:00:00",2167392083
"2016-09-05 00:00:00",1303037941
"2016-09-06 00:00:00",1526617928
"2016-09-07 00:00:00",1572299632
"2016-09-08 00:00:00",1863985100
"2016-09-09 00:00:00",1913940716
"2016-09-10 00:00:00",1217614180
"2016-09-11 00:00:00",1223254865
"2016-09-12 00:00:00",1545907006
"2016-09-13 00:00:00",1371598775
"2016-09-14 00:00:00",1682711707
"2016-09-15 00:00:00",1658435104
"2016-09-16 00:00:00",2194001365
"2016-09-17 00:00:00",1585781668
"2016-09-18 00:00:00",1293680440
"2016-09-19 00:00:00",1231910250
"2016-09-20 00:00:00",1480764928
"2016-09-21 00:00:00",1395904968
"2016-09-22 00:00:00",2410972590
"2016-09-23 00:00:00",1357490092
"2016-09-24 00:00:00",2289308086
"2016-09-25 00:00:00",1747816446
"2016-09-26 00:00:00",2542248908
"2016-09-27 00:00:00",2632786474
"2016-09-28 00:00:00",2175515747
"2016-09-29 00:00:00",1396207408
"2016-09-30 00:00:00",1272668731
"2016-10-01 00:00:00",3985836244
"2016-10-02 00:00:00",3743242598
"2016-10-03 00:00:00",2717406813
"2016-10-04 00:00:00",3246134901
"2016-10-05 00:00:00",2866992417
"2016-10-06 00:00:00",2310816610
"2016-10-07 00:00:00",2421130656
"2016-10-08 00:00:00",2565205408
"2016-10-09 00:00:00",2711943257
"2016-10-10 00:00:00",2467479630
"2016-10-11 00:00:00",1564187991
"2016-10-12 00:00:00",1522678013
"2016-10-13 00:00:00",1418138280
"2016-10-14 00:00:00",1486426699
"2016-10-15 00:00:00",1040206098
"2016-10-16 00:00:00",990865611
"2016-10-17 00:00:00",1078574284
"2016-10-18 00:00:00",1704303900
"2016-10-19 00:00:00",4085750321
"2016-10-20 00:00:00",2271887910
"2016-10-21 00:00:00",1538319822
"2016-10-22 00:00:00",1087705458
"2016-10-23 00:00:00",1003447161
"2016-10-24 00:00:00",1752086955
"2016-10-25 00:00:00",1595508580
"2016-10-26 00:00:00",1320805021
"2016-10-27 00:00:00",1288784933
"2016-10-28 00:00:00",1281666893
"2016-10-29 00:00:00",1103589525
"2016-10-30 00:00:00",1149072616
"2016-10-31 00:00:00",1338793706
"2016-11-01 00:00:00",1473547479
"2016-11-02 00:00:00",1195992854
"2016-11-03 00:00:00",1175865179
"2016-11-04 00:00:00",909734105
"2016-11-05 00:00:00",1010207475
"2016-11-06 00:00:00",961987815
"2016-11-07 00:00:00",1155660767
"2016-11-08 00:00:00",1287625339
"2016-11-09 00:00:00",1396745204
"2016-11-10 00:00:00",1345345017
"2016-11-11 00:00:00",1310188453
"2016-11-12 00:00:00",1173857840
"2016-11-13 00:00:00",1300556775
"2016-11-14 00:00:00",1454676000
"2016-11-15 00:00:00",1420427265
"2016-11-16 00:00:00",1307725316
"2016-11-17 00:00:00",1193974855
"2016-11-18 00:00:00",1340958763
"2016-11-19 00:00:00",1103130246
"2016-11-20 00:00:00",1263031869
"2016-11-21 00:00:00",1349827967
"2016-11-22 00:00:00",1568327298
"2016-11-23 00:00:00",3254628695
"2016-11-24 00:00:00",2233482563
"2016-11-25 00:00:00",3392587740
"2016-11-26 00:00:00",2934289661
"2016-11-27 00:00:00",4525823985
"2016-11-28 00:00:00",4699481436
"2016-11-29 00:00:00",3918433844
"2016-11-30 00:00:00",1448305639
"2016-12-01 00:00:00",1180527977
"2016-12-02 00:00:00",1283132462
"2016-12-03 00:00:00",1328529729
"2016-12-04 00:00:00",1345963783
"2016-12-05 00:00:00",1517390929
"2016-12-06 00:00:00",1481293602
"2016-12-07 00:00:00",1404840993
"2016-12-08 00:00:00",1238576996
"2016-12-09 00:00:00",1332625137
"2016-12-10 00:00:00",1312233866
"2016-12-11 00:00:00",1818891478
"2016-12-12 00:00:00",1287935860
"2016-12-13 00:00:00",1329012808
"2016-12-14 00:00:00",1836909629
"2016-12-15 00:00:00",1868759687
"2016-12-16 00:00:00",1398571391
"2016-12-17 00:00:00",1513557248
"2016-12-18 00:00:00",1409786898
"2016-12-19 00:00:00",1560298755
"2016-12-20 00:00:00",1527579481
"2016-12-21 00:00:00",1796300581
"2016-12-22 00:00:00",1780610263
"2016-12-23 00:00:00",1339317925
"2016-12-24 00:00:00",1194026149
"2016-12-25 00:00:00",1044063973
"2016-12-26 00:00:00",1001482192
"2016-12-27 00:00:00",1432329709
"2016-12-28 00:00:00",1356082583
"2016-12-29 00:00:00",1632363826
"2016-12-30 00:00:00",1557091651
"2016-12-31 00:00:00",1382568824
"2017-01-01 00:00:00",1152786652
"2017-01-02 00:00:00",1236999294
"2017-01-03 00:00:00",1725017707
"2017-01-04 00:00:00",1722898381
"2017-01-05 00:00:00",1537875380
"2017-01-06 00:00:00",1425908869
"2017-01-07 00:00:00",1406844582
"2017-01-08 00:00:00",1453192936
"2017-01-09 00:00:00",1557850735
"2017-01-10 00:00:00",1666805527
"2017-01-11 00:00:00",1526980471
"2017-01-12 00:00:00",1672885374
"2017-01-13 00:00:00",1697321260
"2017-01-14 00:00:00",1337816588
"2017-01-15 00:00:00",1337441958
"2017-01-16 00:00:00",1447294287
"2017-01-17 00:00:00",1742542655
"2017-01-18 00:00:00",1514489339
"2017-01-19 00:00:00",1421181369
"2017-01-20 00:00:00",1549686257
"2017-01-21 00:00:00",1388291037
"2017-01-22 00:00:00",1643236317
"2017-01-23 00:00:00",1617239889
"2017-01-24 00:00:00",1886697084
"2017-01-25 00:00:00",1678823346
"2017-01-26 00:00:00",1658172412
"2017-01-27 00:00:00",1563231212
"2017-01-28 00:00:00",1545204162
"2017-01-29 00:00:00",1375911664
"2017-01-30 00:00:00",1523951659
"2017-01-31 00:00:00",1406776443
"2017-02-01 00:00:00",1727201018
"2017-02-02 00:00:00",1564077395
"2017-02-03 00:00:00",1519386885
"2017-02-04 00:00:00",1456943421
"2017-02-05 00:00:00",1567592675
"2017-02-06 00:00:00",1599155373
"2017-02-07 00:00:00",1983099544
"2017-02-08 00:00:00",1831684518
"2017-02-09 00:00:00",1730081198
"2017-02-10 00:00:00",2034959642
"2017-02-11 00:00:00",1776670843
"2017-02-12 00:00:00",1754189018
"2017-02-13 00:00:00",2341393814
"2017-02-14 00:00:00",2195001803
"2017-02-15 00:00:00",2349687466
"2017-02-16 00:00:00",1745086369
"2017-02-17 00:00:00",1731885385
"2017-02-18 00:00:00",1867779741
"2017-02-19 00:00:00",1612682135
"2017-02-20 00:00:00",1804456972
"2017-02-21 00:00:00",2378366614
"2017-02-22 00:00:00",2167016939
"2017-02-23 00:00:00",1835468879
"2017-02-24 00:00:00",1810469943
"2017-02-25 00:00:00",2017627760
"2017-02-26 00:00:00",1704657840
"2017-02-27 00:00:00",1932317583
"2017-02-28 00:00:00",2140986171
"2017-03-01 00:00:00",2201275191
"2017-03-02 00:00:00",2299273893
"2017-03-03 00:00:00",2057586089
"2017-03-04 00:00:00",1881415432
"2017-03-05 00:00:00",1890414773
"2017-03-06 00:00:00",1824348403
"2017-03-07 00:00:00",1962866259
"2017-03-08 00:00:00",1749096281
"2017-03-09 00:00:00",2193042940
"2017-03-10 00:00:00",2270770210
"2017-03-11 00:00:00",2121047668
"2017-03-12 00:00:00",2112935282
"2017-03-13 00:00:00",3230713433
"2017-03-14 00:00:00",3113154274
"2017-03-15 00:00:00",2733378989
"2017-03-16 00:00:00",3665163840
"2017-03-17 00:00:00",3367447756
"2017-03-18 00:00:00",2680677691
"2017-03-19 00:00:00",2539978136
"2017-03-20 00:00:00",2538286690
"2017-03-21 00:00:00",2722576858
"2017-03-22 00:00:00",2630501522
"2017-03-23 00:00:00",2732317738
"2017-03-24 00:00:00",2802719814
"2017-03-25 00:00:00",2527232365
"2017-03-26 00:00:00",2604354268
"2017-03-27 00:00:00",3525902049
"2017-03-28 00:00:00",2829505044
"2017-03-29 00:00:00",3117278005
"2017-03-30 00:00:00",3137233539
"2017-03-31 00:00:00",3436349297
"2017-04-01 00:00:00",2573095663
"2017-04-02 00:00:00",3004667695
"2017-04-03 00:00:00",3376865972
"2017-04-04 00:00:00",2864503196
"2017-04-05 00:00:00",2984719130
"2017-04-06 00:00:00",3183645283
"2017-04-07 00:00:00",3272867342
"2017-04-08 00:00:00",2355623725
"2017-04-09 00:00:00",2602180314
"2017-04-10 00:00:00",2760816737
"2017-04-11 00:00:00",2679717515
"2017-04-12 00:00:00",3182442702
"2017-04-13 00:00:00",2761853261
"2017-04-14 00:00:00",2852421954
"2017-04-15 00:00:00",2598033805
"2017-04-16 00:00:00",2501650359
"2017-04-17 00:00:00",2751457420
"2017-04-18 00:00:00",3260252456
"2017-04-19 00:00:00",3465363718
"2017-04-20 00:00:00",3409122678
"2017-04-21 00:00:00",3790138031
"2017-04-22 00:00:00",3110233611
"2017-04-23 00:00:00",3017245471
"2017-04-24 00:00:00",3142866515
"2017-04-25 00:00:00",3587460558
"2017-04-26 00:00:00",3389558270
"2017-04-27 00:00:00",3855782843
"2017-04-28 00:00:00",3606508681
"2017-04-29 00:00:00",3072854430
"2017-04-30 00:00:00",3369941640
"2017-05-01 00:00:00",4407350348
"2017-05-02 00:00:00",4635194345
"2017-05-03 00:00:00",3466927160
"2017-05-04 00:00:00",4146025194
"2017-05-05 00:00:00",3703774549
"2017-05-06 00:00:00",3898769831
"2017-05-07 00:00:00",4383783590
"2017-05-08 00:00:00",4371120763
"2017-05-09 00:00:00",4941861347
"2017-05-10 00:00:00",4977215293
"2017-05-11 00:00:00",5037332202
"2017-05-12 00:00:00",5266065050
"2017-05-13 00:00:00",5077306379
"2017-05-14 00:00:00",5160924870
"2017-05-15 00:00:00",6301530936
"2017-05-16 00:00:00",6372683499
"2017-05-17 00:00:00",7720771554
"2017-05-18 00:00:00",7193965880
"2017-05-19 00:00:00",8398318453
"2017-05-20 00:00:00",7231434396
"2017-05-21 00:00:00",7608565060
"2017-05-22 00:00:00",8262616027
"2017-05-23 00:00:00",10792046776
"2017-05-24 00:00:00",11331763125
"2017-05-25 00:00:00",9970769428
"2017-05-26 00:00:00",9457379360
"2017-05-27 00:00:00",8220637008
"2017-05-28 00:00:00",8823289197
"2017-05-29 00:00:00",8502914345
"2017-05-30 00:00:00",12123850008
"2017-05-31 00:00:00",12807114092
"2017-06-01 00:00:00",10585577059
"2017-06-02 00:00:00",12488700413
"2017-06-03 00:00:00",10201890636
"2017-06-04 00:00:00",10633567472
"2017-06-05 00:00:00",9761889950
"2017-06-06 00:00:00",10984663716
"2017-06-07 00:00:00",11557499687
"2017-06-08 00:00:00",10261845222
"2017-06-09 00:00:00",11058393071
"2017-06-10 00:00:00",9841868154
"2017-06-11 00:00:00",12661099741
"2017-06-12 00:00:00",15111081528
"2017-06-13 00:00:00",12308459502
"2017-06-14 00:00:00",11460738761
"2017-06-15 00:00:00",11866655521
"2017-06-16 00:00:00",11936721304
"2017-06-17 00:00:00",11471789945
"2017-06-18 00:00:00",12442644327
"2017-06-19 00:00:00",13844965069
"2017-06-20 00:00:00",16318742376
"2017-06-21 00:00:00",16194449431
"2017-06-22 00:00:00",16900771803
"2017-06-23 00:00:00",12816221982
"2017-06-24 00:00:00",13618865563
"2017-06-25 00:00:00",12409519930
"2017-06-26 00:00:00",13547864341
"2017-06-27 00:00:00",11678415830
"2017-06-28 00:00:00",15232354556
"2017-06-29 00:00:00",14345970753
"2017-06-30 00:00:00",13795600568
"2017-07-01 00:00:00",12521038121
"2017-07-02 00:00:00",13002683664
"2017-07-03 00:00:00",16175176848
"2017-07-04 00:00:00",15136378093
"2017-07-05 00:00:00",14865252727
"2017-07-06 00:00:00",13174610768
"2017-07-07 00:00:00",13873012367
"2017-07-08 00:00:00",12858510908
"2017-07-09 00:00:00",10477343982
"2017-07-10 00:00:00",13402974481
"2017-07-11 00:00:00",14105413216
"2017-07-12 00:00:00",14232178771
"2017-07-13 00:00:00",14997729804
"2017-07-14 00:00:00",12734885135
"2017-07-15 00:00:00",10654024056
"2017-07-16 00:00:00",11266129267
"2017-07-17 00:00:00",11980769662
"2017-07-18 00:00:00",14125844187
"2017-07-19 00:00:00",12131955982
"2017-07-20 00:00:00",11664100238
"2017-07-21 00:00:00",10446514542
"2017-07-22 00:00:00",9524071657
"2017-07-23 00:00:00",11670362240
"2017-07-24 00:00:00",13611993829
"2017-07-25 00:00:00",12380952661
"2017-07-26 00:00:00",10833315646
"2017-07-27 00:00:00",10120647777
"2017-07-28 00:00:00",11945897337
"2017-07-29 00:00:00",9555608826
"2017-07-30 00:00:00",11830615520
"2017-07-31 00:00:00",12631771948
"2017-08-01 00:00:00",12712633763
"2017-08-02 00:00:00",11528446756
"2017-08-03 00:00:00",12302333888
"2017-08-04 00:00:00",12936116501
"2017-08-05 00:00:00",12932883007
"2017-08-06 00:00:00",12563169019
"2017-08-07 00:00:00",13825333409
"2017-08-08 00:00:00",15480719454
"2017-08-09 00:00:00",14138834844
"2017-08-10 00:00:00",15013390317
"2017-08-11 00:00:00",16970909183
"2017-08-12 00:00:00",16866888987
"2017-08-13 00:00:00",16412188461
"2017-08-14 00:00:00",19420639505
"2017-08-15 00:00:00",22420514846
