"DateTime","Mining Return [USD]"
"2015-12-05 00:00:00",44.25765827544911
"2015-12-06 00:00:00",45.05071546770335
"2015-12-07 00:00:00",43.966602050356386
"2015-12-08 00:00:00",46.429192353356825
"2015-12-09 00:00:00",45.247935114027555
"2015-12-10 00:00:00",45.88117769208237
"2015-12-11 00:00:00",47.651654086474664
"2015-12-12 00:00:00",51.05801959793273
"2015-12-13 00:00:00",47.928340166792054
"2015-12-14 00:00:00",48.92607450533988
"2015-12-15 00:00:00",48.95453658406217
"2015-12-16 00:00:00",49.104980637960985
"2015-12-17 00:00:00",45.48576506423676
"2015-12-18 00:00:00",44.24636632456449
"2015-12-19 00:00:00",43.83098018826382
"2015-12-20 00:00:00",44.827600152216036
"2015-12-21 00:00:00",44.47344482896204
"2015-12-22 00:00:00",42.1058942553241
"2015-12-23 00:00:00",42.27901527613104
"2015-12-24 00:00:00",42.3468787051052
"2015-12-25 00:00:00",43.09751977063245
"2015-12-26 00:00:00",42.75832887647012
"2015-12-27 00:00:00",42.04243031628339
"2015-12-28 00:00:00",41.83745127223503
"2015-12-29 00:00:00",42.764576498690495
"2015-12-30 00:00:00",45.33363726620374
"2015-12-31 00:00:00",46.133906176078604
"2016-01-01 00:00:00",46.30623723168326
"2016-01-02 00:00:00",48.34523975843724
"2016-01-03 00:00:00",49.27126133083123
"2016-01-04 00:00:00",48.253608176952795
"2016-01-05 00:00:00",48.300338321027816
"2016-01-06 00:00:00",47.908372411241274
"2016-01-07 00:00:00",48.86112756960019
"2016-01-08 00:00:00",50.14897912235969
"2016-01-09 00:00:00",49.348267760704765
"2016-01-10 00:00:00",50.480601746315216
"2016-01-11 00:00:00",50.53293058982116
"2016-01-12 00:00:00",58.45620055000184
"2016-01-13 00:00:00",56.643933880131556
"2016-01-14 00:00:00",56.44658803469614
"2016-01-15 00:00:00",57.69483490751118
"2016-01-16 00:00:00",56.41291968862889
"2016-01-17 00:00:00",61.35277986277874
"2016-01-18 00:00:00",66.23350091623372
"2016-01-19 00:00:00",61.20210913375973
"2016-01-20 00:00:00",69.09932636924863
"2016-01-21 00:00:00",68.38596568523407
"2016-01-22 00:00:00",65.42936817487802
"2016-01-23 00:00:00",85.98471125401285
"2016-01-24 00:00:00",88.00319565382847
"2016-01-25 00:00:00",103.01115488921016
"2016-01-26 00:00:00",92.35434977145705
"2016-01-27 00:00:00",95.39145744921312
"2016-01-28 00:00:00",104.01401812587676
"2016-01-29 00:00:00",94.22862960985391
"2016-01-30 00:00:00",95.29932407699694
"2016-01-31 00:00:00",87.48360152427028
"2016-02-01 00:00:00",84.54504565342963
"2016-02-02 00:00:00",97.8207351825238
"2016-02-03 00:00:00",99.2169108327002
"2016-02-04 00:00:00",98.45396981671375
"2016-02-05 00:00:00",97.4666588064063
"2016-02-06 00:00:00",99.72001224719442
"2016-02-07 00:00:00",115.69123452902737
"2016-02-08 00:00:00",116.60332194641789
"2016-02-09 00:00:00",142.59181944841856
"2016-02-10 00:00:00",158.8418908112197
"2016-02-11 00:00:00",226.3741668102552
"2016-02-12 00:00:00",193.98801983225104
"2016-02-13 00:00:00",183.44561967332496
"2016-02-14 00:00:00",176.7777068546055
"2016-02-15 00:00:00",172.46047867344694
"2016-02-16 00:00:00",142.51572028510702
"2016-02-17 00:00:00",128.88596653391505
"2016-02-18 00:00:00",152.3737374948701
"2016-02-19 00:00:00",149.45162808553232
"2016-02-20 00:00:00",145.18095591697505
"2016-02-21 00:00:00",152.061630730491
"2016-02-22 00:00:00",177.62076348928144
"2016-02-23 00:00:00",176.22994557106662
"2016-02-24 00:00:00",194.8570577851856
"2016-02-25 00:00:00",186.06979701777914
"2016-02-26 00:00:00",182.64674671469828
"2016-02-27 00:00:00",184.5341007850685
"2016-02-28 00:00:00",187.7392876446128
"2016-02-29 00:00:00",181.06438913881684
"2016-03-01 00:00:00",223.47043595983124
"2016-03-02 00:00:00",247.19018626817953
"2016-03-03 00:00:00",255.3823074400724
"2016-03-04 00:00:00",262.66834262141094
"2016-03-05 00:00:00",284.2343586885825
"2016-03-06 00:00:00",269.4061553131814
"2016-03-07 00:00:00",235.97926803874083
"2016-03-08 00:00:00",240.94940804197506
"2016-03-09 00:00:00",275.3452616916931
"2016-03-10 00:00:00",263.31295047180896
"2016-03-11 00:00:00",256.9999989513576
"2016-03-12 00:00:00",287.6749496361995
"2016-03-13 00:00:00",316.89962314160687
"2016-03-14 00:00:00",265.0873652194111
"2016-03-15 00:00:00",315.7372711488769
"2016-03-16 00:00:00",307.9343689303691
"2016-03-17 00:00:00",260.827669819161
"2016-03-18 00:00:00",248.4661686391139
"2016-03-19 00:00:00",238.71076163248034
"2016-03-20 00:00:00",219.25351740966715
"2016-03-21 00:00:00",263.1255321525427
"2016-03-22 00:00:00",237.2044987274579
"2016-03-23 00:00:00",277.12314895915375
"2016-03-24 00:00:00",237.45337929838234
"2016-03-25 00:00:00",216.8264161975298
"2016-03-26 00:00:00",216.99132563679515
"2016-03-27 00:00:00",202.41089815113077
"2016-03-28 00:00:00",225.62483058690563
"2016-03-29 00:00:00",220.88274643339358
"2016-03-30 00:00:00",220.21303714044296
"2016-03-31 00:00:00",202.61485297862615
"2016-04-01 00:00:00",207.3400325711532
"2016-04-02 00:00:00",209.07558348378188
"2016-04-03 00:00:00",201.35182557773726
"2016-04-04 00:00:00",185.9188017751244
"2016-04-05 00:00:00",171.16361251161788
"2016-04-06 00:00:00",178.18353795696217
"2016-04-07 00:00:00",173.4372651907987
"2016-04-08 00:00:00",157.67032004499004
"2016-04-09 00:00:00",144.55321142162967
"2016-04-10 00:00:00",137.38185713929167
"2016-04-11 00:00:00",137.04323889145383
"2016-04-12 00:00:00",122.50109122443644
"2016-04-13 00:00:00",124.6819583920214
"2016-04-14 00:00:00",130.63790539135744
"2016-04-15 00:00:00",123.00679702724146
"2016-04-16 00:00:00",124.3708706782183
"2016-04-17 00:00:00",141.9486129285037
"2016-04-18 00:00:00",127.81649515726826
"2016-04-19 00:00:00",123.61984584897547
"2016-04-20 00:00:00",119.8556298067426
"2016-04-21 00:00:00",111.80275203200944
"2016-04-22 00:00:00",111.49090121033386
"2016-04-23 00:00:00",113.86554004935702
"2016-04-24 00:00:00",110.48926369696851
"2016-04-25 00:00:00",99.65939663110485
"2016-04-26 00:00:00",100.87612168987404
"2016-04-27 00:00:00",105.75266359867219
"2016-04-28 00:00:00",96.52072613264824
"2016-04-29 00:00:00",97.37265656728786
"2016-04-30 00:00:00",110.92577264317337
"2016-05-01 00:00:00",107.94399284063205
"2016-05-02 00:00:00",131.54790711039757
"2016-05-03 00:00:00",115.9875086028266
"2016-05-04 00:00:00",116.87927852947055
"2016-05-05 00:00:00",122.19204585795525
"2016-05-06 00:00:00",115.11878634680261
"2016-05-07 00:00:00",115.38157485621946
"2016-05-08 00:00:00",115.88872680803902
"2016-05-09 00:00:00",113.23038171872827
"2016-05-10 00:00:00",111.22185388715354
"2016-05-11 00:00:00",121.05432202595266
"2016-05-12 00:00:00",123.52797980265474
"2016-05-13 00:00:00",120.08287052023755
"2016-05-14 00:00:00",116.11210001962803
"2016-05-15 00:00:00",113.49521378229872
"2016-05-16 00:00:00",125.17638578831743
"2016-05-17 00:00:00",142.23902551007376
"2016-05-18 00:00:00",149.0299001004829
"2016-05-19 00:00:00",156.3894448860993
"2016-05-20 00:00:00",146.07497433615893
"2016-05-21 00:00:00",146.10429005724686
"2016-05-22 00:00:00",151.22760000229889
"2016-05-23 00:00:00",141.70011652371218
"2016-05-24 00:00:00",130.50415487616937
"2016-05-25 00:00:00",129.81484212874113
"2016-05-26 00:00:00",125.52714012849994
"2016-05-27 00:00:00",113.22418121396
"2016-05-28 00:00:00",115.13712255196184
"2016-05-29 00:00:00",120.00409821586447
"2016-05-30 00:00:00",122.4041153524732
"2016-05-31 00:00:00",135.4877790509957
"2016-06-01 00:00:00",140.38334694020017
"2016-06-02 00:00:00",136.97607494827182
"2016-06-03 00:00:00",130.38825701228475
"2016-06-04 00:00:00",129.35064633841665
"2016-06-05 00:00:00",131.60893214274654
"2016-06-06 00:00:00",131.40227154732028
"2016-06-07 00:00:00",133.1181827741674
"2016-06-08 00:00:00",134.2271548780762
"2016-06-09 00:00:00",128.409100551669
"2016-06-10 00:00:00",127.28546367200623
"2016-06-11 00:00:00",127.66840568349383
