"DateTime","Gas Usage"
"2016-04-14 00:00:00",186301.23683773458
"2016-04-15 00:00:00",174389.77422016836
"2016-04-16 00:00:00",125636.94999169298
"2016-04-17 00:00:00",199803.92319201995
"2016-04-18 00:00:00",149798.9636663914
"2016-04-19 00:00:00",143072.016753225
"2016-04-20 00:00:00",177941.48826446282
"2016-04-21 00:00:00",208613.92587646077
"2016-04-22 00:00:00",152575.3689272094
"2016-04-23 00:00:00",142342.79937200464
"2016-04-24 00:00:00",169785.5122889149
"2016-04-25 00:00:00",176669.76834862385
"2016-04-26 00:00:00",157849.11323924732
"2016-04-27 00:00:00",151624.873639063
"2016-04-28 00:00:00",167871.9983416252
"2016-04-29 00:00:00",176349.58905472636
"2016-04-30 00:00:00",228344.8796632552
"2016-05-01 00:00:00",254414.60568832044
"2016-05-02 00:00:00",193641.04309210528
"2016-05-03 00:00:00",189370.74364056822
"2016-05-04 00:00:00",200939.28846153847
"2016-05-05 00:00:00",225051.69272817625
"2016-05-06 00:00:00",266028.54799070075
"2016-05-07 00:00:00",169613.93871075485
"2016-05-08 00:00:00",208518.29367046768
"2016-05-09 00:00:00",195167.7068166777
"2016-05-10 00:00:00",201412.74467731203
"2016-05-11 00:00:00",236379.9333784241
"2016-05-12 00:00:00",267738.30234464665
"2016-05-13 00:00:00",273131.91787598946
"2016-05-14 00:00:00",258109.88855320576
"2016-05-15 00:00:00",238209.68495428097
"2016-05-16 00:00:00",210410.9630934407
"2016-05-17 00:00:00",211505.05501564816
"2016-05-18 00:00:00",251020.5263071087
"2016-05-19 00:00:00",241636.57843952754
"2016-05-20 00:00:00",274668.2373695544
"2016-05-21 00:00:00",270067.4216686173
"2016-05-22 00:00:00",209011.33530571993
"2016-05-23 00:00:00",220501.48195576252
"2016-05-24 00:00:00",209980.29700499168
"2016-05-25 00:00:00",243300.70558965002
"2016-05-26 00:00:00",268823.1320817412
"2016-05-27 00:00:00",274777.2617038875
"2016-05-28 00:00:00",492014.8217311846
"2016-05-29 00:00:00",271255.60523246124
"2016-05-30 00:00:00",234405.1606459131
"2016-05-31 00:00:00",237153.12011455526
"2016-06-01 00:00:00",236107.4358337473
"2016-06-02 00:00:00",190400.70981554678
"2016-06-03 00:00:00",188478.08890363245
"2016-06-04 00:00:00",184166.29471409574
"2016-06-05 00:00:00",180549.0950863659
"2016-06-06 00:00:00",186800.008513425
"2016-06-07 00:00:00",475119.1190317195
"2016-06-08 00:00:00",207436.5724839928
"2016-06-09 00:00:00",212532.24770190413
"2016-06-10 00:00:00",220670.16079295153
"2016-06-11 00:00:00",204238.39793915604
"2016-06-12 00:00:00",214587.1526793075
"2016-06-13 00:00:00",276467.48980933597
"2016-06-14 00:00:00",290113.13537696766
"2016-06-15 00:00:00",230880.0026635592
"2016-06-16 00:00:00",301664.6995843724
"2016-06-17 00:00:00",1658271.8211660113
"2016-06-18 00:00:00",2216164.4598403806
"2016-06-19 00:00:00",407821.1218257795
"2016-06-20 00:00:00",408614.5343755253
"2016-06-21 00:00:00",475527.9289881647
"2016-06-22 00:00:00",375605.4220557094
"2016-06-23 00:00:00",244519.4421122772
"2016-06-24 00:00:00",303935.4089705396
"2016-06-25 00:00:00",216957.21957319108
"2016-06-26 00:00:00",210214.79626569728
"2016-06-27 00:00:00",211481.96926635824
"2016-06-28 00:00:00",242255.7115543102
"2016-06-29 00:00:00",425779.3533633784
"2016-06-30 00:00:00",675809.6753550543
"2016-07-01 00:00:00",352255.973722866
