currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent
	A lot of this can be done in a way where you just make cryptographically signed APIs (or ideally, blockchain-based smart contracts as APIs) and leave the experimentation and implementation of really cool stuff on top of it to third parties.	VitalikButerin	11	3	1524147734	986973251032170496	https://twitter.com/VitalikButerin/status/986973251032170496				0.24	0.8858	0
	Going beyond cryptocurrency, I'd recommend considering: * Estonia-style digital ID, with cryptography and design that's maximally blockchain-friendly * Same with land registry * Same with corporate registry Basically be a crypto gov tech hub, not just cryptocurrency hub.	VitalikButerin	177	31	1524147601	986972690983534597	https://twitter.com/VitalikButerin/status/986972690983534597				0.16	0.3612	0
	"Eh, I think this battle is about as winnable as ""crypto is cryptography, not cryptocurrency"". Whitepaper = ICO Paper = academic research"	VitalikButerin	16	1	1524094221	986748798197227520	https://twitter.com/VitalikButerin/status/986748798197227520				0.41	-0.0258	0
bitcoin 	Bitcoin Cash folks underestimate how hard it is to build a network effect. Bitcoin folks overestimate how easy it is to maintain them. Quite the quandary, I dare say.	VinnyLingham	537	68	1524117019	986844421260886016	https://twitter.com/VinnyLingham/status/986844421260886016				0.03	0.0195	0
bitcoin 	I am advising the LuxCore development team (be nice). They are a solid group of developers and I agree with their vision, as I do with other development teams/coins. You can either mindlessly trash my picks, or you can learn something. Try the latter.http://bitcoinist.com/luxcore-welcomes-john-mcafee-senior-advisory-committee/ …	officialmcafee	647	167	1524111808	986822566198300672	https://twitter.com/officialmcafee/status/986822566198300672				0.11	0.125	0
	Woke up to this gem of a # crypto pitch in my inbox.pic.twitter.com/0jwcccYW9P	ummjackson	79	4	1524148894	986978114382131201	https://twitter.com/ummjackson/status/986978114382131201		#		0.00	0.0	0
bitcoin 	Volume of person-to-person Bitcoin trading in # Venezuela hits record high last week... sadly as much a measure of BTC adoption as it is of # bolivar debasement. https://coin.dance/volume/localbitcoins/VEF …	ErikVoorhees	391	141	1524152762	986994338394615808	https://twitter.com/ErikVoorhees/status/986994338394615808		# #		0.14	-0.2107	0
ripple 	Or maybe he'll quit soon, start a private practice charging money to those trying to navigate the crap he implemented, and then join Ripple.	ErikVoorhees	51	1	1524104344	986791259921510400	https://twitter.com/ErikVoorhees/status/986791259921510400				-0.17	-0.1027	0
	Jesse - thank you for taking the ethical stance and speaking up for what's right. Crypto has brought more transparency to finance and protection to consumers than the last 100 years of bureaucratic nonsense that has spilled from the sewers of New York.https://twitter.com/jespow/status/986700932778934273 …	ErikVoorhees	844	244	1524104060	986790069057933314	https://twitter.com/ErikVoorhees/status/986790069057933314				0.19	0.0995	0
bitcoin 	Bitcoin is energy converted into reliable money - which by definition ought to be scarce. The focal point of that scarcity is Bitcoin [core], and not the ∞ forks, by virtue of its founder's ethos, world class developers, and first mover advantage. https://en.wikipedia.org/wiki/Focal_point_(game_theory) …	TuurDemeester	4	0	1524113858	986831161610719232	https://twitter.com/TuurDemeester/status/986831161610719232				0.07	0.2864	0
bitcoin 	Economic impact of smart ledgers on world trade report launch http://www.distributedfutures.net @ cityoflondon @ iaccm @ LongFinance @ World_Traders @ ZYenLF # dlt # cryptocurrency # bitcoinpic.twitter.com/WYxByaoVF7	mrmainelli	11	4	1524162064	987033354552991744	https://twitter.com/mrmainelli/status/987033354552991744		# # #	@ @ @ @ @	0.48	0.4019	0
