currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent
	Governments rely on our 'exit' into Fiat currencies to find out what we have done. What if our world had no 'exit' into Fiat. For myself - everything, and I mean everything, is purchased with crypto. From houses to cars to food and clothes. If I can do it. So can you. No exit!!	officialmcafee	2202	564	1528559278	1005476604821241858	https://twitter.com/officialmcafee/status/1005476604821241858				-0.11	-0.0819	0
	Cryptocurrency will become a $20 trillion market. I believe it will be 10 times that. Remember: Fiat currencies will be drastically devalued as Crypto advances. By 2021, the US dollar will be worth only 1/5 of what it is worth today. Believe these numbershttps://www.ccn.com/cryptocurrency-will-become-a-20-trillion-market-billionaire-bull-mike-novogratz/amp/ …	officialmcafee	3681	1617	1528558944	1005475204150292480	https://twitter.com/officialmcafee/status/1005475204150292480				0.20	0.0843	0
bitcoin 	"Many people will be lured into this space through cliches like ""blockchain not Bitcoin."" Others will be drawn by the price. But this radical experiment will be sustained by those who stayed for the principles.https://youtu.be/1MG1aR71uFg"	aantonop	2872	976	1528577713	1005553927822172162	https://twitter.com/aantonop/status/1005553927822172162				0.49	0.1204	0
	Great to meet you guys last night in Londonhttps://twitter.com/cryptolingo/status/1005367467269672960 …	ErikVoorhees	50	7	1528533363	1005367911387721728	https://twitter.com/ErikVoorhees/status/1005367911387721728				0.78	0.6249	0
bitcoin ethereum 	Speaking on Bloomberg today re crypto and regulators https://www.bloomberg.com/news/videos/2018-06-08/shapeshift-ceo-says-blockchain-tech-is-taking-over-the-world-video … # Bitcoin # Ethereum # blockchain @ ShapeShift_io	ErikVoorhees	447	142	1528507348	1005258797152198660	https://twitter.com/ErikVoorhees/status/1005258797152198660		# # #	@	0.29	0.0	0
bitcoin 	Fundstrat Bitcoin & Blockchain presentation for Upfront Summit by @ msuster # bitcoin # blockchain https://www.slideshare.net/msuster/fundstrat-bitcoin-blockchain-presentation-for-upfront-summit … via @ SlideShare	brockpierce	16	2	1528534639	1005373262174404608	https://twitter.com/brockpierce/status/1005373262174404608		# #	@ @	0.37	0.0	0
ethereum 	Ethereum On Steroids	TuurDemeester	82	2	1528557467	1005469010379436033	https://twitter.com/TuurDemeester/status/1005469010379436033				0.00	0.0	0
	Thread:https://twitter.com/CryptoTaxGirl/status/1005255678972317696 …	TuurDemeester	22	14	1528557007	1005467082127912961	https://twitter.com/TuurDemeester/status/1005467082127912961				0.00	0.0	0
	Cryptotennispic.twitter.com/l5uzDNGIgV	TuurDemeester	14	2	1528506355	1005254631939805191	https://twitter.com/TuurDemeester/status/1005254631939805191				0.00	0.0	0
	Best April Fools ever; Find a crypto buddy and rig his blockfolio to display prices from December 2017!	cryptomanran	96	12	1528534044	1005370769222918145	https://twitter.com/cryptomanran/status/1005370769222918145				0.61	0.2003	0
	After months of due diligence - I have decided to back it and join as an advisor!https://twitter.com/jbthecryptoking/status/1004996811642241025 …	cryptomanran	65	27	1528506502	1005255246573162496	https://twitter.com/cryptomanran/status/1005255246573162496				0.00	0.1797	0
	Working like dog & having great time! Things have been going crazy in the # cryptocurrency space. I'm a featured speaker at conferences worldwide! I don't give investment advice* - but if I were u I would buy # GlobalBoost $ BSTY (only patriot # blockchain).pic.twitter.com/Q58RBg8p7v	NetworksManager	0	0	1528547803	1005428477141700610	https://twitter.com/NetworksManager/status/1005428477141700610		# # #		0.35	0.111	0
	Cryptography is more than a buzzword. XRPL is a cryptographic system. Accounts are identified by cryptographic identities. Transactions are authorized by cryptographic signatures matching these identities. Users can cryptographically sign txns to access & transfer almost anything	haydentiff	0	0	1528579720	1005562344515293185	https://twitter.com/haydentiff/status/1005562344515293185				0.11	0.0	0
	The XRP Ledger is a cryptographic system. Accounts are identified by cryptographic identities. Transactions are authorized by cryptographic signatures matching these identities. Users can cryptographically sign txns to access and transfer almost anything.https://tiffanyhayden.blog/2018/03/28/xrp-is-a-cryptocurrency/ …	haydentiff	3	1	1528579006	1005559350503632896	https://twitter.com/haydentiff/status/1005559350503632896				0.15	0.0	0
bitcoin 	I don’t think Bitcoin will ever be used for institutional payments (corporates send them out in trillions) but individuals will continue to use Bitcoin for payments. I will, anyway.	haydentiff	3	0	1528575047	1005542746415882243	https://twitter.com/haydentiff/status/1005542746415882243				0.28	0.0	0
	The XRP Ledger is a cryptographic system. Accounts are identified by cryptographic identities. Transactions are authorized by cryptographic signatures matching these identities. Users can cryptographically sign txns to access and transfer almost anything.https://tiffanyhayden.blog/2018/03/28/xrp-is-a-cryptocurrency/ …	haydentiff	24	7	1528571820	1005529213045264385	https://twitter.com/haydentiff/status/1005529213045264385				0.15	0.0	0
ripple 	Ripple is a private company. XRP is a cryptocurrency and a digital asset. All cryptocurrencies are digital assets. https://tiffanyhayden.blog/2018/03/28/xrp-is-a-cryptocurrency/ …	haydentiff	56	18	1528570898	1005525345473368064	https://twitter.com/haydentiff/status/1005525345473368064				0.21	0.1348	0
ripple 	So, keep in mind that I’m an outsider and this is just my perspective. Banks, along with every type of payment provider, are encouraged to join RippleNet for access to liquidity. Banks don’t have to know if XRP was used by a market maker. Some banks will become market makers.	haydentiff	2	0	1528564646	1005499119845167106	https://twitter.com/haydentiff/status/1005499119845167106				0.26	0.143	0
	https://tiffanyhayden.blog/2018/03/28/xrp-is-a-cryptocurrency/ …	haydentiff	7	0	1528519391	1005309307745955840	https://twitter.com/haydentiff/status/1005309307745955840				0.00	0.0	0
ripple 	Ripple has shareholders. Investors have shares of Ripple stock.	haydentiff	5	0	1528518522	1005305665349472257	https://twitter.com/haydentiff/status/1005305665349472257				0.33	0.148	0
ripple 	What is Ripple?https://xrpcommunity.blog/what-is-ripple/	haydentiff	560	247	1528517094	1005299673937084416	https://twitter.com/haydentiff/status/1005299673937084416				0.67	0.0	0
bitcoin 	I don’t think I understand you. I definitely agree that if people don’t like the way Bitcoin or XRP is being distributed that they should find something more to their liking. There are no shortages of choices, lol.	haydentiff	3	0	1528511042	1005274290923737089	https://twitter.com/haydentiff/status/1005274290923737089				0.21	0.2882	0
bitcoin ripple 	David’s point, I think, is that Satoshi created Bitcoin and he/she/they were perfectly entitled to decide how it would be distributed. Just like with Ripple. You create it, it’s yours.	haydentiff	0	0	1528510895	1005273673027158018	https://twitter.com/haydentiff/status/1005273673027158018				0.20	0.4806	0
ripple 	Of course anyone can become a Gateway. It’s an open network. You can do whatever you want. I said RIPPLE moved away from the Gateway model. R-I-P-P-L-E	haydentiff	1	0	1528510299	1005271171867308032	https://twitter.com/haydentiff/status/1005271171867308032				-0.04	0.0154	0
ripple 	Ripple moved away from the Gateway model in 2014.	haydentiff	2	0	1528509758	1005268905814831104	https://twitter.com/haydentiff/status/1005268905814831104				0.11	0.0	0
ripple 	My point is mostly that anyone can create a coin, but not everyone can create value. People think Ripple just “printed” those XRP, unfairly creating money. It’s not unfair if everyone has this option. I created 10 trillion $ FORK tokens after reading a blog. Guess their value?	haydentiff	29	5	1528509481	1005267742147141632	https://twitter.com/haydentiff/status/1005267742147141632				0.04	0.4003	0
ripple 	"Yes. I know. Ryan's idea was ""rippling."" But it was centralized. Jed found a way to decentralize it. # SatoshiLovesRipple"	haydentiff	7	0	1528500064	1005228244268978176	https://twitter.com/haydentiff/status/1005228244268978176		#		-0.05	0.067	0
	I'm a contributor at http://coinhash.co  Read and learn about # blockchain and # cryptocurrency # ICOpic.twitter.com/y2004hMBj5	WarrenWhitlock	1	0	1528517026	1005299389450063872	https://twitter.com/WarrenWhitlock/status/1005299389450063872		# # #		0.25	0.0	0
	@ TradeandMoney @ cryptosolartech @ GossamerHub - Hello :) Happy to meet you, have a great day :)	dinisguarda	0	0	1528499137	1005224358732853252	https://twitter.com/dinisguarda/status/1005224358732853252			@ @ @	1.11	0.93	0
	Misleading. First there is blockchain & DLT. Most of these examples are DLT = mere replicated databases secured with crypto (good but not a revolution). Then tech is only a small part of the solution (rather new bus. model, governance, etc.)	sbmeunier	2	0	1528571903	1005529558559358976	https://twitter.com/sbmeunier/status/1005529558559358976				0.20	0.0261	0
bitcoin 	Here’s how much it costs to launch a 51% attack on # cryptocurrencies (PoW) # fintech # blockchain # bitcoin MT @ andi_staub http://bit.ly/2Jamlu9 pic.twitter.com/h0PrLoKV4x	sbmeunier	3	2	1528568291	1005514410146844672	https://twitter.com/sbmeunier/status/1005514410146844672		# # # #	@	0.29	-0.4767	0
	Oh the irony! Who wants to tell them? # blockchain # cryptohttps://twitter.com/foxbusiness/status/1005469568221970432 …	sbmeunier	4	1	1528559825	1005478899432771585	https://twitter.com/sbmeunier/status/1005478899432771585		# #		0.17	-0.042	0
ethereum 	Great interview with Ethereum's founder on the state of the # cryptocurrency market. # blockchain # fintech # insurtech https://buff.ly/2qJqYQO	sbmeunier	11	19	1528550280	1005438866524950529	https://twitter.com/sbmeunier/status/1005438866524950529		# # # #		0.65	0.3125	0
bitcoin 	@ CobraBitcoin are you responsible for this recent censorship action?	JihanWu	37	3	1528530706	1005356768229142528	https://twitter.com/JihanWu/status/1005356768229142528			@	0.70	0.3182	0
	Investors Bet $4 Billion on a Cryptocurrency Startuphttps://buff.ly/2xj9LDk	obussmann	3	0	1528569660	1005520152702660608	https://twitter.com/obussmann/status/1005520152702660608				0.00	0.0	0
	The 20 Most Influential Blockchain and Cryptocurrency Expertshttps://buff.ly/2xCS6Xl	obussmann	2	0	1528543260	1005409423974715394	https://twitter.com/obussmann/status/1005409423974715394				0.12	0.4927	0
bitcoin 	Unsure About # Blockchain? Here are 3 Ways Combining Big Data & Bitcoin Can Benefit Society - by @ AndrewDeen14 https://floq.to/aw0we#.WxgDFf5SEVM.twitter … # BigData	VanRijmenam	0	1	1528516350	1005296555270778880	https://twitter.com/VanRijmenam/status/1005296555270778880		# # #	@	0.22	0.1044	0
bitcoin 	Surely unless Bitcoin uses 50% of all of the energy in the universe it will remain vulnerable to a 51% attack	dgwbirch	0	0	1528570510	1005523717743661056	https://twitter.com/dgwbirch/status/1005523717743661056				0.24	0.0	0
bitcoin 	https://digiconomist.net/bitcoin-energy-consumption …	dgwbirch	0	1	1528535805	1005378151768354816	https://twitter.com/dgwbirch/status/1005378151768354816				0.00	0.0	0
bitcoin 	CO2 emissions are at least 50 times the figure shown there so I didn’t check other figures. Also note that Bitcoin transactions are at a two-year low, no-one uses it for anything except speculation and something like a third of all the Bitcoins mined have already been lost.	dgwbirch	0	0	1528535310	1005376075747221509	https://twitter.com/dgwbirch/status/1005376075747221509				0.08	-0.1132	0
bitcoin 	The Albanian drug dealer gave the Chinese money launderer a) a QR code for a Bitcoin wallet, b) a box of prepaid cards loaded with Sterling or c) flipping great wodges of cash?https://buff.ly/2hMarXm	dgwbirch	5	8	1528534296	1005371824312549376	https://twitter.com/dgwbirch/status/1005371824312549376				0.06	0.659	0
	Interesting perspective from the crypto worldhttps://twitter.com/csuwildcat/status/1005093123674931202 …	dgwbirch	0	0	1528524202	1005329485468721152	https://twitter.com/dgwbirch/status/1005329485468721152				0.33	0.4019	0
	But that was a trashy article that took @ ted_livingston comments out of context. See https://blog.usejournal.com/cheap-journalism-and-fake-news-in-the-crypto-sphere-83c2fb99e466 … CCN has a habit of sensationalizing headlines based on other original articles. I would suggest taking them out of your news radar.	wmougayar	27	3	1528553848	1005453829536612358	https://twitter.com/wmougayar/status/1005453829536612358			@	-0.08	0.1061	0
bitcoin 	Interesting # Bitcoin chart - lowest volatility in over 9 months. Could be positive like in Q3 2017.pic.twitter.com/mD870JymJD	julianhosp	272	125	1528562677	1005490861117976576	https://twitter.com/julianhosp/status/1005490861117976576		#		0.00	0.3764	0
	When you listen to https://youtu.be/tPJ8aAYA9_s  you really appreciate why the # crypto movement is so anti-banking. # corruption # fraud . With # DLT # blockchain & # decentralised # cryptocurrencies this level of # industrialscale # corruption in # UK can be tackled.	gpn01	1	0	1528566661	1005507574203142144	https://twitter.com/gpn01/status/1005507574203142144		# # # # # # # # # #		0.30	-0.0428	0
bitcoin 	"""No is powerful. No is a powerful word. The minute we start saying “I’m not willing to deal with this”, “you’re treating me in a way that I don’t...https://medium.com/@HuobiNews/coin-telegraphs-toni-lane-bitcoin-has-ushered-in-a-new-golden-age-of-human-history-10701d908257 …"	tonilanec	9	5	1528573554	1005536484567289856	https://twitter.com/tonilanec/status/1005536484567289856			@HuobiNews	0.24	0.1021	0
bitcoin ethereum 	The periodic table of # crypto. # BTC # ETH # EOS # bitcoin # blockchain # ethereumpic.twitter.com/ureReGKdIg	Anne_Connelly	15	6	1528496997	1005215380133081095	https://twitter.com/Anne_Connelly/status/1005215380133081095		# # # # # # #		0.39	0.0	0
	http://www.moas-photo.com  ... http://www.youtube.com/watch?v=fjItuVa6sVM … # photo # crypto # travel # AnthonyBourdian # RIP	RonnieMoas	21	0	1528547327	1005426478966861824	https://twitter.com/RonnieMoas/status/1005426478966861824		# # # # #		0.54	0.0	0
bitcoin 	Talking # bitcoin with @ GavinDeGraw and @ courtmwarner at his new bar @ nashunderground ! Big things coming !pic.twitter.com/aDQi8y3ufn	CharlieShrem	150	17	1528500936	1005231900666073089	https://twitter.com/CharlieShrem/status/1005231900666073089		#	@ @ @	0.45	0.0	0
bitcoin 	The longitudinal view on the different users of # bitcoin (via @ chainalysis)pic.twitter.com/xmR5FQ311m	cburniske	32	11	1528555229	1005459622147346434	https://twitter.com/cburniske/status/1005459622147346434		#	@	0.00	0.0	0
bitcoin 	“Currently, the amount of # bitcoin held for investment is equal to the amount of bitcoin held for transactions and speculation. This is a significant change since November 2017, when two thirds of available bitcoin where held for investment.“ https://blog.chainalysis.com/money-supply/ pic.twitter.com/FOHF5mDkPw	cburniske	220	117	1528554997	1005458649446264832	https://twitter.com/cburniske/status/1005458649446264832		#		0.33	0.1012	0
	Solong_crypto	VentureCoinist	21	1	1528497905	1005219191262208000	https://twitter.com/VentureCoinist/status/1005219191262208000				0.00	0.0	0
ripple 	Rather have Madoff on my show, now that his scam has been exposed... when # Ripple ends in a similar way will be happy to bring him on.	ToneVays	1	0	1528549518	1005435669987102720	https://twitter.com/ToneVays/status/1005435669987102720		#		0.43	0.0	0
bitcoin 	Its not about how many $ XRP you received, its about the fact that a centralized entity that created it gave it to you for work rendered... more evidence of a security & being Nothing like # Bitcoin	ToneVays	14	2	1528549416	1005435242579144704	https://twitter.com/ToneVays/status/1005435242579144704		#		0.00	0.3723	0
