currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent
ripple 	Napster had a single point of failure. So does Ripple. Napster changed content delivery. Ripple changes nothing. Napster energized a whole generation of developers. Ripple energizes nobody. Napster is Iggy Pop. Ripple is Charlie Munger. Napster is hacking. Ripple is Wall St.	maxkeiser	104	23	1527814368	1002352227716161536	https://twitter.com/maxkeiser/status/1002352227716161536				0.05	0.0477	0
bitcoin 	When does next # Bitcoin halving start driving price higher?	maxkeiser	11	11	1527812251	1002343349276303360	https://twitter.com/maxkeiser/status/1002343349276303360		#		0.60	0.0	0
	The more bearish the crypto markets become in the short term, the more bullish I am for the long term!	VinnyLingham	1385	238	1527887481	1002658884299862017	https://twitter.com/VinnyLingham/status/1002658884299862017				-0.10	0.0	0
	Good thread. Among the lessons that many first timer entrepreneurs in the crypto community are going to still have to learn...https://twitter.com/mwseibel/status/1002296239164088320 …	VinnyLingham	41	13	1527835602	1002441288661155841	https://twitter.com/VinnyLingham/status/1002441288661155841				0.19	0.2202	0
bitcoin litecoin 	Laugh about what? I never said it was bad for Verge. Just made a joke about how PornHub should also accept Litecoin and Bitcoin.	SatoshiLite	8	0	1527890182	1002670212913643520	https://twitter.com/SatoshiLite/status/1002670212913643520				-0.17	0.2003	0
litecoin 	Sure let's ask the # LitecoinFam to help!	SatoshiLite	20	3	1527813579	1002348918540140545	https://twitter.com/SatoshiLite/status/1002348918540140545		#		0.50	0.6476	0
litecoin 	If Litecoin is good money, people should be able to use it for anything. Nothing anyone can do to stop it.	SatoshiLite	15	3	1527813523	1002348684187586561	https://twitter.com/SatoshiLite/status/1002348684187586561				0.00	0.0722	0
litecoin 	I'm sure some people will condemn Litecoin also. But in order for a coin to be good money, you should be able to use it for everything.	SatoshiLite	29	2	1527804665	1002311531436990464	https://twitter.com/SatoshiLite/status/1002311531436990464				0.22	0.2577	0
bitcoin 	I'm sorry for being rude, but please . ise your head. You want the women to use Bitcoin. Men know, then, they have a wallet that is valuable to men. If the taxis only take pinktaxi coins., the threat of theft of phone etc is gone. There are hundreds of other reasons in you think	officialmcafee	4	1	1527881027	1002631817688645634	https://twitter.com/officialmcafee/status/1002631817688645634				0.18	0.0383	0
	For the women in crypto: The http://pinktaxi.io  ICO is the first safety coin that helps protect women in male dominated societies. One if the most promising ICOs since Docademic or Bezop.pic.twitter.com/w2qAKuKmEx	officialmcafee	639	169	1527878359	1002620626480361472	https://twitter.com/officialmcafee/status/1002620626480361472				0.19	0.6241	0
