currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent
	Twitter could easily stop these free giveaway crypto scams by simply preventing accounts that block you (so that you don’t see the reply) from replying to your tweet and posting a scam. I’m not giving any ETH or other crypto away - I’m sorry if you lost money! cc: @ jack @ twitter	VinnyLingham	343	69	1524862766	989972310646898689	https://twitter.com/VinnyLingham/status/989972310646898689			@ @	-0.06	-0.4646	0
litecoin 	I am advising DMG. DMG will start to support Litecoin mining with mining as a service. They are also working on LN.	SatoshiLite	33	10	1524850191	989919567831908352	https://twitter.com/SatoshiLite/status/989919567831908352				0.05	0.134	0
bitcoin 	It's laughable. Things that make Bitcoin Bitcoin: Everyone (except for bcash fans) call it Bitcoin	SatoshiLite	2	0	1524850104	989919201199452160	https://twitter.com/SatoshiLite/status/989919201199452160				0.20	0.0258	0
litecoin 	What indicators? If it was so obvious, then why didn't everyone sell? People were euphoric when Litecoin hit $100. Does that mean it was the top?	SatoshiLite	3	0	1524848594	989912868291203072	https://twitter.com/SatoshiLite/status/989912868291203072				-0.35	0.2098	0
litecoin 	Unfortunately, you made a mistake. You sent 1 LTC to the explorer donation address. My address is the genesis address: Ler4HNAEfwYhBmGXcFP2Po1NpRUEiK8km2 Sorry for not being clear! No worries. Thanks for donating to the explorer. That helps Litecoin just as much.	SatoshiLite	7	1	1524817219	989781271889956865	https://twitter.com/SatoshiLite/status/989781271889956865				0.07	-0.1322	0
litecoin 	Of course, the Litecoin road which is 4 lanes and supports SegWit race cars.	SatoshiLite	10	1	1524813828	989767049894215680	https://twitter.com/SatoshiLite/status/989767049894215680				-0.07	0.3612	0
litecoin 	Genesis address: http://explorer.litecoin.net/block/12a765e31ffd4059bada1e25190f6e98c99d9714d334efa41a195a7e7e04bfe2 …	SatoshiLite	8	0	1524813564	989765944791592960	https://twitter.com/SatoshiLite/status/989765944791592960				0.67	0.0	0
bitcoin litecoin 	Mostly about Bitcoin mining and regulation. I don't remember if I talked about Litecoin at all.	SatoshiLite	14	1	1524813482	989765599826886656	https://twitter.com/SatoshiLite/status/989765599826886656				0.06	0.0	0
bitcoin 	This site is awesome! I'm actually not sure if the creator is a Bcash fan or a secret Bitcoin supporter. And I love that ads are placed as billboards on the highway.https://twitter.com/MediumSqueeze/status/989490062487408640 …	SatoshiLite	935	211	1524813074	989763887263186944	https://twitter.com/SatoshiLite/status/989763887263186944				0.66	0.411	0
bitcoin 	Bitcoin Pirate's hint #1https://twitter.com/Bitcoin_Pirate/status/989930853017976832 …	officialmcafee	469	133	1524853502	989933453545263105	https://twitter.com/officialmcafee/status/989933453545263105		#1https		0.25	0.0	0
