currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent
	I'm hearing about more scam accounts impersonating me on social media. Friends, I will never message you offering/asking for crypto. If this happens, please report the account and share with me so my team can expedite their deletion. The wack-a-mole continues...	dtapscott	22	5	1527102066	999364615128657920	https://twitter.com/dtapscott/status/999364615128657920				0.12	0.1019	0
	Oh, the photoshops that will emerge out of this... # Blockchain superheroes using their powers for good!https://cryptocurrencynews.com/info/blog/crypto-superheroes-top-influencers/ …	dtapscott	14	5	1527083216	999285551860678657	https://twitter.com/dtapscott/status/999285551860678657		#		0.29	0.2463	0
	...Now start mining crypto https://twitter.com/ieeespectrum/status/999307216271302658 …	maxkeiser	44	8	1527088511	999307760859742208	https://twitter.com/maxkeiser/status/999307760859742208				0.20	0.0	0
bitcoin 	The cost (to society) of not mining # Bitcoin is much greater than mining. The need to eradicate life threatening fiat is enormous.	maxkeiser	515	159	1527083600	999287162674794496	https://twitter.com/maxkeiser/status/999287162674794496		#		0.17	-0.0827	0
bitcoin 	"More Bitcoin drama. Jack was translating a question for a Taiwanese audience that may not speak English. Craig then interrupts with ""English or I walk out."" While getting escorted out: ""do you want me or him? Do you want my technology ever in this country?"" # faketoshihttps://twitter.com/Excellion/status/999223621171097600 …"	SatoshiLite	1483	314	1527099125	999352281760968710	https://twitter.com/SatoshiLite/status/999352281760968710		#		0.11	-0.0273	0
bitcoin litecoin 	I'm excited to see @ iPayment_Inc team up with @ AliantPayment and open up Litecoin and Bitcoin payments to over 137,000 businesses! # PayWithLitecoinhttps://twitter.com/iPayment_Inc/status/999319132217618432 …	SatoshiLite	1363	484	1527097139	999343949419499520	https://twitter.com/SatoshiLite/status/999343949419499520		#	@ @	0.29	0.2001	0
litecoin 	This was fixed before I launched Litecoin.	SatoshiLite	4	0	1527090782	999317287847968768	https://twitter.com/SatoshiLite/status/999317287847968768				-0.29	0.128	0
litecoin 	"I remember one of the first Litecoin transaction that I did in December 2011. I got some acrylic Litecoin pieces from Mike Caldwell. (Casacius coin creator) I decided to do a giveaway but people only need to pay me for shipping cost of $0.44 or 70 LTC. I ""sold"" 12 of these. pic.twitter.com/T4QjrGciOm"	SatoshiLite	257	37	1527090230	999314970939609088	https://twitter.com/SatoshiLite/status/999314970939609088				0.15	-0.0306	0
	I'm sure @ fluffypony will try to convince us to use it for the @ magicalcrypto conference next year.	SatoshiLite	5	0	1527055925	999171086263578624	https://twitter.com/SatoshiLite/status/999171086263578624			@ @	0.26	0.5106	0
litecoin 	First of all, I'm not bashing Verge. Just commenting on an attack that's going on. Secondly, we could partner with TolenPay or even Verge in the future. I'm not going to hold back and not speak the truth even if the Litecoin Foundation has a partnership.	SatoshiLite	79	2	1527042968	999116740494704640	https://twitter.com/SatoshiLite/status/999116740494704640				0.07	-0.1794	0
litecoin 	Litecoin is secured, decentralized, censorship-resistance, cheap and fast.	SatoshiLite	21	3	1527036253	999088578280935424	https://twitter.com/SatoshiLite/status/999088578280935424				0.25	0.4019	0
litecoin 	I believe Litecoin is a better coin and will outperform BCH in the long run. I couldn't predict prices in the short term.	SatoshiLite	8	0	1527033038	999075091718651904	https://twitter.com/SatoshiLite/status/999075091718651904				0.26	0.2202	0
	I love the crypto business. This morning, based on numerous media reports, I apologized for recommending Cryptosecure. I was trashed for recommending garbage. This afternoon, I apologized to Cryptosecure for jumping the gun. I was then trashed for spreading fud. Go figure.	officialmcafee	728	93	1527108861	999393117672497154	https://twitter.com/officialmcafee/status/999393117672497154				0.24	0.1094	0
	https://ambcrypto.com/john-mcafee-endorsed-cryptosecure-served-cease-desist-letter-nasaa/ …	officialmcafee	2	0	1527108020	999389591093350400	https://twitter.com/officialmcafee/status/999389591093350400				0.00	0.0	0
	https://ambcrypto.com/john-mcafee-endorsed-cryptosecure-served-cease-desist-letter-nasaa/ …	officialmcafee	3	0	1527107978	999389411346452483	https://twitter.com/officialmcafee/status/999389411346452483				0.00	0.0	0
	Here is just one report. It was all over the news. The only thing I make up are polite replies to the universe of assholes (like you) who follow me. https://ambcrypto.com/john-mcafee-endorsed-cryptosecure-served-cease-desist-letter-nasaa/ …	officialmcafee	4	0	1527107909	999389121805242368	https://twitter.com/officialmcafee/status/999389121805242368				0.16	-0.1465	0
	Here is just one report. It was all over the news. The only thing I make up are polite replies to the universe of assholes (like you) who follow me. https://ambcrypto.com/john-mcafee-endorsed-cryptosecure-served-cease-desist-letter-nasaa/ …	officialmcafee	5	0	1527107815	999388727498739713	https://twitter.com/officialmcafee/status/999388727498739713				0.16	-0.1465	0
	Here is just one report. It was all over the news. The only thing I make up are polite replies to the universe of assholes who follow me. https://ambcrypto.com/john-mcafee-endorsed-cryptosecure-served-cease-desist-letter-nasaa/ …	officialmcafee	2	0	1527107754	999388473076445184	https://twitter.com/officialmcafee/status/999388473076445184				0.17	-0.1465	0
	Cryptosecure update: media reports were incorrect. They have not been served with a cease and desist. They have a letter, applicable to New Brunswuck, Canada only, stating that they might be selling securities in New Brunswick. My apologies to Cryptosecure.	officialmcafee	206	34	1527106475	999383107269775360	https://twitter.com/officialmcafee/status/999383107269775360				0.05	0.074	0
bitcoin 	You have no clue what my experience is. I have been in crypto since the beginning and until recently was the 5th largest Bitcoin mining operator in the world. Please check your facts before vomiting on my account.	officialmcafee	4	1	1527097218	999344280551477248	https://twitter.com/officialmcafee/status/999344280551477248				0.11	0.0074	0
	My interview with Crypto News Chronicle. Very upbeat.http://cryptonewschronicle.com/in-latest-interview-john-mcafee-says-of-cryptocurrencies-this-is-the-year-of-explosion/ …	officialmcafee	514	144	1527095930	999338878887702530	https://twitter.com/officialmcafee/status/999338878887702530				0.12	0.0	0
	Cryptosecure has been served with a cease and desist by NASAA. Team McAfee agreed to promote them after an independent audit on March 4th. By the end of March we ceased cooperation and demanded they remove my name from their site. Apologies for my part. http://cryptocoinconnection.com/cryptosecure-review.pdf …	officialmcafee	193	43	1527086086	999297589714538496	https://twitter.com/officialmcafee/status/999297589714538496				0.04	0.0691	0
	For those who believe we are in a bear market. No proof, but huge talk of a very near rally.http://cryptonewsreview.com/john-mcafee-predicting-huge-surge-in-cryptocurrency-prices/ …	officialmcafee	1645	548	1527081954	999280261476110336	https://twitter.com/officialmcafee/status/999280261476110336				0.30	0.1097	0
bitcoin 	Anyone paying attention knows which one of these versions of Bitcoin will be worth more in the long run. # BitcoinCashpic.twitter.com/jdK3ymfJ9n	rogerkver	667	194	1527086047	999297427596169216	https://twitter.com/rogerkver/status/999297427596169216		#		0.48	0.1132	0
bitcoin 	I don’t check the Bitcoin price for 24 hours and woah...pic.twitter.com/jdJSNrQzc1	ummjackson	77	9	1527101051	999360357238947840	https://twitter.com/ummjackson/status/999360357238947840				0.45	0.0	0
	Sorry to hear that... I can assure you it’s not my anti scammer bot, it’s some weird thing that Twitter is doing for big crypto Twitter accounts.	ummjackson	1	0	1527051248	999151469847658496	https://twitter.com/ummjackson/status/999151469847658496				0.22	0.1586	0
bitcoin 	Will the world's financial system be increasingly built upon non-permissioned open-source protocols, or within the walled gardens of banks? If for no other reason, the answer is obvious due to the differential rate of development and innovation between them. # bitcoin	ErikVoorhees	261	78	1527085111	999293502562463745	https://twitter.com/ErikVoorhees/status/999293502562463745		#		0.10	0.0342	0
bitcoin 	Argentina: Bank Ditches SWIFT For Bitcoin In World Payments Firsthttp://bitcoinist.com/argentina-bank-ditches-swift-bitcoin-world-payments-first/ …	ErikVoorhees	2276	1040	1527083855	999288234294165504	https://twitter.com/ErikVoorhees/status/999288234294165504				0.00	0.368	0
bitcoin 	Another step towards increased robustness. # bitcoinhttps://twitter.com/pierre_rochard/status/999336233695436800 …	TuurDemeester	19	1	1527099115	999352239637573639	https://twitter.com/TuurDemeester/status/999352239637573639		#		-0.14	0.1366	0
bitcoin 	Central banks always end up being tapped as piggy banks, at expense of savers. Hence the appeal of a politically neutral decentralized reserve asset like Bitcoin.https://twitter.com/WSJCentralBanks/status/999328730181980160 …	TuurDemeester	107	48	1527095427	999336768393613312	https://twitter.com/TuurDemeester/status/999336768393613312				0.19	0.2041	0
	"US & Canada regulators collaborate on ICO enforcement, ""take aim at efforts by groups in more than 40 jurisdictions to attract money from unsuspecting investors"". # cryptosweep # NASAA https://www.washingtonpost.com/news/the-switch/wp/2018/05/21/state-regulators-unveil-nationwide-crackdown-on-suspicious-cryptocurrency-investment-schemes/ …pic.twitter.com/4PfTprijZ6"	TuurDemeester	20	7	1527052364	999156153144827904	https://twitter.com/TuurDemeester/status/999156153144827904		# #		-0.14	0.1806	0
bitcoin 	I've honestly been worried about how vegan bitcoiners feel about this whole carnivore thing, now that it pops up everywhere. Is it over the top? Scary? Hilarious? (I was vegan for many yrs, even raw vegan for one)	TuurDemeester	23	2	1527051765	999153638235832330	https://twitter.com/TuurDemeester/status/999153638235832330				0.08	0.0625	0
bitcoin 	Functional platform, good reputation, good relations with Bitcoin core developers, reputable partnerships.	TuurDemeester	4	0	1527046585	999131912445878272	https://twitter.com/TuurDemeester/status/999131912445878272				0.92	0.7003	0
bitcoin 	Corné Plooy's work on Bitcoin payment channels dates back to 2015: https://bitonic.nl/en/news/88/scaling-bitcoin-update-bitonic-part-1 …	TuurDemeester	7	1	1527045380	999126859307798528	https://twitter.com/TuurDemeester/status/999126859307798528				-0.08	0.0	0
bitcoin 	@ Bitonicnl / @ BL3Peu is a very legit Bitcoin exchange in the Netherlands - exciting to see how crypto entrepreneurs are pursuing practical # LightningNetwork research.https://twitter.com/kanzure/status/998950979826483200 …	TuurDemeester	21	4	1527044900	999124844754161665	https://twitter.com/TuurDemeester/status/999124844754161665		#	@ @	0.30	0.247	0
bitcoin 	"The market is down 25% since the first day of Consensus. I guess we failed to impress. Can't wait for the ""Bitcoin is going to test $2500"" tweets.pic.twitter.com/Jwpn5ycla1"	cryptomanran	119	18	1527092771	999325631442817025	https://twitter.com/cryptomanran/status/999325631442817025				0.43	-0.0342	0
	. @ moshehogeg is the biggest Israeli Crypto investor. A VC who wanted to invest in Crypto and was told he couldn't by his board-so he invested a ton of his own cash into Eth and has built a portfolio over $500m in 18 months. We asked him what he is buying.https://www.youtube.com/watch?v=9qExZz0xB_A&t=800s …	cryptomanran	69	23	1527049203	999142893406314496	https://twitter.com/cryptomanran/status/999142893406314496			@	0.06	0.0	0
	Don’t agree with my view-that’s fine. Post a response,start a debate. Sometimes we may/not agree. Attacking a platform which I worked so hard to build & was first in the world to broadcast crypto content on TV when no one else had the guts to risk it is unnecessary and immature	cryptomanran	21	0	1527044760	999124258059112448	https://twitter.com/cryptomanran/status/999124258059112448				0.14	0.0179	0
	How many moonshots? Also, do me a favor, check how many different crypto assets you have invested in - give me a number! I know I’m holding over 30 tokens today.	cryptomanran	1	0	1527042657	999115434984173569	https://twitter.com/cryptomanran/status/999115434984173569				0.13	0.2038	0
	1. This is not a sprint ,we have time. Given the many categories of Crypto you will need to hold a few bets in each. (currency, sov , exchanges ,privacy etc) 2.Any investment strategy requires diversification- especially a new asset class. 3.10000x!! To the mooooon!!!!!	cryptomanran	26	1	1527036808	999090904769146881	https://twitter.com/cryptomanran/status/999090904769146881				0.07	0.0596	0
bitcoin 	Argentina's # Banco Masventas has revealed that starting Monday it will enable customers to send cross-border payments using # bitcoin. http://bit.ly/2x3nONi pic.twitter.com/LE4SUzfWzG	NetworksManager	11	9	1527035734	999086399709220867	https://twitter.com/NetworksManager/status/999086399709220867		# #		0.38	0.0	0
bitcoin 	I think they are extorting me for KYC on # Bitcoin I already own.	haydentiff	13	2	1527103402	999370218131611648	https://twitter.com/haydentiff/status/999370218131611648		#		0.21	0.0	0
bitcoin 	Here’s the transaction id and return # Bitcoin address: https://insight.bitpay.com/tx/c15c02b4a29dc6ee2f0b1c8927e64e4cdb1566bdf38c604dbf1abc11e7a6649b … Fix your mistake.pic.twitter.com/IUhTMBNh80	haydentiff	22	2	1527101757	999363318845526018	https://twitter.com/haydentiff/status/999363318845526018		#		-0.15	0.0	0
ripple 	Ripple is positioning XRP to be used for settlement and you are thinking of payments. Ripple is also positioning XRP to provide on-demand liquidity to market makers.	haydentiff	33	7	1527099781	999355034428112897	https://twitter.com/haydentiff/status/999355034428112897				0.30	0.0	0
ripple 	Whatever you can do with any other crypto, you can do with XRP -and you can do it cheaper and faster. There is no reason to assume that whatever Ripple is championing XRP for will be the only use case. People can use XRP and/or any other crypto for whatever they want.	haydentiff	36	8	1527099653	999354495653031943	https://twitter.com/haydentiff/status/999354495653031943				0.21	0.0768	0
bitcoin 	Hahahahaha! I asked @ brettmaverick_ for pics from # BitcoinPizzaDay and he sent me a pic of the box because the pizza is all gone, lol. # Bitcoinpic.twitter.com/3XzuLsSajj	haydentiff	24	3	1527045732	999128332544495617	https://twitter.com/haydentiff/status/999128332544495617		# #	@	0.11	0.1405	0
bitcoin 	Pics from the # Bitcoin meetup at @ EdgeSecure. Kind of jealous that I work remotely. If you’ve never attended a # Bitcoin meetup (many are # crypto agnostic), I encourage you to give it a shot. They’re fun, welcoming, and educational -not like CryptoTwitter at all!pic.twitter.com/XOE40Ta60e	haydentiff	57	11	1527045445	999127130771546112	https://twitter.com/haydentiff/status/999127130771546112		# # #	@	0.11	0.1774	0
bitcoin 	I devoured a pizza in honor of # BitcoinPizzaDay. pic.twitter.com/rcDEZVVtXm	haydentiff	86	7	1527039374	999101667483234305	https://twitter.com/haydentiff/status/999101667483234305		#		0.00	0.247	0
