currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent
bitcoin 	‘Bigger Blocks’ = losing game. The blocks will never be big enough ( SegWit addresses this), but the loss of decentralization of Big Blocks repudiates Satoshi’s White Paper, unquestionably. I wonder whether BCH supporters are really suicide-blockers and crypto-statists. # Bitcoin	maxkeiser	601	149	1525544554	992831939592773633	https://twitter.com/maxkeiser/status/992831939592773633		#		0.05	-0.1592	0
bitcoin 	Volatility decline in # Bitcoin as well as rapid growth in use as a MoE will kick in at $100,000.pic.twitter.com/fkIXE0atDO	maxkeiser	135	33	1525542745	992824351555715072	https://twitter.com/maxkeiser/status/992824351555715072		#		0.20	0.5719	0
bitcoin 	You’re assuming # Bitcoin is not adopted in galaxies outside of our own.	maxkeiser	140	9	1525528877	992766181760266240	https://twitter.com/maxkeiser/status/992766181760266240		#		0.23	0.0	0
	Keiser Report: Bright Future of Blockchain & Crypto (E1222) https://youtu.be/KNCxA1tViNs  via @ YouTube	maxkeiser	24	18	1525477119	992549094529826816	https://twitter.com/maxkeiser/status/992549094529826816			@	0.23	0.4404	0
bitcoin 	# Bitcoin $10,000 will trigger massive buy-stop orders.pic.twitter.com/tHEgIJwurV	maxkeiser	303	102	1525471298	992524680283197441	https://twitter.com/maxkeiser/status/992524680283197441		#		0.38	0.0	0
bitcoin 	If you want to use the State to reward your friends and punish your enemies, you’re the exact kind of person Bitcoin was meant to bypass.	rogerkver	1207	286	1525535394	992793517595357184	https://twitter.com/rogerkver/status/992793517595357184				-0.04	0.128	0
	Initial closed source may be a better solution against cloners but crypto should be community audited. Agreed that it's not as simple as cut and paste. But copying and integrating open code is still a lot easier than developing it from scratch.	naval	22	1	1525474236	992537001558605824	https://twitter.com/naval/status/992537001558605824				0.24	0.3179	0
bitcoin 	Bitcoin had a significant first mover advantage. The analogy breaks down because you now have potential cloners with communities that have the first mover advantage.	naval	5	0	1525473734	992534895711797248	https://twitter.com/naval/status/992534895711797248				0.28	0.3357	0
bitcoin 	Bitcoin Q&A: Cryptographic primitiveshttps://youtu.be/RIckQ6RBt5E	aantonop	156	73	1525532927	992783170528477185	https://twitter.com/aantonop/status/992783170528477185				0.00	0.0	0
ripple 	I know @ Melt_Dem and @ brian_armstrong were fans... maybe they have more patience for dealing with the Ripple community and could take it on.	ummjackson	16	1	1525554599	992874071154020352	https://twitter.com/ummjackson/status/992874071154020352			@ @	-0.12	0.0	0
ripple 	I'm considering shutting down http://arewedecentralizedyet.com  because I don't have the energy to deal with the ridiculous Ripple/XRP people in my mentions. What a toxic dumpster fire of a community.	ummjackson	567	91	1525554368	992873101963624448	https://twitter.com/ummjackson/status/992873101963624448				0.14	-0.4859	0
