currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent
bitcoin 	# GotBitcoin? (Yes, I’m in NYC).	maxkeiser	4	0	1526501023	996843661148246016	https://twitter.com/maxkeiser/status/996843661148246016		#		0.33	0.0	0
bitcoin 	But BCH claims to have the endorsement of ‘Bitcoin Jesus’	maxkeiser	5	0	1526480758	996758661803503616	https://twitter.com/maxkeiser/status/996758661803503616				0.20	0.4497	0
bitcoin 	What do you think of this analogy? Sunnis, who split from Islam in 632, give the whole religion a bad name. # BitcoinCash split (forked) from # Bitcoin in 2017, gives crypto a bad name.	maxkeiser	28	6	1526476427	996740497384275968	https://twitter.com/maxkeiser/status/996740497384275968		# #		-0.29	-0.3615	0
	I collected all 4 @ Excellion @ fluffypony @ WhalePanda @ SatoshiLite @ magicalcryptopic.twitter.com/F2LYLlc5Ak	maxkeiser	215	17	1526472138	996722507108487168	https://twitter.com/maxkeiser/status/996722507108487168			@ @ @ @ @	0.43	0.0	0
bitcoin 	HTC Announces New Blockchain-Powered Phone http://bit.ly/2rMCHyg # mobile # blockchain # digital # bitcoin # Etherium @ DeepLearn007 @ BrettKing @ leimer @ andi_staub @ jblefevre60 @ ipfconline1 @ htcpic.twitter.com/hgKy91WO7A	JimMarous	27	34	1526477520	996745078843629568	https://twitter.com/JimMarous/status/996745078843629568		# # # # #	@ @ @ @ @ @ @	0.40	0.0	0
	Civic is different because we truly believe in what we are building so we are constantly trying to enhance and improve our thinking about building a crypto economy. Crypto is still in its infancy - a lot happens in a year. This update reflects how we have learnt and improved!	VinnyLingham	143	21	1526500456	996841282109616128	https://twitter.com/VinnyLingham/status/996841282109616128				0.18	0.4086	0
	The beauty about being the first mover and maintaining an innovative culture @ civickey is that we are constantly pushing the envelope. Token Economy Design is one of the most important areas of crypto, yet most companies just write a white paper forget about it after the ICO.	VinnyLingham	63	5	1526500456	996841279173660672	https://twitter.com/VinnyLingham/status/996841279173660672			@	0.42	0.4108	0
	If you look at the infinite amount of amazing crypto technology at # Consensus2018, there is only one logical conclusion : We’re going to need another Earth to provide enough people to use all this tech!pic.twitter.com/FpYotfzncY	VinnyLingham	443	88	1526495844	996821936469610496	https://twitter.com/VinnyLingham/status/996821936469610496		#		0.25	0.6239	0
bitcoin litecoin 	Well by that logic, then Litecoin is Bitcoin...sorry James, your argument doesn’t work here.	VinnyLingham	3	0	1526479525	996753490851631105	https://twitter.com/VinnyLingham/status/996753490851631105				0.14	-0.1027	0
litecoin 	I'm excited that TapJets is looking into potentially accepting Litecoin! # PayWithLitecoin	SatoshiLite	180	56	1526500489	996841418734931969	https://twitter.com/SatoshiLite/status/996841418734931969		#		0.42	0.3238	0
litecoin 	Actually just chatted with Diego at Consensus. They have been busy but now is a good time to get Litecoin RSK up and running.	SatoshiLite	152	42	1526499534	996837412725841922	https://twitter.com/SatoshiLite/status/996837412725841922				0.25	0.2964	0
litecoin 	# PayWithLitecoinhttps://twitter.com/TapJets/status/996402253195079682 …	SatoshiLite	811	248	1526481065	996759951384117249	https://twitter.com/SatoshiLite/status/996759951384117249		#		0.50	0.0	0
