currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent
ethereum 	Yep, alt_bn128, just like Zcash (pre-Sapling). Here's the code implementing the precompiles: https://github.com/ethereum/pyethereum/blob/develop/ethereum/specials.py#L140 …	VitalikButerin	2	1	1530045144	1011708778624905216	https://twitter.com/VitalikButerin/status/1011708778624905216		#L140		-0.08	0.2859	0
ethereum 	Since when is Zcash a rival? I see the Zcash community as one of the ethereum community's closest allies.	VitalikButerin	23	2	1530044811	1011707383523885057	https://twitter.com/VitalikButerin/status/1011707383523885057				0.00	0.0	0
bitcoin ethereum 	Now, notice I'm not saying that Zcash does not or should not have *any* monetary policy commitments in its social contract. As far as I can tell, Zooko is trying to take a balanced approach, more conservative than ethereum at present, less conservative than bitcoin at present.	VitalikButerin	4	1	1530043836	1011703295243501568	https://twitter.com/VitalikButerin/status/1011703295243501568				-0.11	0.064	0
	"> Zooko's inconsistencies I see none so far > Relationships between privacy, property and monetary policy Addressed this elsewhere. IMO it's fundamentally reasonable to have a cryptocurrency that sees monetary policy as ""not fundamental""."	VitalikButerin	6	2	1530043657	1011702542605041665	https://twitter.com/VitalikButerin/status/1011702542605041665				0.21	0.0	0
	I think mature cryptorrencies should in general be very careful about making changes that hurt some constituencies to benefit others. But beyond that I don't see monetary policy as being more central than, say, PoW vs PoS, unless it is stated otherwise in the social contract.	VitalikButerin	2	3	1530037241	1011675631598256128	https://twitter.com/VitalikButerin/status/1011675631598256128				0.07	0.2547	0
	I fully support privacy for all cryptocurrencies, and fully automated monetary policy for mature ones, FWIW.	VitalikButerin	9	2	1530036421	1011672192843563009	https://twitter.com/VitalikButerin/status/1011672192843563009				0.00	0.6997	0
	Oh sure, but I don't really see monetary policy being along that axis. Especially monetary policy of voluntary cryptocurrencies.	VitalikButerin	0	1	1530035186	1011667013691834368	https://twitter.com/VitalikButerin/status/1011667013691834368				0.05	0.0828	0
	Good to see a more nuanced approach to crypto advertising from Facebookhttps://www.coindesk.com/facebook-relaxes-ban-accepts-crypto-ads/ …	dtapscott	20	7	1530049765	1011728163246956545	https://twitter.com/dtapscott/status/1011728163246956545				0.25	0.4404	0
bitcoin litecoin 	It's below the floating point max of 9.0e15. Coincidentally, Litecoin's 84M coins is right below that max. https://bitcoinmagazine.com/articles/satoshis-genius-unexpected-ways-in-which-bitcoin-dodged-some-cryptographic-bullet-1382996984/ …	SatoshiLite	74	16	1529983911	1011451952125829120	https://twitter.com/SatoshiLite/status/1011451952125829120				-0.06	0.0	0
bitcoin 	. @ jack, The lightning network was created as a solution to a scaling problem that did not exist. Bitcoin Cash now carries the torch as peer-to-peer digital cash for the world. # BitcoinCash # Bitcoin # cryptocurrency https://www.youtube.com/watch?v=Z_Zk9ioPFyg …pic.twitter.com/vh0lImVBLg	rogerkver	533	148	1530050238	1011730143914708992	https://twitter.com/rogerkver/status/1011730143914708992		# # #	@	0.15	0.0383	0
	. @ CNBC Explains: What is # Fintech? (Part 2) # Banking # FinServ # Crypto # Investing # Payments # Transfers # Startups # China # India # Insurtech # MPesa cc @ JimMarous @ JPNicols @ rshevlin @ psb_dc @ SpirosMargaris @ MikeQuindazzi @ andi_staub @ leimer @ helene_wpli @ JBFintech @ LouisSerge @ ahierpic.twitter.com/gqR8TJc75l	BrettKing	30	22	1529984049	1011452528968589312	https://twitter.com/BrettKing/status/1011452528968589312		# # # # # # # # # # # #	@ @ @ @ @ @ @ @ @ @ @ @ @	0.49	0.0	0
