currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent
bitcoin 	Crypto is the New Jerusalem. Arab world should adopt # Bitcoin ASAP. You’ll be able to buy back everything that’s been taken from you for pennies on the dollar as fiat word collapses.	maxkeiser	387	99	1526914633	998578464482648065	https://twitter.com/maxkeiser/status/998578464482648065		#		0.18	-0.0394	0
bitcoin 	I would advise Iran to adopt # Bitcoin ASAP. All fiat currencies are collapsing. Use these sanctions as an opportunity. Don’t let this crisis go to waste.https://twitter.com/apdiplowriter/status/998561617263685632 …	maxkeiser	153	45	1526914520	998577992451477505	https://twitter.com/maxkeiser/status/998577992451477505		#		0.15	-0.1045	0
	Many of you want regulations for crypto. Please see this: regulations protect those who cannot protect themselves: the weak. Yet all of us must submit to it. We are no longer free. Governments are designed to serve, and outside of national defense, they are poor protective agents	officialmcafee	1292	319	1526913308	998572906920673280	https://twitter.com/officialmcafee/status/998572906920673280				0.11	0.1052	0
bitcoin 	Solid reasons for the Bitcoin Boom; https://stocksgazette.com/2018/05/21/5-possible-reasons-for-the-next-bitcoin-btc-boom/ …	officialmcafee	522	167	1526912383	998569030264020997	https://twitter.com/officialmcafee/status/998569030264020997				0.14	0.1531	0
	Institutional investors are preparing to enter the cryptocurrency market with a vengeance. They are generally long term investors and will be pumping billions into the market. Expect the top ten coins to go through the roof fairly quickly. The bulk of alt coins will soon follow.	officialmcafee	6962	2646	1526909542	998557114170822656	https://twitter.com/officialmcafee/status/998557114170822656				0.17	0.0506	0
	When the @ noBScrypto algorithmic spreadsheet is updated on Tuesday, it'll be announced in our communities FIRST: Facebook Mastermind:?http://bit.ly/2BHzdTC  Telegram Chat:?http://bit.ly/noBSCtg  Telegram Announcements:?http://bit.ly/2ke8eoO  Discord:?http://bit.ly/noBSc	officialmcafee	147	40	1526868725	998385913548898304	https://twitter.com/officialmcafee/status/998385913548898304			@	0.17	0.0	0
bitcoin 	I give a flying at a rolling donut what Bitcoin does in the next few months. Wait a year. Then learn something.	officialmcafee	3	0	1526865122	998370799152230401	https://twitter.com/officialmcafee/status/998370799152230401				-0.18	0.0	0
bitcoin 	Bitcoin will eat their balls. Sorry to be blunt. Just a prediction.	officialmcafee	3	0	1526864995	998370269608759296	https://twitter.com/officialmcafee/status/998370269608759296				0.08	-0.0257	0
bitcoin 	No. You are Bitcoin's bitch.	officialmcafee	5	0	1526864670	998368904627015680	https://twitter.com/officialmcafee/status/998368904627015680				-0.20	-0.4409	0
bitcoin 	Lots of Bitcoins	officialmcafee	31	1	1526859260	998346214126096390	https://twitter.com/officialmcafee/status/998346214126096390				0.00	0.0	0
