currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent
bitcoin 	Did you read my blog post (Tale of Two Bitcoin)?	VinnyLingham	1	0	1529252134	1008382654163574786	https://twitter.com/VinnyLingham/status/1008382654163574786				0.40	0.0	0
bitcoin 	That’s why I’m super bullish on @ AugmentorsGame - the first ever deal on any Shark Tank that was done using Bitcoin! Launching later this year.https://twitter.com/balajis/status/1008153500943958016 …	VinnyLingham	73	16	1529197678	1008154248901607424	https://twitter.com/VinnyLingham/status/1008154248901607424			@	0.08	0.212	0
litecoin 	Litecoin Summit of course takes LTC. And yes, I'm not in charge of this one.	SatoshiLite	16	5	1529237281	1008320357701480448	https://twitter.com/SatoshiLite/status/1008320357701480448				0.13	0.2009	0
bitcoin 	You're kidding right? This is a conference organized by someone else. I'm just speaking at the conference. If you only wanted to meet me, come by Bitcoin meetups in Taipei.	SatoshiLite	6	0	1529211750	1008213274293350400	https://twitter.com/SatoshiLite/status/1008213274293350400				0.10	0.0257	0
	Why? I was richer than God before I ever got into crypto. Making assumptions is the number one cause of failure in life.	officialmcafee	30	2	1529269036	1008453546340159494	https://twitter.com/officialmcafee/status/1008453546340159494				-0.04	0.0706	0
bitcoin 	Every one is on track except Bitcoin. Had you spread your money evenly (which all smart people did) you would have made 237% in less than a month. That's what happened to my preductions.	officialmcafee	16	1	1529266843	1008444351167549440	https://twitter.com/officialmcafee/status/1008444351167549440				-0.09	0.134	0
bitcoin 	"Perfect!!! Think Bitcoin at $0.05. Its market cap at that time was less than one car. Bezop and Docademic will be the two coins, three years from now, that people will be saying: ""if only I had bought in 2018"""	officialmcafee	42	15	1529262376	1008425614221733888	https://twitter.com/officialmcafee/status/1008425614221733888				0.25	0.1696	0
	No l8nger associated with MGT. I m8ved on to crypto	officialmcafee	5	0	1529262208	1008424906726498305	https://twitter.com/officialmcafee/status/1008424906726498305				0.00	-0.148	0
	I will be on Fox Business News on Tuesday talking about Docademic, Bezop and others. Turn on, tune in, and drop out. Catch the new wave of crypto.https://twitter.com/Truthraider_/status/1008382349573349377 …	officialmcafee	761	202	1529261553	1008422162330476545	https://twitter.com/officialmcafee/status/1008422162330476545				0.04	-0.0683	0
bitcoin 	If anyone doubts this, then show up at my place and voice your doubt. I will remove your doubt for you.http://bitcoinist.com/john-mcafee-says-he-will-fight-the-sec-over-its-classification-of-icos-as-securities/ …	officialmcafee	653	132	1529244963	1008352577791184896	https://twitter.com/officialmcafee/status/1008352577791184896				0.19	-0.311	0
bitcoin ethereum ripple 	Bitcoin Core (BTC) fees have come down a lot recently because fewer people are now using it. # BitcoinCash # ETHEREUM # Dash # Ripplehttps://www.youtube.com/watch?v=XyYr_bBIUK8 …	rogerkver	429	116	1529257033	1008403201396051970	https://twitter.com/rogerkver/status/1008403201396051970		# # # #		0.40	0.0	0
ripple 	Ripple control the set of validators who are maintaining the network. That is not decentralized. Gateways *can* freeze funds, and I do not feel it'd be a stretch for them to just agree and go along with it if Ripple Inc. asked them to.	ummjackson	1	0	1529265751	1008439771037863936	https://twitter.com/ummjackson/status/1008439771037863936				0.18	0.134	0
	I've taken down the recording of today's # Crypto Weekly live stream because it was brigaded by @ kin_foundation supporters and I don't want to give them free publicity in my videos.	ummjackson	51	3	1529265554	1008438944537694211	https://twitter.com/ummjackson/status/1008438944537694211		#	@	0.19	0.7165	0
ripple 	As far as I'm aware, they are the sole maintainers of the only client implementation. It's called Ripple, not XRP. It's also covered in Ripple copyright notices.pic.twitter.com/yonwBDtkFu	ummjackson	5	0	1529265079	1008436950741716992	https://twitter.com/ummjackson/status/1008436950741716992				-0.04	0.0	0
	# Crypto Weekly is live NOW, tune in: https://www.youtube.com/watch?v=1M71oiSn-T4 …	ummjackson	5	1	1529262000	1008424038073593856	https://twitter.com/ummjackson/status/1008424038073593856		#		0.44	0.0	0
	# Crypto Weekly is live in 10m, don't forget to tune in @https://www.youtube.com/watch?v=1M71oiSn-T4 …	ummjackson	3	0	1529261400	1008421518861144064	https://twitter.com/ummjackson/status/1008421518861144064		#	@https	0.38	0.1695	0
bitcoin 	But if it solves all the problems with Bitcoin scaling, why aren't Bitcoin users flocking to it?	ummjackson	2	0	1529260261	1008416740437475328	https://twitter.com/ummjackson/status/1008416740437475328				0.06	-0.2263	0
	# Crypto Weekly starts in 1hr, don't forget to tune in! https://www.youtube.com/watch?v=1M71oiSn-T4 …	ummjackson	4	1	1529258401	1008408942614056960	https://twitter.com/ummjackson/status/1008408942614056960		#		0.17	0.1201	0
	What big topics from the past week do y’all want to hear about on Crypto Weekly today?pic.twitter.com/5CMpVEi3r4	ummjackson	15	1	1529253662	1008389065270439936	https://twitter.com/ummjackson/status/1008389065270439936				0.12	0.0772	0
	Fintech startup B21 launches first personal wealth manager for crypto assetshttps://techstartups.com/2018/06/15/fintech-startup-b21-launches-first-personal-wealth-manager-for-crypto-assets/ …	brockpierce	34	9	1529251003	1008377913425608705	https://twitter.com/brockpierce/status/1008377913425608705				0.27	0.5994	0
bitcoin ethereum ripple 	The Ledger: I'm dreaming of a Crypto Christmas http://fortune.com/2018/06/15/the-ledger-ethereum-cofounder-on-sec-blessing-tethers-bitcoin-domination-ripple-vs-stellar-lumens/?utm_source=twitter.com&utm_medium=social&utm_campaign=social-button-sharing … via @ FortuneMagazine	brockpierce	18	1	1529250926	1008377589231058944	https://twitter.com/brockpierce/status/1008377589231058944			@	0.33	0.0	0
bitcoin 	Of Course Steve Bannon Is a Bitcoin Fanboyhttps://www.vanityfair.com/news/2018/06/of-course-steve-bannon-is-a-bitcoin-fanboy …	brockpierce	26	1	1529250875	1008377376114278400	https://twitter.com/brockpierce/status/1008377376114278400				0.25	0.0	0
bitcoin 	Yeah in 1995 internet had about 9% adoption. Currently at 2-3% with bitcoin.	TuurDemeester	73	12	1529267363	1008446529445744640	https://twitter.com/TuurDemeester/status/1008446529445744640				0.08	0.148	0
	Imo the methodology here is more transparent and justifiable: http://cryptoinfluencers.io/	TuurDemeester	3	0	1529256572	1008401270116421638	https://twitter.com/TuurDemeester/status/1008401270116421638				0.50	0.0	0
	Try telling that to crypto Telegram ...https://twitter.com/rgay/status/1008190464019828736 …	stacyherbert	16	4	1529271675	1008464616320655360	https://twitter.com/stacyherbert/status/1008464616320655360				0.14	0.0	0
bitcoin 	Am I just not searching hard enough? I can't seem to find an open-source Bitcoin Block Explorer that has both address indexes and looks maintained. Help?	jimmysong	99	18	1529210886	1008209648883781633	https://twitter.com/jimmysong/status/1008209648883781633				0.12	0.0126	0
bitcoin ethereum 	Trader's Daily View June 16, 2018 # cryptocurrency # bitcoin # crypto # btc # bch # ethereum # bitcoincash # eth # gold # investingpic.twitter.com/UxtZuG7FbS	DollarVigilante	16	2	1529188230	1008114623164354560	https://twitter.com/DollarVigilante/status/1008114623164354560		# # # # # # # # # #		0.23	0.0	0
	# Blockchain # Cryptoeconomics # ICOs http://bit.ly/2yiLM7J  via @ intelligenthq @ alvinfoo @ andi_staub @ akwyz @ helene_wpli @ king_Paulie @ thomaspower @ Tatianamonaco @ ipfconline1 @ MikeQuindazzi @ ZeeshanMallick @ DrEmadRahim @ kuriharan @ K4Kats @ evankirstelpic.twitter.com/SC5bTxtSnG	dinisguarda	22	27	1529270824	1008461046749642752	https://twitter.com/dinisguarda/status/1008461046749642752		# # #	@ @ @ @ @ @ @ @ @ @ @ @ @ @ @	0.47	0.0	0
	Top investors gambled $12 million on the # blockchain equivalent of Beanie Babies. Now, sales are plummeting. http://www.businessinsider.com/cryptokitties-blockchain-beanie-babies-transactions-plummet-2018-6 …pic.twitter.com/AiD3GnbYvE	dinisguarda	0	0	1529249473	1008371492084568064	https://twitter.com/dinisguarda/status/1008371492084568064		#		-0.06	0.0674	0
bitcoin 	i stopped using bitcoin for daily payments / purchasing once i did the taxes on my @ ShiftPayments Visa card purchases in 2015. brutal.	Melt_Dem	8	0	1529268335	1008450609123651584	https://twitter.com/Melt_Dem/status/1008450609123651584			@	-0.08	-0.7184	0
	this father’s day, shout out to my boy @ giancarloCFTC aka # CryptoDad pic.twitter.com/Ulo8m0EmVY	Melt_Dem	61	7	1529259637	1008414124798365697	https://twitter.com/Melt_Dem/status/1008414124798365697		#	@	0.21	0.0	0
	new markets take time to mature first they must be doubted and challenged before being accepted and adopted Crypto 2018 is Ecommerce 1998	thomaspower	1	0	1529232371	1008299764914577409	https://twitter.com/thomaspower/status/1008299764914577409				0.30	0.34	0
bitcoin 	Brazilian Entrepreneur Creates Bitcoin-Powered Coffee Machine https://www.ccn.com/brazilian-entrepreneur-creates-bitcoin-powered-coffee-machine/ … via @ cryptocoinsnews	thomaspower	10	4	1529231666	1008296806172844033	https://twitter.com/thomaspower/status/1008296806172844033			@	0.20	0.2732	0
bitcoin 	Dutch AFM on Licensing Requirements for Institutions Invested in Crypto https://news.bitcoin.com/dutch-afm-licensing-requirements-institutions-invested-crypto/ … via @ BTCTN	thomaspower	3	1	1529231640	1008296697112473600	https://twitter.com/thomaspower/status/1008296697112473600			@	0.14	0.0	0
bitcoin 	@ rosspowerhttps://twitter.com/bitcoinist/status/1008016920996696064 …	thomaspower	0	0	1529229151	1008286259259891713	https://twitter.com/thomaspower/status/1008286259259891713			@	0.50	0.0	0
	This the start of something significant @ JayShettyIW @ rosspower @ AdrianDGrant as all cryptos require physical events to gather global traction and evolve into Fintech movements @ WingDude @ CameronJohnBalehttps://twitter.com/LTCFoundation/status/1008028337057468416 …	thomaspower	1	1	1529228051	1008281644611010560	https://twitter.com/thomaspower/status/1008281644611010560			@ @ @ @ @	0.39	0.2023	0
ethereum 	The DAO hack was the best thing that happened to Ethereum and to crypto.https://twitter.com/VladZamfir/status/1008390451873894400 …	el33th4xor	163	34	1529260508	1008417777663774720	https://twitter.com/el33th4xor/status/1008417777663774720				0.43	0.3185	0
ethereum 	Not on Ethereum as it is now, as demonstrated by Cryptokitties.	el33th4xor	1	0	1529244601	1008351061323722754	https://twitter.com/el33th4xor/status/1008351061323722754				0.18	0.0	0
	Conceptually. For example.... 99% is being used in crypto. And lots of talk.	GerberKawasaki	0	0	1529252057	1008382334121328641	https://twitter.com/GerberKawasaki/status/1008382334121328641				0.46	0.0	0
bitcoin 	I get that but how do you have a blockchain discussion without bitcoin being involved. They go hand in hand. Decentralized ledgers was created by bitcoin.	GerberKawasaki	1	0	1529250880	1008377394678284289	https://twitter.com/GerberKawasaki/status/1008377394678284289				0.12	0.3335	0
bitcoin 	Wells Fargo bans credit card purchases of bitcoinhttps://buff.ly/2JuF0Bb	obussmann	7	3	1529243521	1008346529558605829	https://twitter.com/obussmann/status/1008346529558605829				0.00	0.5574	0
	Switzerland's 'Crypto Valley' Set To Test Blockchain Voting https://buff.ly/2sVBDrH pic.twitter.com/92WSCQtHLF	obussmann	24	13	1529234462	1008308531492212736	https://twitter.com/obussmann/status/1008308531492212736				0.33	0.0	0
	Banks are not crypto-friendly, often refusing crypto companies without reason. Where should you go as a crypto business looking to open a bank account? - https://www.linkedin.com/pulse/where-open-business-bank-account-europe-crypto-mark-van-rijmenam/ … # FinTech # Blockchain	VanRijmenam	3	0	1529219124	1008244202080174080	https://twitter.com/VanRijmenam/status/1008244202080174080		# #		0.23	0.103	0
	Where to Open a Business # Bank Account in Europe as a # Crypto Startup? - by @ vanrijmenam https://floq.to/8t04F#.WyKTRClzQHg.twitter …	VanRijmenam	1	0	1529208615	1008200124345012225	https://twitter.com/VanRijmenam/status/1008200124345012225		# # #	@	0.25	0.0	0
	Where to Open a Business Bank Account in Europe as a # Crypto # Startup? - https://www.linkedin.com/pulse/where-open-business-bank-account-europe-crypto-mark-van-rijmenam/ … # FinTech # Blockchain	VanRijmenam	3	2	1529201084	1008168535837806592	https://twitter.com/VanRijmenam/status/1008168535837806592		# # # #		0.29	0.0	0
	Let's do another one: Who is more IRRATIONAL - CRYPTO or SOCCER fans? :D :D Looking at my last tweet, I am not sure... # CryptovsSoccer	julianhosp	9	0	1529267066	1008445286082019328	https://twitter.com/julianhosp/status/1008445286082019328		#		0.35	0.156	0
	Germany loses its its world cup game against # Mexico & crypto markets are down... I am ok with the markets down, but # Germany should have won (Mexico, no offense...) # WorldCup # upset	julianhosp	59	2	1529266483	1008442837539676160	https://twitter.com/julianhosp/status/1008442837539676160		# # # #		0.29	-0.1014	0
	Only German video today - way too late and I wanted to post the basics of asymmetric # cryptography - so few actually get how public and private keys work - night night!https://www.youtube.com/watch?v=1CGm4IhRTrg …	julianhosp	6	1	1529266132	1008441367436169218	https://twitter.com/julianhosp/status/1008441367436169218		#		0.15	0.0	0
	Crypto-currency or Crypto-asset?	julianhosp	2	2	1529262506	1008426160303345664	https://twitter.com/julianhosp/status/1008426160303345664				0.00	0.0	0
	Who has the craziest and least rational crypto fanboy community in your opinion?	julianhosp	20	1	1529251762	1008381096256516096	https://twitter.com/julianhosp/status/1008381096256516096				0.15	-0.0516	0
