currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent
bitcoin 	Bitcoin at $20,000 by years end? I believe that's absurdly low.https://usethebitcoin.com/could-bitcoin-break-20000-in-2018-according-to-pantera-capital-it-is-highly-likely/ …	officialmcafee	3060	895	1523887356	985881146943819776	https://twitter.com/officialmcafee/status/985881146943819776				-0.09	-0.0911	0
	No. I do not. I own no cryptocurrency at all.	officialmcafee	13	3	1523858484	985760048948314112	https://twitter.com/officialmcafee/status/985760048948314112				0.10	-0.1973	0
	To those wanting a piece of me: I own nothing - no property, no securities, co cryptocurrency, no cash. The watches that I wear are on loan from my many friends and I have documentation of the loan. So are the cars I drive, and every Item that I use costing more than $1,000.	officialmcafee	1076	150	1523842410	985692628258906115	https://twitter.com/officialmcafee/status/985692628258906115				0.02	0.3943	0
	Zeeshan Najeeb has joined Team McAfee as director of Mideast Enforcement. Sean McAllister resigned the post last month. Please welcome Zeeshan: @ ZeeshanNajeeb https://mcafeecryptoteam.com pic.twitter.com/P3ChqT15Af	officialmcafee	232	38	1523835374	985663116678754309	https://twitter.com/officialmcafee/status/985663116678754309			@	0.25	0.1329	0
bitcoin 	We packed the Ritz Carlton with Bitcoin Cash supporters tonight. The last time BTC could do that was when it still worked as Cash. # MondayMotivationpic.twitter.com/wnDdW6gOio	rogerkver	954	206	1523888441	985885694731042816	https://twitter.com/rogerkver/status/985885694731042816		#		-0.23	0.1468	0
bitcoin 	Bitcoin Q&A: The value of proof-of-workhttps://youtu.be/ZDGliHwstM8	aantonop	261	144	1523905808	985958538672574465	https://twitter.com/aantonop/status/985958538672574465				-0.17	0.34	0
	You're aware it's illegal for people in the US to transact or trade in, right?https://www.theguardian.com/us-news/2018/mar/19/trump-venezuela-petro-cryptocurrency-ban-order …	ummjackson	2	0	1523907379	985965127512948736	https://twitter.com/ummjackson/status/985965127512948736				0.00	-0.2787	0
ethereum 	So you're saying that choice of smart contract language (ie. Solidity in Ethereum) is what has caused the networks scalability issues?	ummjackson	18	0	1523835023	985661645945880577	https://twitter.com/ummjackson/status/985661645945880577				-0.10	0.2009	0
	If you missed today's # Crypto Weekly stream, catch the replay here!https://www.youtube.com/watch?v=__EUxDg3cT4 …	ummjackson	11	3	1523834893	985661098425647105	https://twitter.com/ummjackson/status/985661098425647105		#		0.00	-0.1797	0
ethereum 	Solidity (which Ethereum) uses, or higher-level scripting languages are like simpler to write with and do a lot of the tough work for you automatically. C++ is extremely low-level, harder to write with and makes you do everything manually. Much more room for error.	ummjackson	2	0	1523834010	985657394301554688	https://twitter.com/ummjackson/status/985657394301554688				0.18	-0.0674	0
	The # cryptocurrency development space in 2018 everyone.https://twitter.com/ummjackson/status/985655380347768832 …	ummjackson	42	0	1523833612	985655726856007680	https://twitter.com/ummjackson/status/985655726856007680		#		0.12	0.0	0
bitcoin 	"""Concerted efforts"" are kinda antithetical to Bitcoin. How about many individual, disparate efforts? ;)"	ErikVoorhees	7	0	1523905019	985955228032774144	https://twitter.com/ErikVoorhees/status/985955228032774144				0.21	0.0754	0
bitcoin 	“http://Earn.com  joins Coinbase” by @ earndotcom https://news.earn.com/earn-com-joins-coinbase-a282a36411d2 … # bitcoin	ErikVoorhees	79	19	1523904444	985952817616580608	https://twitter.com/ErikVoorhees/status/985952817616580608		#	@	0.22	0.0	0
bitcoin 	"""ShapeShift also rolled out support for transaction batching on Feb 22. The company was already one of the only large scale SegWit adopters in October 2017, when adoption for the feature was almost non-existent."" https://www.ccn.com/increased-segwit-adoption-may-have-finally-solved-bitcoins-fee-problem/ … # Bitcoin # Segwit"	ErikVoorhees	191	39	1523893547	985907113611313152	https://twitter.com/ErikVoorhees/status/985907113611313152		# #		-0.10	0.134	0
bitcoin 	That was actually a goof from my part! Had a brain freeze that moment, real size of a full node (pre pruning) is 164 GB:https://davidgerard.co.uk/blockchain/2018/04/07/saifedean-ammous-the-bitcoin-standard-the-austrian-case-for-bitcoin/ …	TuurDemeester	3	1	1523850407	985726171622051840	https://twitter.com/TuurDemeester/status/985726171622051840				0.04	0.0258	0
bitcoin 	All efforts to improve BTCs privacy features automatically improve its fungibility also. Perhaps google Bitcoin + schnorr, bullet proofs, lightning, MAST, ... in the practical sense, BTC is pretty fungible today though, i.e. saleable for a uniform price.	TuurDemeester	2	0	1523843044	985695287011405831	https://twitter.com/TuurDemeester/status/985695287011405831				0.37	0.3981	0
bitcoin 	Found two critical reviews of @ saifedean's The Gold Standard. One by @ Frances_Coppola: http://www.coppolacomment.com/2018/04/the-bitcoin-standard-critical-review.html …, and one by @ davidgerard: https://davidgerard.co.uk/blockchain/2018/04/07/saifedean-ammous-the-bitcoin-standard-the-austrian-case-for-bitcoin/ … .	TuurDemeester	91	32	1523836438	985667580953354241	https://twitter.com/TuurDemeester/status/985667580953354241			@ @ @	0.32	-0.1591	0
	If you were the head of a major US bank would you; A.Overpay drastically today and buy Crypto service providers at any price? B. Invest heavily in your own start ups within the bank? C. Wait and See a little longer? Detail your thinking.	cryptomanran	9	2	1523900571	985936573542928384	https://twitter.com/cryptomanran/status/985936573542928384				-0.11	0.0	0
	Coinbase acquires http://Earn.com , a platform that uses the blockchain/ crypto to reward users for reading email and pay for others to read mail. Once used on a mass scale it becomes a major distribution network for crypto using a native mail app. https://blog.coinbase.com/welcome-balaji-srinivasan-coinbases-new-chief-technology-officer-e746503d7ab6 …	cryptomanran	227	92	1523897582	985924035216379905	https://twitter.com/cryptomanran/status/985924035216379905				-0.05	0.1702	0
bitcoin 	“The easiest way to explain it; If the entire internet was a country , Bitcoin would be its currency”	cryptomanran	463	136	1523891039	985896595047768065	https://twitter.com/cryptomanran/status/985896595047768065				-0.11	0.4215	0
	# Cryptocurrency Trading for Beginners: How Can You Get Started? https://www.dumblittleman.com/cryptocurrency-trading-for-beginners/ …pic.twitter.com/RmCQIvIUvf	NetworksManager	9	2	1523912537	985986763737968640	https://twitter.com/NetworksManager/status/985986763737968640		#		0.09	0.0	0
bitcoin litecoin ethereum ripple 	Meet the 12-year-old # crypto CEO George Weiksner and his father Michael are creating an # ethereum-based token that can be used across multiple # gaming platforms. http://markets.businessinsider.com/currencies/news/bitcoin-price-today-ethereum-litecoin-ripple-crypto-insider-april-16-2018-4-1021403343 …pic.twitter.com/gqBaMncK9i	NetworksManager	19	11	1523907618	985966128731246592	https://twitter.com/NetworksManager/status/985966128731246592		# # #		0.21	0.148	0
bitcoin 	The Results Are In: Dragonmint T1 Doesn’t Make the S9 Obsolete # Cryptocurrency enthusiasts have been talking about new Dragonmint device, a SHA-256 BTC/BCH miner produced by the firm Halong Mining # Bitcoin http://www.xbt.money/the-results-are-in-dragonmint-t1-doesnt-make-the-s9-obsolete/ …pic.twitter.com/Y7y6iLmhp4	NetworksManager	3	1	1523894777	985912273343524864	https://twitter.com/NetworksManager/status/985912273343524864		# #		0.18	0.0516	0
