currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent
bitcoin 	At least one could see how someone naively observing the last 3 years of US and global politics, as well as Bitcoin and other crypto communities, might find that believable. But I think we still have quite a lot to try before we need to resign ourselves to that conclusion.	VitalikButerin	8	5	1522664600	980752534368239618	https://twitter.com/VitalikButerin/status/980752534368239618				0.10	-0.1018	0
	And long-run-inflationary tokens are a bad idea because of arguments in https://vitalik.ca/general/2017/10/17/moe.html … Crypto can avoid being too inegalitarian through emergence of new coins, not through any single coin being super-inflationary.	VitalikButerin	210	44	1522663299	980747076945379328	https://twitter.com/VitalikButerin/status/980747076945379328				0.03	-0.8126	0
ethereum 	And by the way, most people missed one of the more well-hidden jokes in https://blog.ethereum.org/2018/04/01/announcing-world-trade-francs-official-ethereum-stablecoin/ …: ~20% of the blogpost was plagiarized from https://tron.network/en.html	VitalikButerin	272	34	1522663003	980745838296092672	https://twitter.com/VitalikButerin/status/980745838296092672				0.00	-0.0516	0
ethereum 	"For those still wondering whether or not https://github.com/ethereum/EIPs/issues/960 … was an April Fool's joke, the answer is: it was an April Fool's meta-joke. *The point* was seeing people argue about whether or not the proposal is ""real""."	VitalikButerin	583	193	1522662742	980744740277661696	https://twitter.com/VitalikButerin/status/980744740277661696				0.08	-0.022	0
	@ TraceMayer @ lopp @ pierre_rochard @ theonevortex @ jimmysong @ stacyherbert @ starkness @beaution_ @ bitstein @ fluffypony | @ peterktodd @ AmirPolyteknikhttps://twitter.com/cryptomanran/status/980707152330416129 …	maxkeiser	31	4	1522702354	980910888180944898	https://twitter.com/maxkeiser/status/980910888180944898			@ @ @ @ @ @ @ @beaution_ @ @ @ @	0.50	0.0	0
bitcoin 	# Bitcoin (for @ nytimes readers).pic.twitter.com/wMZOkf6Ai3	maxkeiser	14	7	1522693001	980871655428907008	https://twitter.com/maxkeiser/status/980871655428907008		#	@	0.50	0.0	0
bitcoin 	Gold catching serious bid, providing some support to # Bitcoin. Remember, the best way to get-in: @ Goldmoney @ menepic.twitter.com/G4m3RXxyQq	maxkeiser	62	21	1522690411	980860795406966784	https://twitter.com/maxkeiser/status/980860795406966784		#	@ @	0.55	0.4885	0
bitcoin 	# Bitcoin was a lead indicator? # DowCrash	maxkeiser	84	24	1522690253	980860130051919872	https://twitter.com/maxkeiser/status/980860130051919872		# #		0.00	0.0	0
bitcoin 	Dow looking like secular bear has arrived. Gold looks like secular bull in play. $ USD looks bearish... Where does this leave # Bitcoin?	maxkeiser	14	12	1522682091	980825896029483009	https://twitter.com/maxkeiser/status/980825896029483009		#		0.29	0.2987	0
bitcoin 	Today in Bitcoin (2018-04-01) - Mass Bitcoin Adoption is happening in La... https://youtu.be/O2fX6AKJv1E  via @ YouTube	maxkeiser	96	44	1522633126	980620523284639744	https://twitter.com/maxkeiser/status/980620523284639744			@	0.12	0.0	0
bitcoin 	. @ kevinolearytv on Fintech, Cryptocurrency and Financial Mastery. http://bit.ly/2H3Xjsq # SharkTank # Banking # fintech # cryptocurrency # bitcoin @ MITSloan @ mitsmrpic.twitter.com/aAVKgfEa9z	JimMarous	9	8	1522623492	980580113514467329	https://twitter.com/JimMarous/status/980580113514467329		# # # # #	@ @ @	0.46	0.0	0
litecoin 	Decentralization has nothing to do with distribution of coins. That only matters in PoS coins. Plus Litecoin is not well distributed because most coins are on exchanges.	SatoshiLite	76	9	1522702746	980912530292748288	https://twitter.com/SatoshiLite/status/980912530292748288				0.07	-0.06	0
bitcoin litecoin 	Great post on why Bitcoin is the king of crypto by @ jimmysong. There are tradeoffs with centralized leadership. It's definitely more efficient with less infighting. But less strive for more decentralization. Ask not what Litecoin can do for you, ... https://twitter.com/jimmysong/status/980777525310828545 …	SatoshiLite	1011	287	1522702616	980911986950066177	https://twitter.com/SatoshiLite/status/980911986950066177			@	0.50	0.2649	0
bitcoin 	Bitcoin ABC is the name of the reference client. So equivalent to Bitcoin Core.	SatoshiLite	4	1	1522700617	980903602410594304	https://twitter.com/SatoshiLite/status/980903602410594304				0.29	0.0	0
bitcoin 	How so? Calling Bitcoin, Bitcoin Core, is an attack.	SatoshiLite	1	0	1522700353	980902496028704768	https://twitter.com/SatoshiLite/status/980902496028704768				0.44	-0.2384	0
bitcoin 	Oh, and he attacks Bitcoin every day. I'm defending Bitcoin here.	SatoshiLite	3	0	1522699244	980897842595115008	https://twitter.com/SatoshiLite/status/980897842595115008				0.27	-0.2202	0
bitcoin 	Now I know why Bitcoin Cash (Bcash) supporters are so upset. For them, Bitcoin dominance has dropped to 4%! https://twitter.com/SirGrantFleming/status/980766571382607872 …	SatoshiLite	2098	402	1522697794	980891759394766848	https://twitter.com/SatoshiLite/status/980891759394766848				0.15	0.0911	0
	A reasonably good take on crypto Secure and myselfhttps://www.cryptoglobe.com/latest/2018/03/mcafee-s-new-adventure-joins-security-startup-cyptosecure/?amp=yes&__twitter_impression=true …	officialmcafee	327	94	1522636351	980634048283533312	https://twitter.com/officialmcafee/status/980634048283533312				0.44	0.6486	0
bitcoin 	Insightful, cutting and brutally honest writing by one of my favorite (real) journalists in the space, Bailey Reutzel @ BLR13 https://www.coindesk.com/bitcoin-crypto-survived-eternal-boys-playground-will-puerto-rico/amp/?__twitter_impression=true …	aantonop	420	134	1522690167	980859768716832769	https://twitter.com/aantonop/status/980859768716832769			@	0.19	0.2023	0
	This reminds me of something a person holding a big ol' bag of # crypto would respond with	ummjackson	4	0	1522642852	980661315386490880	https://twitter.com/ummjackson/status/980661315386490880		#		-0.06	0.0	0
bitcoin 	That's fair enough, but Bitcoin doesn't solve a lot of real-world problems and it wastes a ton of electricity.	ummjackson	0	0	1522640348	980650813855956992	https://twitter.com/ummjackson/status/980650813855956992				0.05	-0.5842	0
	For anyone wondering how technology will resolve all the problems highlighted - I'm honestly not sure it will, or needs to. I think cryptocurrency will inevitably be forced to accept compromises that reintroduce *some* trust to continue operating at scale. But we'll see I guess	ummjackson	12	0	1522639897	980648924108091392	https://twitter.com/ummjackson/status/980648924108091392				0.29	0.2253	0
