currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent
ethereum 	https://paritytech.io/picops-discontinued-may-24th-2018/ … This is very sad. A potentially very useful service in the ethereum ecosystem discontinued due to GDPR issues.	VitalikButerin	496	232	1526654633	997487947820740608	https://twitter.com/VitalikButerin/status/997487947820740608				0.32	-0.0164	0
bitcoin 	Has the double-bottom # Bitcoin chart flipped to a double-top?pic.twitter.com/U27RJkaOj4	maxkeiser	144	17	1526675953	997577368083619840	https://twitter.com/maxkeiser/status/997577368083619840		#		0.20	0.0	0
bitcoin 	# Bitcoin is:	maxkeiser	40	35	1526663828	997526514697670656	https://twitter.com/maxkeiser/status/997526514697670656		#		1.00	0.0	0
bitcoin 	"...The same can be said of # Bitcoin: In 1850, William Gladstone asked the scientist Michael Faraday why electricity was valuable. Faraday answered, “One day sir, you may tax it"""	maxkeiser	251	121	1526662199	997519679794110470	https://twitter.com/maxkeiser/status/997519679794110470		#		0.03	0.2384	0
bitcoin 	Jack Ma on # Bitcoin: “The financial system will be completely changed.” Max Keiser agrees.https://www.bitgekko.com/jack-ma-does-not-care-about-bitcoin …	maxkeiser	78	23	1526599598	997257112999772167	https://twitter.com/maxkeiser/status/997257112999772167		#		0.07	0.1012	0
	I kinda think crypto beer is much needed	VinnyLingham	11	1	1526613982	997317444845813760	https://twitter.com/VinnyLingham/status/997317444845813760				0.25	0.0	0
litecoin 	A ton of good news but price does its own thing. Remember that this is a marathon not a sprint. Build it and they will come. # PayWithLitecoinhttps://twitter.com/theliteschool/status/997516314343129088 …	SatoshiLite	2779	821	1526666511	997537766534610944	https://twitter.com/SatoshiLite/status/997537766534610944		#		0.50	0.0595	0
	Cryptotwitter is divisive in general. It's seems like people tend towards one can only win if others lose. I for sure sometimes fall into this mentality also and forget that we are all here to grow the pie.	SatoshiLite	7	2	1526665181	997532186499678208	https://twitter.com/SatoshiLite/status/997532186499678208				0.13	0.22	0
bitcoin litecoin 	Lots of people working on it. Making lots of progress. It's live on both Bitcoin and Litecoin. I think making the UX simple is key before mass adoption.	SatoshiLite	27	3	1526664893	997530979991355392	https://twitter.com/SatoshiLite/status/997530979991355392				0.29	0.1054	0
litecoin 	So they decided to go with the top 2. Is that not good? If Litecoin had won and they decided to also support XRP, I for sure wouldn't be crying foul on Twitter.	SatoshiLite	48	3	1526662620	997521445528850432	https://twitter.com/SatoshiLite/status/997521445528850432				0.21	0.2477	0
litecoin 	We will work with @ TapJets to integrate Litecoin support by 6/1. So @ EugeneKesselman, when will TapJets start having flights to the moon? # PayWithLitecoinhttps://twitter.com/TapJets/status/997512392115343360 …	SatoshiLite	1116	334	1526661414	997516387571519488	https://twitter.com/SatoshiLite/status/997516387571519488		#	@ @	0.23	0.134	0
litecoin 	Coinbase's Toshi app is pretty cool, but I always thought it was missing something... Litecoin! They plan on adding LTC to @ toshi soon. https://twitter.com/toshi/status/996512966139895808 …	SatoshiLite	1252	295	1526615738	997324809024389122	https://twitter.com/SatoshiLite/status/997324809024389122			@	0.00	-0.0293	0
	Fine, well I think UASF has a place in this space to keep cryptocurrency decentralized. It's a weapon against miner centralization.	SatoshiLite	1	0	1526611427	997306726440353792	https://twitter.com/SatoshiLite/status/997306726440353792				0.38	0.0722	0
ripple 	I didn't say anything bad about Ripple. Also did no insider trading.	SatoshiLite	13	0	1526604320	997276919207886848	https://twitter.com/SatoshiLite/status/997276919207886848				-0.67	0.0675	0
	Got a cool gift from @ Billfodl_Wallet. Thanks! It's a @ cryptosteel type wallet. It looks even better in person, but there's no way I'm letting another person get their hands on this! pic.twitter.com/WYLhJL7U0c	SatoshiLite	326	44	1526602984	997271316272041984	https://twitter.com/SatoshiLite/status/997271316272041984			@ @	0.06	0.1693	0
litecoin 	It's either Namecoin or Ixcoin. I know at one point I also held some Solidcoins. This was mid 2011. Altcoins became a thing in 2011. Then I decided that these coins all suck, so I created Litecoin. Lol # BlockchainChat	SatoshiLite	50	11	1526601093	997263382305648641	https://twitter.com/SatoshiLite/status/997263382305648641		#		0.05	0.0581	0
	I think it may take longer than 5 years. My guess is that in 20 years, the vast majority of people will be using cryptocurrencies in their daily lives. And some without even knowing that they are. People will then understand what freedom of money is all about! # BlockchainChat	SatoshiLite	73	17	1526600667	997261596673032196	https://twitter.com/SatoshiLite/status/997261596673032196		#		0.28	0.1339	0
bitcoin litecoin 	I think of it as fungibility as oppose to anonymity. Fungibility is important for good money, and is one of the missing features from Bitcoin/Litecoin. It's definitely something that I want to add to Litecoin eventually. Something like Confidential Transaction. # BlockchainChat	SatoshiLite	42	13	1526600232	997259771655766016	https://twitter.com/SatoshiLite/status/997259771655766016		#		0.21	0.2362	0
litecoin 	I just got off a phone call with @ TapJets CEO @ EugeneKesselman. He's a fan of Litecoin. Let's show him what this grassroots # PayWithLitecoin movement is all about!https://twitter.com/EugeneKesselman/status/997255568120102914 …	SatoshiLite	1145	326	1526599709	997257579012112385	https://twitter.com/SatoshiLite/status/997257579012112385		#	@ @	0.30	0.0795	0
	I think it's good. Cryptocurrency needs to be integrated with the current financial systems. So you can't not have the government involved. It's important for us to work with the regulators to make it easy for people to access cryptocurrencies. Just don't ban it! # blockchainchat	SatoshiLite	55	11	1526599376	997256180262092800	https://twitter.com/SatoshiLite/status/997256180262092800		#		0.35	0.2515	0
	The biggest challenge is making it easy to use for the average person. Right now, we are in the early stages, so a lot of work to make things easy to use. In the future, people don't need to know that they are using cryptocurrency when sending money. # blockchainchat	SatoshiLite	67	21	1526599053	997254828098109445	https://twitter.com/SatoshiLite/status/997254828098109445		#		0.26	0.2336	0
