currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent
bitcoin 	Russia & China to US: Don’t trust, buy Gold (and # Bitcoin).	maxkeiser	137	43	1523721065	985183671874441219	https://twitter.com/maxkeiser/status/985183671874441219		#		-0.08	0.5106	0
	What did you guys think about this @ magicalcrypto podcast? I'm thinking we should rename it to Charlie and his Magical Crypto Friends. What do you guys think? @ WhalePanda @ fluffypony @ Excellion I also think I deserve a higher pay from Axa. $1MM per episode is not enough.https://twitter.com/magicalcrypto/status/984473662727344130 …	SatoshiLite	584	94	1523681213	985016519729078273	https://twitter.com/SatoshiLite/status/985016519729078273			@ @ @ @	0.24	0.0623	0
bitcoin 	"The ""experts"" who doubt my 12/2020 Bitcoin price prediction forget that as crypto grows, huge devaluations of Fiat will occur. No one who understands crypto doubts that the U.S. dollar will have zero value in 10 years. Why then not accept a 500% devaluation in 2 and a half years?"	officialmcafee	1671	461	1523735680	985244970331398154	https://twitter.com/officialmcafee/status/985244970331398154				0.32	-0.2719	0
bitcoin 	Slowly. But Surely. The cryptoworld wizards are beginning to catch up with my Bitcoin price predictions. I stand fully by my certainty that there will be no dick eating on Dec 31st. 2020.https://www.independent.co.uk/life-style/gadgets-and-tech/news/bitcoin-price-prediction-2018-cryptocurrency-gains-volatile-markets-a8303126.html …	officialmcafee	3081	862	1523734358	985239423888576514	https://twitter.com/officialmcafee/status/985239423888576514				0.00	0.0155	0
bitcoin 	The old, pro-freedom, economically and philosophically literate radicals have been replaced by a bureaucracy of charlatans who destroyed Bitcoin so they could cling to their power. # BitcoinCorehttps://derekmagill.com/2018/02/14/bitcoin-core-talking-points-translated-honestly/ …	rogerkver	440	130	1523720770	985182434185523201	https://twitter.com/rogerkver/status/985182434185523201		#		0.14	-0.247	0
bitcoin 	For the non-private pure-SoV use case, there’s a good argument that Bitcoin is done, should stay simple and decentralized. For the “Global Computing Platform” use case, further innovation is likely needed. So ongoing incentives for development matter.	naval	5	1	1523695975	985078434421399552	https://twitter.com/naval/status/985078434421399552				0.46	0.294	0
bitcoin ethereum 	Not true. Bitcoin and Ethereum make fundamental trade offs with each other. Attack surface vs expressiveness, for example.	naval	21	1	1523683426	985025800796889088	https://twitter.com/naval/status/985025800796889088				0.22	-0.2673	0
bitcoin ethereum 	It would channel the greed back into Bitcoin and Ethereum development.	naval	41	1	1523681962	985019660339998725	https://twitter.com/naval/status/985019660339998725				0.00	-0.4019	0
bitcoin ethereum 	Most coins wouldn’t exist if Bitcoin and Ethereum had incentives for future development built into the core protocol.	naval	1049	172	1523681708	985018594252742656	https://twitter.com/naval/status/985018594252742656				-0.11	0.3182	0
bitcoin 	What would you have done differently if you learned about the internet in 1991 instead of 2001? You are among the tiny percentage of people who now know about # Bitcoin. What are you going to do with that knowledge?https://youtu.be/rvwVbRQ5Ysc	aantonop	2806	1180	1523707231	985125647961001984	https://twitter.com/aantonop/status/985125647961001984		#		0.07	0.0	0
bitcoin 	With OECD tax rates at 35% of GDP there is very little space for new currencies - https://www.economist.com/news/finance-and-economics/21740408-new-study-offers-cold-comfort-crypto-investors-catching-bitcoin-bug … # bitcoin # dlt # smartledger # cryptocurrency	mrmainelli	2	4	1523719519	985177186310279168	https://twitter.com/mrmainelli/status/985177186310279168		# # # #		0.35	0.0	0
bitcoin 	Come join me at the summit where I will be shooting a show live on stage!https://twitter.com/bitcoinschweiz/status/985136139911692288 …	cryptomanran	78	41	1523720279	985180371871559681	https://twitter.com/cryptomanran/status/985180371871559681				0.19	0.1797	0
bitcoin 	Yahoo Japan Buys Stake in # Cryptocurrency Exchange - CoinDesk - # Bitcoinhttps://www.coindesk.com/yahoo-japan-buys-stake-in-cryptocurrency-exchange/ …	NetworksManager	7	6	1523671878	984977364181536768	https://twitter.com/NetworksManager/status/984977364181536768		# #		0.31	0.0	0
bitcoin 	Tesla and Skype Investor Tim Draper Predicts # Bitcoin Will Hit $250,000 in 4 Years - # Cryptocurrency http://fortune.com/2018/04/13/tim-draper-bitcoin-price-prediction-tesla-skype-dfj/ …pic.twitter.com/pwj3akNVr0	NetworksManager	7	4	1523668698	984964026185797634	https://twitter.com/NetworksManager/status/984964026185797634		# #		0.37	0.0	0
bitcoin 	World’s Second Largest Crypto Exchange OKEx Moves To ‘ # Blockchain Island’ Of Malta - Citing the country’s # Bitcoin ecosystem haven, which has recently legislated friendly # cryptocurrency laws. http://www.bitcoingeek.me/worlds-second-largest-crypto-exchange-okex-moves-to-blockchain-island-of-malta/ …pic.twitter.com/MR5kYIsujM	NetworksManager	11	8	1523663718	984943138883227648	https://twitter.com/NetworksManager/status/984943138883227648		# # #		0.29	0.247	0
bitcoin 	Apparently, Godaddy will give a hacker control of your account based on domain and phone number. What a nightmare. # Cybersecurity # crypto # bitcoin # security # opsec # infosec # DataSecurity # hackinghttps://twitter.com/haydentiff/status/985260994594263040 …	haydentiff	38	15	1523739747	985262029593284608	https://twitter.com/haydentiff/status/985262029593284608		# # # # # # # #		0.23	0.1391	0
	Consider detaching your phone number from every account that you have. Not only are numbers being ported to try and steal crypto, but also to convince web hosting services to redirect nameservers to get access to domain emails that can reset many other accts across domains.	haydentiff	508	209	1523739501	985260994594263040	https://twitter.com/haydentiff/status/985260994594263040				0.11	0.09	0
	Haha, thank you. I appreciate your support of women in crypto.	haydentiff	2	0	1523735297	985243364915318784	https://twitter.com/haydentiff/status/985243364915318784				0.00	0.6651	0
bitcoin 	Here are the instructions for adding ERC20 tokens to Edge. (For our viewers at home ) # ETH # Bitcoin # Blockchain # startup # security # privacyhttps://blog.edgesecure.co/how-to-add-erc20-tokens-to-edge-4c4951c3a8cc?source=linkShare-c4107ebb5102-1523730964 …	haydentiff	12	3	1523731116	985225825393004544	https://twitter.com/haydentiff/status/985225825393004544		# # # # # #		0.39	0.17	0
ethereum 	You are struggling to send Ethereum?	haydentiff	0	0	1523716139	985163007247384576	https://twitter.com/haydentiff/status/985163007247384576				-0.17	-0.4215	0
bitcoin 	Me too, lol. I've decided that # Bitcoin is like an inkblot test. Your vision of it reveals who you are. # Rorschach # EyeOfTheBeholderpic.twitter.com/q4e293ZbrX	haydentiff	10	3	1523709057	985133306390962183	https://twitter.com/haydentiff/status/985133306390962183		# # #		0.28	0.2582	0
bitcoin 	I have given away more Bitcoin than I've ever kept and I've bought my weight in beer using Bitcoin. I never want to know the totals. I secretly tell myself this is why Bitcoin has any value at all: because I drank it, hahaha. (i cry and laugh simultaneously. it is what it is.)	haydentiff	8	0	1523667374	984958475125035008	https://twitter.com/haydentiff/status/984958475125035008				0.17	0.1578	0
bitcoin 	We have our Bitcoin/crypto meetups there. It's all kinds of awesome.pic.twitter.com/FCJwEux1Ad	haydentiff	19	3	1523667023	984957002773344256	https://twitter.com/haydentiff/status/984957002773344256				0.18	0.0	0
	I like crypto-fluid! Well crafted!	haydentiff	2	1	1523666770	984955940809203714	https://twitter.com/haydentiff/status/984955940809203714				0.20	0.379	0
bitcoin 	Rabbit, I would like to take you to my favorite brewery the next time we all go out, if you don’t mind hiking out to Brighton! My treat. Brewery Becker is owned by a former Bitcoin miner. He fixed up an old hotel and it’s GORGEOUS. They accept # Bitcoin and have great beer!pic.twitter.com/SUPdjIEylL	haydentiff	27	3	1523665913	984952345720127488	https://twitter.com/haydentiff/status/984952345720127488		#		0.30	0.5171	0
	Welcome to my life. I’ve learned to live with the shame. Why won’t Twitter let us edit? Seriously, @ jack. People would pay to be able to edit posts. You’re into crypto now. Make it happen. Remember @ Changetip? We could have ChangeEdit.	haydentiff	0	0	1523665089	984948890620301313	https://twitter.com/haydentiff/status/984948890620301313			@ @	0.12	-0.0332	0
bitcoin 	Drinking beer paid for with Bitcoin. # priorities	haydentiff	5	0	1523664876	984947998408011776	https://twitter.com/haydentiff/status/984947998408011776		#		0.12	0.0	0
bitcoin 	I can't remember the last time I bought a beer with a million dollar's worth of Bitcoin. It seems long overdue!pic.twitter.com/q2ELZR7V8s	haydentiff	39	3	1523663972	984944203892449280	https://twitter.com/haydentiff/status/984944203892449280				-0.14	0.1132	0
bitcoin 	Does your country have @ LocalBitcoins?	haydentiff	1	0	1523657660	984917729110036481	https://twitter.com/haydentiff/status/984917729110036481			@	0.17	0.0	0
bitcoin 	This story is ridiculous. The competitive nature of bitcoin mining means it is always going to be the marginal, otherwise unused energy production consumed. And, dudes, 8 cents is expensive in bitcoin mining world ....https://twitter.com/qz/status/985273463823839236 …	stacyherbert	19	10	1523742756	985274648022650880	https://twitter.com/stacyherbert/status/985274648022650880				0.43	0.0201	0
bitcoin 	Yes. It does seem to be just bitcoin people.	stacyherbert	0	0	1523666402	984954395862413312	https://twitter.com/stacyherbert/status/984954395862413312				0.33	0.2009	0
bitcoin 	A lot of my bitcoin peeps! I have to keep following them as Twitter takes them off my follow list.	stacyherbert	1	0	1523664655	984947069545787392	https://twitter.com/stacyherbert/status/984947069545787392				0.25	0.0	0
	I'm a contributor at http://coinhash.co  Read and learn about # blockchain and # cryptocurrency # ICOpic.twitter.com/TqbrJufOk6	WarrenWhitlock	8	7	1523678612	985005608737951744	https://twitter.com/WarrenWhitlock/status/985005608737951744		# # #		0.25	0.0	0
bitcoin 	So to sum up why I disagree: 1. People like choices, even if they don't understand them 2. People like getting paid more for less effort 3. Bitcoin changes require more effort than starting an altcoin or ICO 4. Even if innovations were compensated, people would start new coins	jimmysong	125	15	1523684078	985028533759209472	https://twitter.com/jimmysong/status/985028533759209472				-0.02	0.0681	0
bitcoin 	"I grant you that there are some *trying* to innovate. Most I've seen are either bad or useless. ""Innovations"" that would get paid zero in Bitcoin are getting paid a lot in altcoin markets. Hence, I don't think altcoins would disappear with development rewards."	jimmysong	60	2	1523683171	985024732335656960	https://twitter.com/jimmysong/status/985024732335656960				-0.32	0.0609	0
bitcoin 	They're worth more, but the amount of money you can make creating TRON vs creating a feature on Bitcoin is very different. The first is much better ROI and greed goes to better ROI.	jimmysong	17	2	1523682235	985020806785851392	https://twitter.com/jimmysong/status/985020806785851392				0.06	0.5997	0
bitcoin 	Unless the incentives were literally billions of dollars, I don't think this would work. Creating TRON got the creators way more than any reasonable reward a developer would have gotten for any feature in Bitcoin.	jimmysong	83	2	1523682142	985020416002527232	https://twitter.com/jimmysong/status/985020416002527232				0.06	0.5139	0
	3 Key Benefits of Data # Tokenization in Highly Regulated Industries http://flip.it/gLByNh # blockchain # Crypto	dinisguarda	3	3	1523742971	985275550074843138	https://twitter.com/dinisguarda/status/985275550074843138		# # #		0.50	0.3818	0
	# IOTA: The $2.7 Billion # Cryptocurrency Developers Love to Hate http://flip.it/YCmw4M # blockchain # crypto	dinisguarda	2	2	1523742198	985272309765300225	https://twitter.com/dinisguarda/status/985272309765300225		# # # #		0.69	0.128	0
