currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent
bitcoin 	Shorting # Bitcoin is an extremely crowded trade right now (Orange).pic.twitter.com/wxUVWUuH4U	maxkeiser	305	97	1522619061	980561532114350081	https://twitter.com/maxkeiser/status/980561532114350081		#		0.36	0.0	0
	Cryptolium: Blockchain innovators promise to uplift Puerto Rico https://youtu.be/VjHbdfANNi0 pic.twitter.com/vLNzUUPZi1	maxkeiser	51	12	1522542069	980238602973143041	https://twitter.com/maxkeiser/status/980238602973143041				0.00	0.3182	0
bitcoin 	That’s crap, because we used to sell tens of millions of dollars in Bitcoin every year for gift cards at retailers @ gyft - how long have you been in crypto for? Bitpay used to process billions for Bitcoin too for businesses.	VinnyLingham	17	0	1522542691	980241212706664454	https://twitter.com/VinnyLingham/status/980241212706664454			@	0.19	0.0386	0
bitcoin 	The Bitcoin scaling problem was effectively solved by forcing merchants to accept other coins for payments, as Bitcoin was changed from a “Medium of Exchange” to a “Store of Value”. I disagreed with this strategy but still interested to see how it plays out.https://twitter.com/josephkunzler/status/979955599541788673 …	VinnyLingham	168	41	1522542227	980239263437475840	https://twitter.com/VinnyLingham/status/980239263437475840				0.00	0.4197	0
litecoin 	It was already announced. Abra is using smart contracts on the Litecoin network.	SatoshiLite	6	0	1522554667	980291443636953088	https://twitter.com/SatoshiLite/status/980291443636953088				0.00	0.2009	0
	It's the cheapest fee in the entire crypto world based on cost per delivery. We're five times cheaper than any other alternative. What the fuck are you talking about?	officialmcafee	5	0	1522601671	980488590567395330	https://twitter.com/officialmcafee/status/980488590567395330				0.03	-0.1808	0
	They say I sold out 'cause I use my tweets to promote, but the last 200 ICOs that lined up, we rejected 195 and chose 5. I only promote what I believe. In addition, all ICOs that we promote, since Finacoin, are audited by Crypto Connection. And I limit promos to 2 a day max. So..	officialmcafee	1435	176	1522600688	980484467621056512	https://twitter.com/officialmcafee/status/980484467621056512				-0.09	0.0398	0
	http://CryptoSecure.com  offers technology virtually impossible to hack. Want to know more? @ GemCrypto does well explaining how it works.https://m.youtube.com/watch?v=hnhKeXICAQc …	officialmcafee	323	106	1522547904	980263077319933952	https://twitter.com/officialmcafee/status/980263077319933952			@	0.00	0.0876	0
	# Crypto Weekly is LIVE NOW https://www.youtube.com/watch?v=LKqa73osnwA …	ummjackson	3	1	1522609201	980520175257534464	https://twitter.com/ummjackson/status/980520175257534464		#		0.71	0.0	0
	# Crypto Weekly is live in 5m, tune in!https://www.youtube.com/watch?v=LKqa73osnwA …	ummjackson	2	0	1522608900	980518912059158528	https://twitter.com/ummjackson/status/980518912059158528		#		0.44	0.0	0
	# Crypto Weekly is live in less than 1hr, don't forget to tune in: https://www.youtube.com/watch?v=LKqa73osnwA …	ummjackson	7	1	1522606543	980509028173271040	https://twitter.com/ummjackson/status/980509028173271040		#		0.27	0.1695	0
	# Crypto Weekly will he live in 2 hours - drop your questions and topics of the week below so I can get to them	ummjackson	9	1	1522601381	980487373401178112	https://twitter.com/ummjackson/status/980487373401178112		#		0.24	-0.2732	0
	Not even going to attempt a # crypto April Fools joke, because the industry is doing a good enough job of that the other 364 days of the year.pic.twitter.com/Tdl2Nq6MFC	ummjackson	107	16	1522567289	980344381994450944	https://twitter.com/ummjackson/status/980344381994450944		#		0.41	0.2263	0
bitcoin 	I don’t agree with this at all. First, Bitcoin users are not citizens, they are private individuals utilizing software they find helpful. Second, there are no classes... it is free and open source software, with no discrimination.https://twitter.com/lopp/status/980175436645888000 …	ErikVoorhees	942	163	1522615855	980548084093435904	https://twitter.com/ErikVoorhees/status/980548084093435904				0.38	0.1892	0
	Great (Restart) week in Puerto Rico! - Giving, helping, learning, networking, and more! - Steem meetup tonight too! — Steemit https://steemit.com/crypto/@virtualgrowth/great-restart-week-in-puerto-rico-giving-helping-learning-networking-and-more-steem-meetup-tonight-too …	brockpierce	62	12	1522609343	980520768864841728	https://twitter.com/brockpierce/status/980520768864841728			@virtualgrowth	0.67	0.3143	0
	Cryptolium: Blockchain innovators promise to uplift Puerto Rico https://youtu.be/VjHbdfANNi0  via @ YouTube	brockpierce	18	11	1522608750	980518281143447552	https://twitter.com/brockpierce/status/980518281143447552			@	0.08	0.3182	0
	Love it! @ RestartWeekhttps://twitter.com/CryptoLibre/status/980509747928543233 …	brockpierce	14	2	1522607646	980513650820526081	https://twitter.com/brockpierce/status/980513650820526081			@	2.50	0.3348	0
bitcoin 	Was there too. We did a back of the napkin calculation that Bitcoin is currently powered by the equivalent of 1.5 million of these machines.https://twitter.com/TheStalwart/status/980265325928345600 …	TuurDemeester	90	28	1522608939	980519077130186753	https://twitter.com/TuurDemeester/status/980519077130186753				0.08	0.0	0
	. @ RichardHeartWin ... I’m waiting!https://twitter.com/cryptomanran/status/980306158161408000 …	cryptomanran	7	3	1522561816	980321428481499136	https://twitter.com/cryptomanran/status/980321428481499136			@	0.50	0.0	0
bitcoin 	Ewww. Happy Easter! LOL # Bitcoin # BitcoinCash $ XRP # xrpthestandardhttps://twitter.com/CryptoPunish/status/980248364955684864 …	haydentiff	102	10	1522610562	980525883365654529	https://twitter.com/haydentiff/status/980525883365654529		# # #		0.67	0.3862	0
bitcoin ripple 	I can’t believe the hoops people have to jump thru to get their hands on XRP. Ripple could have an army of a million if they posted small jobs that paid in XRP. I *love* getting paid in Bitcoin. It just shows up in my wallet and I can Shapeshift it in-app if I want to. # EasyPeasy	haydentiff	18	3	1522608419	980516895542652928	https://twitter.com/haydentiff/status/980516895542652928		#		0.14	0.0154	0
