currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent
ethereum 	> And the 20% of coins that devs receive is a big no-no!! It's 10% of coins. Second, the premine is ~10% of coins in Ethereum too, so I'm not sure what credibility I had in your eyes in the first place.	VitalikButerin	123	3	1525894908	994301429014769665	https://twitter.com/VitalikButerin/status/994301429014769665				0.12	-0.1006	0
	To expand/clarify: decentralization is important in ensuring a privacy coin survives in the long term. But if I have one transaction I really need to send privately *here and now*, then with the right cryptography centralized systems if available are totally sufficient.	VitalikButerin	95	9	1525867543	994186650086395905	https://twitter.com/VitalikButerin/status/994186650086395905				0.10	0.2202	0
	Not all crypto-assets are the same. @ alextapscott brilliantly breaks them down into seven different categories. Absolute must-watch!https://www.youtube.com/watch?v=YM4EwxQ3eFY&t=1s …	dtapscott	48	18	1525898595	994316895246606336	https://twitter.com/dtapscott/status/994316895246606336			@	0.00	0.1531	0
bitcoin 	How # Bitcoiners view bitter nocoiner Warren Buffett | Angry Scottish man vs Sheep = Greatest road https://youtu.be/t0tpTaaIEJE  via @ YouTube	maxkeiser	36	16	1525886077	994264389783048192	https://twitter.com/maxkeiser/status/994264389783048192		#	@	-0.14	-0.2263	0
bitcoin 	# Bitcoin Maximalists understand BTC’s disruptive nature is the absolute disruptive limit a crypto coin can achieve and that no coin will ever match Bitcoin’s scope in the ruthless disruption of the global banking system.	maxkeiser	639	178	1525877912	994230140744949760	https://twitter.com/maxkeiser/status/994230140744949760		#		0.11	-0.8074	0
bitcoin 	# Bitcoin’s disruptive nature is a maximization of how far disruption can go. No other coin can possibly disrupt as much as # Bitcoin given the nature of Bitcoin.	maxkeiser	2	0	1525877610	994228876640440330	https://twitter.com/maxkeiser/status/994228876640440330		# #		0.17	-0.4409	0
bitcoin 	My Virtual Specialist tech. in context of # Bitcoin’s history.https://btcmanager.com/history-of-bitcoin-part-5-hollywood-stock-exchange/ …	maxkeiser	19	10	1525876609	994224675269038082	https://twitter.com/maxkeiser/status/994224675269038082		#		0.10	0.0	0
bitcoin 	That headline is misleading. I said there is more demand for a payment network than the “Store of Value” narrative that Bitcoin has evolved into.	VinnyLingham	16	1	1525875336	994219337207566337	https://twitter.com/VinnyLingham/status/994219337207566337				0.16	-0.3013	0
bitcoin 	Great read! H/t @ KyleSamanihttps://www.frbsf.org/economic-research/publications/economic-letter/2018/may/how-futures-trading-changed-bitcoin-prices/ …	VinnyLingham	218	43	1525867954	994188377489539072	https://twitter.com/VinnyLingham/status/994188377489539072			@	2.00	0.3294	0
	As long as any single cryptocurrency can be mined, and any single crypto currency is private, then Distributed Exchanges make every single cryptocurrency obtainable without fiat and every cryptocurrency private.	naval	657	145	1525887058	994268502440665088	https://twitter.com/naval/status/994268502440665088				0.33	0.0	0
bitcoin 	The wealthy are hoarding $10 billion of Bitcoin in bunkers https://www.bloomberg.com/news/articles/2018-05-09/bunkers-for-the-wealthy-are-said-to-hoard-10-billion-of-bitcoin … via @ technology	ErikVoorhees	193	80	1525883763	994254681315540992	https://twitter.com/ErikVoorhees/status/994254681315540992			@	0.21	0.3612	0
bitcoin ethereum 	Bitcoin Sees Wall Street Warm to Trading Virtual Currency https://nyti.ms/2FUgbHX # bitcoin # ethereum # blockchain	ErikVoorhees	244	72	1525883711	994254465417924608	https://twitter.com/ErikVoorhees/status/994254465417924608		# # #		0.06	0.2263	0
bitcoin 	Diss Bitcoin at your own risk ;-)	TuurDemeester	31	2	1525871775	994204400439693312	https://twitter.com/TuurDemeester/status/994204400439693312				-0.29	-0.0258	0
bitcoin 	"""The world will have a global cryptocurrency, but it won't be bitcoin, says ex-Goldman president Gary Cohn""https://www.cnbc.com/2018/05/08/we-will-have-a-global-cryptocurrency-but-not-bitcoin-says-gary-cohn.html …"	TuurDemeester	53	14	1525825012	994008265175465984	https://twitter.com/TuurDemeester/status/994008265175465984				0.00	0.0	0
bitcoin 	"Agreed. Every social movement has its extremists (who wouldn't change their ""faith"" even in the face of better tech), and I'm sure Bitcoin has its share. But I suspect the alarmists are severely exaggerating the problem."	TuurDemeester	33	0	1525823906	994003624333316096	https://twitter.com/TuurDemeester/status/994003624333316096				0.19	0.0302	0
bitcoin 	My amateur psychology theory is that many people have friends or family who have been consistently wrong about Bitcoin, and that arguing with strangers who are equally wrong feels safer.	TuurDemeester	39	2	1525819934	993986962980855808	https://twitter.com/TuurDemeester/status/993986962980855808				0.03	-0.5106	0
	Asia represents over 50% of crypto market but only 10% of the crypto news coverage in the Western world. The western crypto world has very little idea of what’s happening in the most important region in crypto.	cryptomanran	997	262	1525827398	994018272902307840	https://twitter.com/cryptomanran/status/994018272902307840				0.24	0.1358	0
	# WednesdayWisdom $ XRP # xrpthestandardhttps://twitter.com/cryptochoe/status/993970104294522880?s=21 …	haydentiff	68	11	1525866846	994183727398957057	https://twitter.com/haydentiff/status/994183727398957057		# #		0.50	0.0	0
bitcoin 	Any other # BitcoinCash supporters planning on attending # Consensus2018? @ justicemate @ mikerelentless @ Egon_01 @ mindstatex @ Adrian_Xt m @ howelzy @ DavidShares @ rogerkver	haydentiff	25	1	1525830966	994033237407256576	https://twitter.com/haydentiff/status/994033237407256576		# #	@ @ @ @ @ @ @ @	0.37	0.2202	0
bitcoin 	I just sent a batch of LinkedIn invites to several high ranking officials in Rwanda because there seems to be a need for balanced and thorough information. # BitcoinCashhttps://twitter.com/bitfurygeorge/status/993555072318488577 …	haydentiff	84	21	1525830693	994032090273533956	https://twitter.com/haydentiff/status/994032090273533956		#		0.03	0.0	0
	Looks like a great prop for @ maxkeiserhttps://twitter.com/cryptograffiti/status/993929734202404864 …	stacyherbert	30	6	1525890959	994284866027114496	https://twitter.com/stacyherbert/status/994284866027114496			@	1.50	0.765	0
bitcoin 	Nope. I think it's because a 2.7% drop is probably 'huge' for the Dow but anything less than 15% down in a day in bitcoin prices is no biggie for us. :D	stacyherbert	0	0	1525833146	994042380184621056	https://twitter.com/stacyherbert/status/994042380184621056				0.19	-0.0027	0
bitcoin 	1million bits per Bitcoin, 100 Satoshi per bit so 100 millionth	adam3us	2	0	1525871125	994201675136024577	https://twitter.com/adam3us/status/994201675136024577				0.09	0.0	0
bitcoin 	Having a hard time imagining a tech that precludes migrating bitcoins utxo into it.	adam3us	4	1	1525868403	994190259201060864	https://twitter.com/adam3us/status/994190259201060864				-0.29	-0.1027	0
bitcoin 	Right, some value is in the network effect. In fact bitcoin focussed researchers developed most of the securely deployable innovation in crypto currency to date. If bulletproofs become efficient enough to replace utxo model I would expect Bitcoin to adopt.	adam3us	25	5	1525868276	994189725282942976	https://twitter.com/adam3us/status/994189725282942976				0.00	0.5089	0
	I'm a contributor at http://coinhash.co  Read and learn about # blockchain and # cryptocurrency # ICOpic.twitter.com/KZ9x8FuuPF	WarrenWhitlock	6	2	1525899830	994322073161011200	https://twitter.com/WarrenWhitlock/status/994322073161011200		# # #		0.25	0.0	0
bitcoin 	Live in a couple minutes, we talk scholarships and getting a job in Bitcoin development.https://www.youtube.com/watch?v=LleUS_cG0Bc …	jimmysong	42	9	1525899814	994322006953873408	https://twitter.com/jimmysong/status/994322006953873408				0.13	0.0	0
bitcoin 	Unfair! @ decredproject didn't make me or @ SatoshiLite renounce Bitcoin to be on their advisory board!	jimmysong	71	15	1525898416	994316143589515264	https://twitter.com/jimmysong/status/994316143589515264			@ @	0.29	-0.2627	0
bitcoin 	Hey @ Rickthelaureate, @ ToneVays and I would love to talk to you about your interest in # Bitcoin! How can we get in contact with you?	jimmysong	81	7	1525893842	994296959224680448	https://twitter.com/jimmysong/status/994296959224680448		#	@ @	0.48	0.4086	0
bitcoin 	In about 3 hours, I talk scholarships and finding programming jobs in Bitcoin with Raj Nair from itBit:https://www.youtube.com/watch?v=LleUS_cG0Bc …	jimmysong	27	6	1525893567	994295805199740928	https://twitter.com/jimmysong/status/994295805199740928				0.17	0.0	0
bitcoin 	The # Future of # Bitcoin Panel Discussion with @ ProfFaustus and @ jimmywinmedia https://youtu.be/Fx2Cne2Vw9M  via @ YouTube	dinisguarda	1	1	1525899981	994322705011785728	https://twitter.com/dinisguarda/status/994322705011785728		# #	@ @ @	0.22	0.0	0
	@ sheonainyvr @ JCryptoace @ TalwarBaljeet - Welcome to my community! Nice to meet you :)	dinisguarda	1	0	1525898282	994315582228107265	https://twitter.com/dinisguarda/status/994315582228107265			@ @ @	0.12	0.6048	0
	@ CryptoFunzy @ Superfyapp @ natanab5 - # ShareTheLove Check out the my newest new followers in my community!	dinisguarda	0	0	1525821084	993991787135098880	https://twitter.com/dinisguarda/status/993991787135098880		#	@ @ @	0.16	0.0	0
	The trace of cocaine in USD is around 90% # cryptocurencies are actually cleaner than conventional money. Challenges and opportunities in # crypto # Blockchain # securities @ jonnyfry175 keynote speech at # GlanceBlockchain event by @ glancepaypic.twitter.com/mEH4eaHjs5	dinisguarda	10	9	1525819811	993986447496462336	https://twitter.com/dinisguarda/status/993986447496462336		# # # # #	@ @	0.11	0.4014	0
bitcoin 	Yes, Bitcoin with its demand-independent production schedule is not as optimal as gold or bit gold in monetary economic terms, but is more trust-minimized since my design adjusted for difficulty using a (likely centralized) market. See also https://unenumerated.blogspot.com/2011/05/bitcoin-what-took-ye-so-long.html …	NickSzabo4	90	22	1525822576	993998044814176256	https://twitter.com/NickSzabo4/status/993998044814176256				0.24	-0.2112	0
	GoldmanSachs keeps deepdiving into the # cryptocurrency industry. # blockchain # fintech # insurtech https://buff.ly/2r25zCi	sbmeunier	4	4	1525872240	994206352363974656	https://twitter.com/sbmeunier/status/994206352363974656		# # # #		0.33	0.0	0
bitcoin 	"The # blockchain Is ""Just"" a Powerful Distributed Ledger Technology Infographic # Blockchain # Banking # fintech # insurtech # bitcoin MT @ ipfconline1pic.twitter.com/NIeimsI8Mw"	sbmeunier	40	31	1525821851	993995006426918913	https://twitter.com/sbmeunier/status/993995006426918913		# # # # # #	@	0.54	0.4215	0
	excited to be at # BSLChile2018 with the @ surbtc team - thanks to @ Guilletorrealba for inviting me! we go on at 17:30 to talk banks, investing, scams, risk, favorite projects, regulation, and all things crypto pic.twitter.com/H7Bwlkydgo	Melt_Dem	76	11	1525895573	994304218654806020	https://twitter.com/Melt_Dem/status/994304218654806020		#	@ @	0.26	0.1718	0
bitcoin 	i don't think that's entirely fair. it takes a really long time to build something impactful. the bitcoin community has been at it for nine years. it's paved the way for other projects to move more quickly, but nothing monumental happens in 1-2 years.	Melt_Dem	4	1	1525889731	994279712917786637	https://twitter.com/Melt_Dem/status/994279712917786637				0.16	0.0951	0
bitcoin ethereum 	why does every ICO lifecycle diagram end after token issuance? the longest, and hardest, part of building a blockchain network comes after, when you actually have to move beyond speculation into utility. # bitcoin is getting there. # ethereum is getting closer. few others are.pic.twitter.com/6C2qqiqyLh	Melt_Dem	241	85	1525889354	994278133762330627	https://twitter.com/Melt_Dem/status/994278133762330627		# #		0.27	0.0	0
	a nice primer on crypto exchanges, settlement models, and counterparty risk from @ prakash_mansihttps://medium.com/@mansiprakash/ecosystem-of-decentralized-exchanges-88ba89f10d64 …	Melt_Dem	121	49	1525877413	994228047770476544	https://twitter.com/Melt_Dem/status/994228047770476544			@ @mansiprakash	0.00	0.1779	0
bitcoin 	the new kings of capital, just like the old kings but with big, cool words and terrible stylehttps://twitter.com/whatbitcoindid/status/993859549810511873 …	Melt_Dem	131	19	1525874210	994214616367616001	https://twitter.com/Melt_Dem/status/994214616367616001				-0.17	-0.1154	0
	Tearing Down the Barriers Holding Back Mainstream Crypto Adoption https://themerkle.com/tearing-down-the-barriers-holding-back-mainstream-crypto-adoption/ … via @ themerklenews # tokenizetheworld	thomaspower	1	4	1525876394	994223776278589440	https://twitter.com/thomaspower/status/994223776278589440		#	@	0.27	0.0	0
bitcoin 	Should the Fed Create # FedCoin to Rival Bitcoin? https://www.nytimes.com/2018/05/04/upshot/should-the-fed-create-fedcoin-to-rival-bitcoin-a-former-top-official-says-maybe.html … via @ nytimes @ Paula_Piccard on @ refindcom @ seandotau	thomaspower	1	1	1525875004	994217946602852352	https://twitter.com/thomaspower/status/994217946602852352		#	@ @ @ @	0.15	0.1366	0
bitcoin 	Four Crypto Exchanges Challenge India's Bitcoin Banking Blockade in Supreme Court https://www.ccn.com/four-crypto-exchanges-combat-indian-central-banks-bitcoin-blockade-in-supreme-court … via @ CryptoCoinsNews on @ refindcom	thomaspower	0	0	1525874880	994217423405400065	https://twitter.com/thomaspower/status/994217423405400065			@ @	0.28	0.5994	0
ripple 	Data Dive Amazon, Google And Ripple - https://www.pymnts.com/data-dive/2018/data-dive-amazon-google-ripple/ … all the # ICO tokens will be redeemable @ amazon ...of course	thomaspower	1	0	1525874578	994216158252486658	https://twitter.com/thomaspower/status/994216158252486658		#	@	0.30	0.34	0
ethereum 	@ dinisguarda @ jonnyfry175https://twitter.com/ethereumJoseph/status/993883533298098176 …	thomaspower	0	0	1525817248	993975700402061313	https://twitter.com/thomaspower/status/993975700402061313			@ @	0.50	0.0	0
	Interesting. Western countries have a much higher gender gap in knowledge of crypto than Asian countries. Wonder why.https://twitter.com/nicerytis/status/994210979218100225 …	laurashin	74	11	1525877892	994230058721140736	https://twitter.com/laurashin/status/994230058721140736				0.22	0.1005	0
bitcoin 	Thanks for having me, I had a blast meeting the HK bitcoin community!	starkness	0	0	1525826631	994015052419092481	https://twitter.com/starkness/status/994015052419092481				-0.15	0.4926	0
bitcoin 	"2015 called and it wants its ""blockchain not bitcoin"" back."	starkness	231	13	1525826401	994014089947967489	https://twitter.com/starkness/status/994014089947967489				0.10	0.0	0
	So excited to announce our partnership with Bloomberg. The herd is on the move. This is an important piece of the architecture that institutional accounts need to treat crypto as a new asset class.https://twitter.com/theterminal/status/994202163613261824 …	novogratz	2057	673	1525871445	994203016885604352	https://twitter.com/novogratz/status/994203016885604352				0.24	0.2797	0
bitcoin 	ICO trends for 2018 by @aubreyramirez75 # amsterdam # bitcoin https://www.slideshare.net/SimonCocking/ico-trends-for-2018 … via @ SlideShare	SimonCocking	1	0	1525870054	994197184177373185	https://twitter.com/SimonCocking/status/994197184177373185		# #	@aubreyramirez75 @	0.29	0.0	0
	Japan FSA Pushes Exchanges To De-List Anonymous Altcoins https://cryptocoin.news/news/altcoin/japan-wants-cryptocurrency-exchanges-to-de-list-anonymous-altcoins-12210/ … via @ TodayCrypto	SimonCocking	1	1	1525858243	994147642576986118	https://twitter.com/SimonCocking/status/994147642576986118			@	0.00	0.0	0
	California Set To Embrace Blockchain With New Bill https://cryptocoin.news/news/california-set-to-embrace-blockchain-with-new-bill-12201/ … via @ TodayCrypto	SimonCocking	5	3	1525858041	994146799156854784	https://twitter.com/SimonCocking/status/994146799156854784			@	0.08	0.3182	0
	Uncensored With Dmitry Buterin A “Rabid-Anarcho-Capitalist” And His Secret Sauce https://cryptocoin.news/analysis/uncensored-with-dmitry-buterin-a-rabid-anarcho-capitalist-and-his-secret-sauce-12355/ … via @ TodayCrypto	SimonCocking	1	2	1525857899	994146203079200768	https://twitter.com/SimonCocking/status/994146203079200768			@	0.00	0.0	0
	Focus On ICOs 2018: Legal Trends https://cryptocoin.news/analysis/focus-on-icos-2018-legal-trends-12287/ … via @ TodayCrypto	SimonCocking	1	1	1525857745	994145555663282176	https://twitter.com/SimonCocking/status/994145555663282176			@	0.30	0.128	0
bitcoin 	The Wealthy Are Hoarding $10 Billion of Bitcoin in Bunkers https://buff.ly/2K6Lp14 pic.twitter.com/L32GEHXFd4	obussmann	8	2	1525891263	994286138583126018	https://twitter.com/obussmann/status/994286138583126018				0.09	0.3612	0
	Thinking about to start your business in Crypto Valley? Check out the online guide https://cmun.it/xy7nl7 @ TheCryptoValleypic.twitter.com/hoeyyY5y1p	obussmann	0	0	1525877371	994227874478641152	https://twitter.com/obussmann/status/994227874478641152			@	0.12	0.0	0
	Ah but you see how the ugly duckling crypto currencies are growing up to be beautiful regulated token swans	dgwbirch	1	0	1525872642	994208039371669504	https://twitter.com/dgwbirch/status/994208039371669504				0.05	0.4497	0
	“Central bank cryptocurrencies are a bad idea but central bank electronic money could have big benefits say researchers at the Federal Reserve Bank of St Louis.” (and me, by the way)https://buff.ly/2K3gqDm	dgwbirch	25	15	1525860097	994155422025179137	https://twitter.com/dgwbirch/status/994155422025179137				-0.35	0.2846	0
