currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent
	The latter is not a DAI-specific problem; it's a problem specific to users of cryptocurrency exchanges.	VitalikButerin	7	2	1524359299	987860618442104832	https://twitter.com/VitalikButerin/status/987860618442104832				0.25	0.5448	0
	Max Keiser: No. 3 - Biggest global crypto audience. Created most crypto millionaires in crypto history https://richtopia.com/inspirational-people/blockchain-top-100 …	maxkeiser	24	5	1524417842	988106162947219456	https://twitter.com/maxkeiser/status/988106162947219456				0.12	-0.0153	0
bitcoin 	The toxicity is created when supporters of one coin is trying to say their coin is the real Bitcoin. You can't let that go if someone is trying to steal another brand. If it's just another altcoin competing, people won't be so defensive. At least not this much.	SatoshiLite	8	0	1524420879	988118904286232576	https://twitter.com/SatoshiLite/status/988118904286232576				0.27	0.0578	0
litecoin 	There is none. I'm not sure what that's all about. I don't own any OMG and have absolutely no connection with that project. And Litecoin Foundation is not working with OMG either. If people have been following me, you know that I don't like ICOs.	SatoshiLite	24	4	1524410923	988077144080171008	https://twitter.com/SatoshiLite/status/988077144080171008				0.09	-0.1753	0
bitcoin 	Didn't you sell all your Bitcoin for Bcash?	SatoshiLite	1124	77	1524391536	987995830408925184	https://twitter.com/SatoshiLite/status/987995830408925184				0.12	0.0	0
bitcoin 	Which is better? This is analogous to Bitcoin's dragons den. I know, tough decisions.	SatoshiLite	87	23	1524384197	987965045597491200	https://twitter.com/SatoshiLite/status/987965045597491200				0.21	0.1041	0
	Censorship resistance. It's what gives cryptocurrency value. Without that, PayPal is much better.	SatoshiLite	41	4	1524368075	987897427209302017	https://twitter.com/SatoshiLite/status/987897427209302017				0.23	0.2601	0
bitcoin litecoin 	Bitcoin people tell others to use Litecoin. Hmm...	SatoshiLite	6	0	1524367971	987896991463100416	https://twitter.com/SatoshiLite/status/987896991463100416				0.12	0.0	0
bitcoin 	. @ btc is the real @ bitcoinhttps://twitter.com/btc/status/987874702193545218 …	SatoshiLite	3961	882	1524364848	987883892068663296	https://twitter.com/SatoshiLite/status/987883892068663296			@ @	0.75	0.0	0
litecoin 	Joe, I am having an honest and open conversation. Who ever you talked to is lying, either about the price conversation or about being part of the Litecoin Foundation.	SatoshiLite	38	3	1524363839	987879658166272001	https://twitter.com/SatoshiLite/status/987879658166272001				0.17	-0.008	0
litecoin 	We don't talk about prices on our slack. So whoever is the source is either not part of the Litecoin Foundation or just making shit up. Even if we did talk about price, $3000 is ridiculously high.	SatoshiLite	46	8	1524362602	987874470583943168	https://twitter.com/SatoshiLite/status/987874470583943168				0.32	-0.2991	0
