currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent
	He hasn't made enough crypto investments yet, but @ Dafrankel is a master of unorthodox ecommerce, writing first checks into @ civickey, @ gyft, and... @ PillPack, which was just acquired by Amazon - Congrats David!https://medium.com/@foundercollective/5-lessons-from-pillpacks-sale-to-amazon-375bf9b6523c …	VinnyLingham	42	1	1530198360	1012351414968856576	https://twitter.com/VinnyLingham/status/1012351414968856576			@ @ @ @ @foundercollective	0.19	0.3936	0
	I will be speaking at the Blockchain World Conference at Harrah's Casino in Atlantic City. It will be the largest crypto event in history with eight thousand attendees and live streaming across the world. Use this link to purchase tickets for $334. https://www.universe.com/embed2/events/5aeb89dcb3dd46003402102b?state=%7B%22currentDiscountCode%22%3A%7B%22code%22%3A%22MCAFEE35%22%7D%7D …	officialmcafee	767	152	1530201009	1012362527479685121	https://twitter.com/officialmcafee/status/1012362527479685121				0.35	0.0	0
	The crypto exchanges have become the thing that we have originally fought against. Their power is immense. Hitbtc, for example, has increased suffering for millions of poor people who cannot afford the minimum buy-in since it is greater than their monthly income. Boycott them.	officialmcafee	3004	665	1530193299	1012330185872564224	https://twitter.com/officialmcafee/status/1012330185872564224				0.09	-0.2545	0
bitcoin ethereum 	If you think BTC with its full block, high fee policy will be able to maintain market share, you are mistaken. It won’t, and it is time to move on to other things. # BitcoinCash # Ethereum # Dash # Monero # Zcash # Zcoin # cryptocurrencypic.twitter.com/icVxopyJCZ	rogerkver	748	226	1530220105	1012442620956741632	https://twitter.com/rogerkver/status/1012442620956741632		# # # # # # #		0.34	-0.1646	0
bitcoin 	Fair, that's why I focused on Bitcoin.	naval	4	0	1530165974	1012215578042384385	https://twitter.com/naval/status/1012215578042384385				0.14	0.5994	0
	Yes, old news to those who have been in crypto for a while. I wanted to see how simply I could explain the potential.	naval	56	2	1530165440	1012213339601043456	https://twitter.com/naval/status/1012213339601043456				0.08	0.2009	0
bitcoin 	The value of Bitcoin derives from its decentralization. Any centralized competitor is dead on arrival.	naval	7	1	1530165185	1012212267776016384	https://twitter.com/naval/status/1012212267776016384				0.00	-0.1543	0
bitcoin 	Bitcoin Q&A: Lightning Network scalinghttps://youtu.be/4KiWkwo48k0	aantonop	461	213	1530207040	1012387821724856322	https://twitter.com/aantonop/status/1012387821724856322				0.00	0.0	0
bitcoin 	Bitcoin deciding if it wants to crash some more this week.pic.twitter.com/XvjCGZ6cid	ummjackson	54	4	1530169565	1012230641327337472	https://twitter.com/ummjackson/status/1012230641327337472				0.09	-0.4019	0
	What does your fragile masculinity impacting your ability to enjoy soy products have to do with cryptocurrency?	ummjackson	1	0	1530167337	1012221293112930304	https://twitter.com/ummjackson/status/1012221293112930304				0.18	0.6705	0
