bitcoin 	Keiser Envisions $100,000 Bitcoin High https:// cointelegraph.com/news/keiser-en visions-100000-bitcoin-high … via @Cointelegraph	maxkeiser	349	164	2018-01-13 22:23:28	952290020462878721	https://twitter.com/maxkeiser/status/952290020462878721			@Cointelegraph
bitcoin 	Max Keiser: Saudi Arabia’s Bin Talal is #Bitcoin ‘Poster Boy’ https:// cointelegraph.com/news/max-keise r-saudi-arabias-bin-talal-is-bitcoin-poster-boy … via @Cointelegraph	maxkeiser	53	31	2018-01-13 21:16:10	952273084962213889	https://twitter.com/maxkeiser/status/952273084962213889		#Bitcoin	@Cointelegraph
	Max Keiser to Cointelegraph: Global Finance Needs to Be Reimagined and Rebuilt https:// cointelegraph.com/news/max-keise r-to-cointelegraph-global-finance-needs-to-be-reimagined-and-rebuilt … via @Cointelegraph	maxkeiser	57	24	2018-01-13 21:15:36	952272943899447297	https://twitter.com/maxkeiser/status/952272943899447297			@Cointelegraph
	Keiser - Crypto Headed For $1 Tln Market Cap https:// cointelegraph.com/news/keiser-cr ypto-headed-for-1-tln-market-cap … via @Cointelegraph	maxkeiser	186	87	2018-01-13 18:15:31	952227622766960642	https://twitter.com/maxkeiser/status/952227622766960642			@Cointelegraph
bitcoin 	https://www. rt.com/business/41409 3-keiser-rasmus-bitcoin-debate/ …	maxkeiser	243	96	2018-01-13 18:15:04	952227509264928768	https://twitter.com/maxkeiser/status/952227509264928768			
	Exactly, Reuters. An inelegant rant does not equate to institutional racism. Etiquette nerds are aghast, nobody else gives a flying f***. https:// twitter.com/reuters/status /951979633410494464 …	maxkeiser	167	44	2018-01-13 16:58:35	952208262816059392	https://twitter.com/maxkeiser/status/952208262816059392			
	You need to up your dose, Frida. pic.twitter.com/NWbxR9KjBv	maxkeiser	5	2	2018-01-13 14:43:40	952174310961053697	https://twitter.com/maxkeiser/status/952174310961053697			
	Will AI dominate the financial markets? https://www. nytimes.com/2018/01/12/bus iness/ai-investing-humans-dominating.html?rref=collection%2Fsectioncollection%2Ftechnology&action=click&contentCollection=technology&region=stream&module=stream_unit&version=latest&contentPlacement=4&pgtype=sectionfront&_r=0 …	babgi	10	12	2018-01-13 21:48:00	952281096011436032	https://twitter.com/babgi/status/952281096011436032			
bitcoin 	Le bitcoin dans le viseur des régulateurs https://www. latribune.fr/entreprises-fi nance/banques-finance/bitcoin-apres-la-consecration-la-regulation-764364.html …	babgi	8	13	2018-01-13 08:04:56	952073965144625155	https://twitter.com/babgi/status/952073965144625155			
	The Internet of Things: 50 Billion Connected Devices by 2025. #IoT #BigData #TechTrends #Socialfave ##MachineLearning #IIoT #Devices HT @TheMisterFavor @MikeQuindazzi @SpirosMargaris @StrategyFintech @pierrepinna @psb_dc @BrettKing @Socialfave pic.twitter.com/9n7oIN6qyI	JimMarous	113	137	2018-01-13 23:32:00	952307268879552514	https://twitter.com/JimMarous/status/952307268879552514		#IoT #BigData #TechTrends #Socialfave # #MachineLearning #IIoT #Devices	@TheMisterFavor @MikeQuindazzi @SpirosMargaris @StrategyFintech @pierrepinna @psb_dc @BrettKing @Socialfave
	#2: The Use of AI is Set to Explode. http:// bit.ly/2Cn76ty #banking #fintech #AI #MachineLearning #bigdata @DeepLearn007 @ipfconline1 @Fisher85M @SpirosMargaris @helene_wpli @pierrepinna @jblefevre60 pic.twitter.com/gOC6FEuSzY	JimMarous	35	38	2018-01-13 23:08:00	952301228154859521	https://twitter.com/JimMarous/status/952301228154859521		#2 #banking #fintech #AI #MachineLearning #bigdata	@DeepLearn007 @ipfconline1 @Fisher85M @SpirosMargaris @helene_wpli @pierrepinna @jblefevre60
	7 Ways AI is Set To Impact Financial Services in 2018 http:// bit.ly/2CLLww0 HT @DeepLearn007 #Banking #fintech #AI #MachineLearning #BigData #CX #tech @ipfconline1 @MikeQuindazzi @Fisher85M @SpirosMargaris @evankirstel @jblefevre60 pic.twitter.com/P6lhH1RLMg	JimMarous	48	58	2018-01-13 22:01:00	952284367765712896	https://twitter.com/JimMarous/status/952284367765712896		#Banking #fintech #AI #MachineLearning #BigData #CX #tech	@DeepLearn007 @ipfconline1 @MikeQuindazzi @Fisher85M @SpirosMargaris @evankirstel @jblefevre60
	2018 Will Be The Year of Big Data http:// bit.ly/2D9Ekut #AI #MachineLearning #BigData #TechTrends #tech #Analytics @StrategyFintech @KirkDBorne @ipfconline1 @jblefevre60 @chboursin @evankirstel pic.twitter.com/GHKx6qvKxU	JimMarous	22	36	2018-01-13 21:37:00	952278328030904320	https://twitter.com/JimMarous/status/952278328030904320		#AI #MachineLearning #BigData #TechTrends #tech #Analytics	@StrategyFintech @KirkDBorne @ipfconline1 @jblefevre60 @chboursin @evankirstel
	It’s all about definition of #fintech . Would you include PayPal, Amazon, Google, Visa, MasterCard. Chart isn’t wrong, it is just narrowly focused.	JimMarous	5	2	2018-01-13 21:14:03	952272552663175170	https://twitter.com/JimMarous/status/952272552663175170		#fintech	
	AI, Big Data, Digitalization, Blockchain: The Fintech That will Dominate 2018 http:// bit.ly/2CPBES0 #banking #Fintech #AI #MachineLearning #blockchain #BigData @JohnSnowai @jblefevre60 @dmgerbino @fintechna pic.twitter.com/PIwMHGgdnH	JimMarous	13	24	2018-01-13 21:02:00	952269519606591488	https://twitter.com/JimMarous/status/952269519606591488		#banking #Fintech #AI #MachineLearning #blockchain #BigData	@JohnSnowai @jblefevre60 @dmgerbino @fintechna
	Is Digital Banking Henry Ford's Faster Horse? http:// bit.ly/2CV3ZKy Coverage of the latest Digital Banking Report by @Tomgroenfeldt and @Forbes #banking #fintech #AI #CX #MachineLearning #Blockchain #TechTrends @Tiffani_Bova @Shirastweet @GrowUrStartup @TheMisterFavor pic.twitter.com/x3PGH1k28I	JimMarous	12	21	2018-01-13 20:30:00	952261467352510464	https://twitter.com/JimMarous/status/952261467352510464		#banking #fintech #AI #CX #MachineLearning #Blockchain #TechTrends	@Tomgroenfeldt @Forbes @Tiffani_Bova @Shirastweet @GrowUrStartup @TheMisterFavor
	Banks Need To Collaborate (Not Compete) With Fintech Startups http:// bit.ly/2CQYh9j HT @DeepLearn007 #banking #fintech #payments #innovation #technology #startups @ipfconline1 @chboursin @SpirosMargaris @dmgerbino @BrettKing @fintechna pic.twitter.com/NESl09pUgW	JimMarous	55	66	2018-01-13 20:00:02	952253924471271426	https://twitter.com/JimMarous/status/952253924471271426		#banking #fintech #payments #innovation #technology #startups	@DeepLearn007 @ipfconline1 @chboursin @SpirosMargaris @dmgerbino @BrettKing @fintechna
	The Most Valuable Fintech Companies, in One Chart http:// bit.ly/2j8pElF #bsnking #fintech #martech #payments @Fisher85M @jblefevre60 @jaypalter @SpirosMargaris @StrategyFintech @helene_wpli @psb_dc pic.twitter.com/AbSETJDp7N	JimMarous	119	123	2018-01-13 19:33:00	952247122224668673	https://twitter.com/JimMarous/status/952247122224668673		#bsnking #fintech #martech #payments	@Fisher85M @jblefevre60 @jaypalter @SpirosMargaris @StrategyFintech @helene_wpli @psb_dc
	What’s Now and Next in AI, Analytics and Automation? http:// bit.ly/2l07rIW #AI #MachineLearning #BigData #Analytics #Tech @StrategyFintech @pierrepinna @chboursin @McKinsey @Prashant_1722 @guzmand pic.twitter.com/lURgqUeoxW	JimMarous	11	15	2018-01-13 19:04:00	952239824936693760	https://twitter.com/JimMarous/status/952239824936693760		#AI #MachineLearning #BigData #Analytics #Tech	@StrategyFintech @pierrepinna @chboursin @McKinsey @Prashant_1722 @guzmand
	Creating Exponental Growth and Value with AI http:// accntu.re/2CA8whu #AI #MachineLearning #DeepLearning #BigData #TechTrends @BankingInsights @AccentureAI @DeepLearn007 @ipfconline1 @jblefevre60 @Fisher85M @MikeQuindazzi @TunstallAsc pic.twitter.com/0G6cypojg4	JimMarous	34	47	2018-01-13 18:35:00	952232525954453504	https://twitter.com/JimMarous/status/952232525954453504		#AI #MachineLearning #DeepLearning #BigData #TechTrends	@BankingInsights @AccentureAI @DeepLearn007 @ipfconline1 @jblefevre60 @Fisher85M @MikeQuindazzi @TunstallAsc
	[Over 40K Page Views to Date] Top 10 Retail Banking Trends and Predictions for 2018 http:// bit.ly/2jdjelQ #banking #fintech #trends #CX #AI #blockchain @DeepLearn007 @ipfconline1 @BrettKing @SpirosMargaris @MikeQuindazzi @Fisher85M @leimer @cgledhill @SimonCocking pic.twitter.com/zIKotkW4Of	JimMarous	21	27	2018-01-13 18:10:00	952226235194552321	https://twitter.com/JimMarous/status/952226235194552321		#banking #fintech #trends #CX #AI #blockchain	@DeepLearn007 @ipfconline1 @BrettKing @SpirosMargaris @MikeQuindazzi @Fisher85M @leimer @cgledhill @SimonCocking
	How to Design a Bank for Millennials http:// bit.ly/2DsH4U8 #banking #fintech #design #martech #digital #UX #CX #designthinking #AI #MachineLearning @uxdesignagency @BrettKing @pierrepinna @jaypalter @rshevlin @FinancialBrand pic.twitter.com/AYKoOomTgM	JimMarous	18	21	2018-01-13 18:06:16	952225294097747968	https://twitter.com/JimMarous/status/952225294097747968		#banking #fintech #design #martech #digital #UX #CX #designthinking #AI #MachineLearning	@uxdesignagency @BrettKing @pierrepinna @jaypalter @rshevlin @FinancialBrand
	[Great Report] Trends in Conversational Commerce http:// bit.ly/2CUmpXY #VoiceFirst #conversationalcommerce #AI #MachineLearning #Alexa #GoogleHome @BrianRoemmele @Capgemini @StrategyFintech @Fisher85M @pierrepinna @evankirstel @psb_dc @guzmand @WFSULLIVAN3 pic.twitter.com/6U4ndVtJHV	JimMarous	8	20	2018-01-13 18:04:00	952224726016905216	https://twitter.com/JimMarous/status/952224726016905216		#VoiceFirst #conversationalcommerce #AI #MachineLearning #Alexa #GoogleHome	@BrianRoemmele @Capgemini @StrategyFintech @Fisher85M @pierrepinna @evankirstel @psb_dc @guzmand @WFSULLIVAN3
	Banks Can't Afford to Keep Outdated Core Systems http:// bit.ly/2CEDgOY #Banking #fintech #IT #coresystems #digital #transformation @StrategyFintech @sbmeunier @SpirosMargaris @WFSULLIVAN3 @dgwbirch pic.twitter.com/yj8q43wk8Q	JimMarous	23	31	2018-01-13 17:42:00	952219188030070785	https://twitter.com/JimMarous/status/952219188030070785		#Banking #fintech #IT #coresystems #digital #transformation	@StrategyFintech @sbmeunier @SpirosMargaris @WFSULLIVAN3 @dgwbirch
	The Top 15 Trends Shaping Tech in 2018 http:// bit.ly/2DtNTol #TechTrends #tech #AI #Autonomousvehicles #tech #CyberSecurity #HealthTech #AR #retailtrends #BigTechs @DeepLearn007 @chboursin @CBinsights @SpirosMargaris @BrettKing @psb_dc @ipfconline1 @GlenGilmore pic.twitter.com/b4QQtothfk	JimMarous	33	34	2018-01-13 17:30:00	952216168261066758	https://twitter.com/JimMarous/status/952216168261066758		#TechTrends #tech #AI #Autonomousvehicles #tech #CyberSecurity #HealthTech #AR #retailtrends #BigTechs	@DeepLearn007 @chboursin @CBinsights @SpirosMargaris @BrettKing @psb_dc @ipfconline1 @GlenGilmore
	5 Resolutions for Digital Banking Success in 2018 http:// bit.ly/2CEDgOY #banking #fintech #AI #MachineLearning #digital #CX #tech @JohnSnowai @leimer @Fisher85M @MikeQuindazzi @dmgerbino @RAlexJimenez @pierrepinna @helene_wpli pic.twitter.com/GVri991vHJ	JimMarous	12	16	2018-01-13 17:15:00	952212393756590080	https://twitter.com/JimMarous/status/952212393756590080		#banking #fintech #AI #MachineLearning #digital #CX #tech	@JohnSnowai @leimer @Fisher85M @MikeQuindazzi @dmgerbino @RAlexJimenez @pierrepinna @helene_wpli
	2018 is the Year Artificial Intelligence Becomes A Marketer’s Friend http:// bit.ly/2DbrYlO HT @DeepLearn007 #AI #MachineLearning #BigData #Marketing #Digital #DigitalMarketing #CX #martech #tech @MarTechExec @pierrepinna @TamaraMcCleary @Fisher85M @chiefmartec pic.twitter.com/RtTBTdcdLp	JimMarous	68	57	2018-01-13 17:02:00	952209123814158336	https://twitter.com/JimMarous/status/952209123814158336		#AI #MachineLearning #BigData #Marketing #Digital #DigitalMarketing #CX #martech #tech	@DeepLearn007 @MarTechExec @pierrepinna @TamaraMcCleary @Fisher85M @chiefmartec
	[Just Released] The Top 100 Financial Institutions Using Social Media http:// bit.ly/2DkMm3U #banking #creditunions #socialmedia #martech #SEO #SEM #Trending @DeepLearn007 @TamaraMcCleary @Tiffani_Bova @Shirastweet @evankirstel @SpirosMargaris @FinancialBrand @pierrepinna pic.twitter.com/CUdQaXTUNM	JimMarous	9	10	2018-01-13 16:47:00	952205346709426178	https://twitter.com/JimMarous/status/952205346709426178		#banking #creditunions #socialmedia #martech #SEO #SEM #Trending	@DeepLearn007 @TamaraMcCleary @Tiffani_Bova @Shirastweet @evankirstel @SpirosMargaris @FinancialBrand @pierrepinna
	Artificial intelligence and machine learning opportunities for search marketers. http:// bit.ly/2DdZLug HT @DeepLearn007 #Martech #AI #MachineLearning #BigData #SEM #SEO #Marketing @pierrepinna @ipfconline1 @TamaraMcCleary @MarTechExec @Tiffani_Bova @Shirastweet pic.twitter.com/IIRgFZwVWP	JimMarous	12	19	2018-01-13 16:26:05	952200084523048963	https://twitter.com/JimMarous/status/952200084523048963		#Martech #AI #MachineLearning #BigData #SEM #SEO #Marketing	@DeepLearn007 @pierrepinna @ipfconline1 @TamaraMcCleary @MarTechExec @Tiffani_Bova @Shirastweet
	Building the Cognitive Bank of the Future. http:// bit.ly/2kydfKm #banking #fintech #APIs #DigitalTransformation AI #MachineLearning #Martech @Fisher85M @FinancialBrand @DeepLearn007 @ipfconline1 @Visible_Banking @BrettKing pic.twitter.com/g5NiOsgyYg	JimMarous	142	126	2018-01-13 14:35:00	952172128656175104	https://twitter.com/JimMarous/status/952172128656175104		#banking #fintech #APIs #DigitalTransformation #MachineLearning #Martech	@Fisher85M @FinancialBrand @DeepLearn007 @ipfconline1 @Visible_Banking @BrettKing
	2018: The Year of AI and Machine Learning in Marketing http:// bit.ly/2DqnkAr #martech #AI #MachineLearning #BigData #DigitalMarketing #SEO #SEM pic.twitter.com/gpUcfbS5x4	JimMarous	19	22	2018-01-13 14:04:00	952164327007621122	https://twitter.com/JimMarous/status/952164327007621122		#martech #AI #MachineLearning #BigData #DigitalMarketing #SEO #SEM	
	Bank to the future: Finding the right path to digital transformation. https:// pwc.to/2DqAayn HT @MikeQuindazzi #banking #fintech #finserv #AI #MachineLearning #DigitalTransformation #payments @JohnSnowai @ipfconline1 @SpirosMargaris @RAlexJimenez @leimer pic.twitter.com/hOoXKk4vGO	JimMarous	27	31	2018-01-13 13:33:00	952156524884918272	https://twitter.com/JimMarous/status/952156524884918272		#banking #fintech #finserv #AI #MachineLearning #DigitalTransformation #payments	@MikeQuindazzi @JohnSnowai @ipfconline1 @SpirosMargaris @RAlexJimenez @leimer
	The Digital Banking Imperative: Millennial Consumers Demand More http:// bit.ly/2DnWWXR New by @uxdesignagency #banking #fintech #CX #UX #Design #AI #MachineLearning #Millennials @StrategyFintech @Tiffani_Bova @TamaraMcCleary @GrowUrStartup @DavidCosgrove_ @GuidoKerkhof pic.twitter.com/9zbpiwQOdA	JimMarous	11	14	2018-01-13 12:45:00	952144445427904512	https://twitter.com/JimMarous/status/952144445427904512		#banking #fintech #CX #UX #Design #AI #MachineLearning #Millennials	@uxdesignagency @StrategyFintech @Tiffani_Bova @TamaraMcCleary @GrowUrStartup @DavidCosgrove_ @GuidoKerkhof
	The Future of Marketing: Machine Learning & Ultra-Personalization. http:// bit.ly/2DszEQv HT @DeepLearn007 #martech #MachineLearning #AI #Personalization #marketing @MarTechExec @chiefmartec @pierrepinna @ipfconline1 @guzmand pic.twitter.com/BxnkqfDHcq	JimMarous	58	67	2018-01-13 12:14:00	952136643804217344	https://twitter.com/JimMarous/status/952136643804217344		#martech #MachineLearning #AI #Personalization #marketing	@DeepLearn007 @MarTechExec @chiefmartec @pierrepinna @ipfconline1 @guzmand
	Is Voice The Next Great Advertising Frontier? http:// bit.ly/2Dr3CEw #VoiceFirst #AI #martech #MachineLearning #BigData #TechTrends #tech @BrianRoemmele @BrettKing @DeepLearn007 @evankirstel @chboursin @BourseetTrading @TamaraMcCleary @MarTechExec @psb_dc pic.twitter.com/Fv8LPVHQ9L	JimMarous	44	39	2018-01-13 11:44:24	952129196733628417	https://twitter.com/JimMarous/status/952129196733628417		#VoiceFirst #AI #martech #MachineLearning #BigData #TechTrends #tech	@BrianRoemmele @BrettKing @DeepLearn007 @evankirstel @chboursin @BourseetTrading @TamaraMcCleary @MarTechExec @psb_dc
