	Great job! Now that I think about it this would probably make sense for URLs as well....	VitalikButerin	7	1	2018-02-03 15:36:07	959797651897171970	https://twitter.com/VitalikButerin/status/959797651897171970			
	I recommend considering coloring the entire tweet some shade of red ( #ff8080 maybe?) to make it clearer that it's problematic.	VitalikButerin	7	2	2018-02-03 15:35:07	959797400868044805	https://twitter.com/VitalikButerin/status/959797400868044805		#ff8080	
	A great project! https:// twitter.com/cdkeil/status/ 959880235847098369 …	dtapscott	23	6	2018-02-03 23:09:33	959911762198855680	https://twitter.com/dtapscott/status/959911762198855680			
	. @stacyherbert in the jungle. pic.twitter.com/NzYPNrpEfK	maxkeiser	178	6	2018-02-03 21:49:44	959891676465688576	https://twitter.com/maxkeiser/status/959891676465688576			@stacyherbert
	You don’t have a choice, though.	maxkeiser	0	0	2018-02-03 17:57:32	959833242391072768	https://twitter.com/maxkeiser/status/959833242391072768			
	Is that @paulkrugman I see?	maxkeiser	6	0	2018-02-03 17:56:16	959832925247225856	https://twitter.com/maxkeiser/status/959832925247225856			@paulkrugman
	I’ve never been content acted by @LeonKrauze . Sounds like he’s talking out of his asshole again. Or, he’s just a coward.	maxkeiser	33	19	2018-02-03 16:51:46	959816690916667393	https://twitter.com/maxkeiser/status/959816690916667393			@LeonKrauze
		maxkeiser	17	1	2018-02-03 16:49:09	959816033619009538	https://twitter.com/maxkeiser/status/959816033619009538			
	Yesterday at 6:29 pm (EST)	maxkeiser	10	0	2018-02-03 16:46:58	959815483686973441	https://twitter.com/maxkeiser/status/959815483686973441			
bitcoin 	$7,695 long forgotten. $28,000 still in play. #Bitcoin pic.twitter.com/S7Q8OeHHv1	maxkeiser	764	163	2018-02-03 16:42:43	959814416131809280	https://twitter.com/maxkeiser/status/959814416131809280		#Bitcoin	
	Prove you’re not a xenophobic c*** Stop paying the @BBC tax (“license fee” - similar to the poll tax). pic.twitter.com/CaABEjmJsn	maxkeiser	74	21	2018-02-03 12:04:08	959744306402791424	https://twitter.com/maxkeiser/status/959744306402791424			@BBC
	. @Google ’s Jim Crow approach to labeling broadcasters is horrific. @BBC and @RT_com are identically funded. This could be a major lawsuit. #bigots #xenophobic #racism pic.twitter.com/8aTTNe2l5R	maxkeiser	39	17	2018-02-03 11:57:05	959742530987479040	https://twitter.com/maxkeiser/status/959742530987479040		#bigots #xenophobic #racism	@Google @BBC @RT_com
	. @Google classifying @BBC ’s funding differently than @RT_com - is the ‘Colored Only’ Jim Crow outrage of our day. #sad #bigots #xenophobia #racism pic.twitter.com/BRcWzvPW2Q	maxkeiser	30	14	2018-02-03 11:52:04	959741270645231617	https://twitter.com/maxkeiser/status/959741270645231617		#sad #bigots #xenophobia #racism	@Google @BBC @RT_com
	Google! @BBC is not funded any differently than @RT_com . Please update your disclaimers accordingly, or are you xenophobic pricks? @Google	maxkeiser	133	50	2018-02-03 11:45:27	959739605477199874	https://twitter.com/maxkeiser/status/959739605477199874			@BBC @RT_com @Google
	Or, better example of a true publicly funded TV outlet is @democracynow (funded by the public via donations) not the state funded, state broadcaster @BBC	maxkeiser	47	16	2018-02-03 04:44:49	959633747745308672	https://twitter.com/maxkeiser/status/959633747745308672			@democracynow @BBC
	It’s not sly. It’s @BBC trying to appear as something other than a state funded, state broadcaster.	maxkeiser	5	2	2018-02-03 04:41:22	959632879172145152	https://twitter.com/maxkeiser/status/959632879172145152			@BBC
