	"Not sure what you have been reading. I have *not*, at least for the past several years, been selling PoS as a ""governance model"""	VitalikButerin	3	5	1503029640	898397544778088449	https://twitter.com/VitalikButerin/status/898397544778088449			
	"What's ""touring complexity""? Something to do with the traveling salesman problem? I'm confused..."	VitalikButerin	9	4	1503022724	898368537172955136	https://twitter.com/VitalikButerin/status/898368537172955136			
	North Korea is totally interested in making money. https://en.wikipedia.org/wiki/North_Korea%27s_illicit_activities …	VitalikButerin	2	4	1503022437	898367333227315201	https://twitter.com/VitalikButerin/status/898367333227315201			
	That's not the point. The point is that it's reasonable to think about edge cases before you actually hit them.	VitalikButerin	9	4	1503018071	898349019180580865	https://twitter.com/VitalikButerin/status/898349019180580865			
bitcoin 	Can you document instances of bitcoin users being censored? If not, let's just keep raising block sizes until it happens.	VitalikButerin	7	3	1503013761	898330941243785217	https://twitter.com/VitalikButerin/status/898330941243785217			
	No guarantee at all your block won't get censored.	VitalikButerin	7	5	1503009814	898314386984509440	https://twitter.com/VitalikButerin/status/898314386984509440			
	"So the idea that it was ""bailing out family and friends"" is completely baseless."	VitalikButerin	7	4	1503009108	898311427995213824	https://twitter.com/VitalikButerin/status/898311427995213824			
	I still have no idea who had how many DAO tokens.	VitalikButerin	2	4	1503009077	898311297707655168	https://twitter.com/VitalikButerin/status/898311297707655168			
	DAO fork rescued funds of thousands or tens of thousands of people.	VitalikButerin	3	4	1503009020	898311057134854145	https://twitter.com/VitalikButerin/status/898311057134854145			
	With PoW, this cannot be done, because attacker can permanently spawn camp.	VitalikButerin	2	3	1503007532	898304815159050241	https://twitter.com/VitalikButerin/status/898304815159050241			
	The property I am going for is, if an attacker has $ X * N, they can only cause N 51% attacks before running out of money	VitalikButerin	1	3	1503007508	898304714520969220	https://twitter.com/VitalikButerin/status/898304714520969220			
	"Actually no. It's more about the fact that if a successful 51% attack happens ""we can delete the attacker's money and keep going"""	VitalikButerin	4	8	1503007465	898304535290040324	https://twitter.com/VitalikButerin/status/898304535290040324			
	Check out my webinar with @ AFPonline, Reflections on the Digital Economy: The New Social Contract http://bit.ly/2v2b0jU # treasury # financepic.twitter.com/QfqZfsCy71	dtapscott	12	9	1503071726	898574065878937600	https://twitter.com/dtapscott/status/898574065878937600		# #	@
	Need to diversify crypto port, and still stay out of bank's evil clutches? @ Goldmoney now takes crypto. (And buy your girlfriend some @ mene)	maxkeiser	40	12	1503083516	898623517373149184	https://twitter.com/maxkeiser/status/898623517373149184			@ @
	Damn dyslexia!	maxkeiser	1	0	1503083319	898622690873028608	https://twitter.com/maxkeiser/status/898622690873028608			
bitcoin 	Crypto fans: Big news happening every day. For the latest, tune into @ WorldCryptoNet. Need a crypto crash course > http://lopp.net/bitcoin.html	maxkeiser	36	8	1503083289	898622564800614400	https://twitter.com/maxkeiser/status/898622564800614400			@
	This may actually be wrong, by the way.	maxkeiser	15	1	1503082952	898621152221900802	https://twitter.com/maxkeiser/status/898621152221900802			
bitcoin 	Not being able to dump # BitcoinCash was not an error, more like a Lambo.	maxkeiser	39	6	1503082894	898620907593375748	https://twitter.com/maxkeiser/status/898620907593375748		#	
bitcoin 	Confused about which is which? Remember, # Bitcoin's 'B' logo slants left. # BitcoinCash's slants right. # Maxcoin's logo stands vertically.	maxkeiser	58	17	1503082552	898619472277319682	https://twitter.com/maxkeiser/status/898619472277319682		# # #	
bitcoin 	# Bitcoin price, adjusted for # BitcoinCash spin-off, now trading over $4,800.	maxkeiser	45	13	1503082266	898618273415262208	https://twitter.com/maxkeiser/status/898618273415262208		# #	
	# Maxcoin is a buy. Alts not for everyone, but if you are into alts, this is something to look at.	maxkeiser	12	5	1503073598	898581918052007936	https://twitter.com/maxkeiser/status/898581918052007936		#	
	Whether understood consciously or not, people know disaster and cruelty met with more, enriching, central bank printing. Hate pays.	maxkeiser	20	7	1503071613	898573589271674880	https://twitter.com/maxkeiser/status/898573589271674880			
	. @ comcast ( @ nbcsnl) @ mstinafey more analogous to Nazis than they admit, sadly. Must be nice inside that bubble.https://twitter.com/guardianus/status/898561204376846336 …	maxkeiser	7	6	1503069681	898565486060879872	https://twitter.com/maxkeiser/status/898565486060879872			@ @ @
bitcoin 	Reverse 'Black Friday' phenomenon: higher, not lower prices - driving a stampede into # Bitcoin - driving prices higher.	maxkeiser	18	4	1503068227	898559391225524224	https://twitter.com/maxkeiser/status/898559391225524224		#	
	U. S. of Amnesia. If you think we live in a post-Nazi, post-slavery era, I give you; 1. Monsanto 2. CoreCivic - eugenics & slave-prisons.	maxkeiser	120	90	1503068001	898558439454113792	https://twitter.com/maxkeiser/status/898558439454113792			
	America's alt-left (aka, American ISIS) is busy, I see.pic.twitter.com/i4Pj7h2iez	maxkeiser	84	50	1503067229	898555203795988480	https://twitter.com/maxkeiser/status/898555203795988480			
bitcoin 	# Bitcoin's sanity put. Whenever price drops, sane people buy more.	maxkeiser	51	15	1503062937	898537201574793216	https://twitter.com/maxkeiser/status/898537201574793216		#	
	He Didn’t Need the Insurance, or the Ruined Credit Report - http://NYTimes.com https://mobile.nytimes.com/2017/08/18/business/wells-fargo-loan-auto-insurance.html?referer=https://t.co/MKLPAUMgDJ?amp=1 …	maxkeiser	3	5	1503059694	898523598750707712	https://twitter.com/maxkeiser/status/898523598750707712			
	Keiser Report: 'Silver lining' of US mortality rates - @ StephenBaldwin7 Stephen Baldwin talks crypto and new TV showhttps://www.youtube.com/watch?v=TEBhBkh4g_s&feature=share …	maxkeiser	15	10	1503027015	898386531932680192	https://twitter.com/maxkeiser/status/898386531932680192			@
		maxkeiser	0	0	1503018976	898352817093607425	https://twitter.com/maxkeiser/status/898352817093607425			
	$200 tr in derivatives popping as China dumps $ (big FU to Trump); means crypto can make lots of mistakes and still go to $1tr market cap.	maxkeiser	82	38	1503014375	898333516928131072	https://twitter.com/maxkeiser/status/898333516928131072			
bitcoin 	...Like moving roaches from one room to the other. You gotta shoot 'em dead if America hopes to ever escape @ WellsFargo terrorists. https://twitter.com/bitcoinwrld/status/898314499811356672 …	maxkeiser	9	6	1503010034	898315310289367042	https://twitter.com/maxkeiser/status/898315310289367042			@
