	"Anything that does not pass the first line is just lame (unless it's unavoidable, eg. for ""truth oracle"" type applications). If it requires (sublinear) on-chain data to update counterfactual state, it's plasma, otherwise it's a channel."	VitalikButerin	15	7	1528461525	1005066601580728321	https://twitter.com/VitalikButerin/status/1005066601580728321			
	"What's the line? For me, there are two key lines: * Security model. Can a user be guaranteed ability to ""realize"" state without any assumptions about the behavior of other participants? * Does updating counterfactual state require on-chain hashes, or not?"	VitalikButerin	13	4	1528461443	1005066258289590273	https://twitter.com/VitalikButerin/status/1005066258289590273			
	The challenge period is a hallmark of any interactive game; it applies to plasma and even truebit. Also, there are sometimes ways to set up these games where *in the optimistic case* the challenge period is zero.	VitalikButerin	16	5	1528459712	1005058996049305600	https://twitter.com/VitalikButerin/status/1005058996049305600			
	There is https://vitalik.ca/general/2017/05/08/coordination_problems.html … which I wrote a year ago, but that's so partial and not sufficient.	VitalikButerin	9	5	1528450671	1005021075103571968	https://twitter.com/VitalikButerin/status/1005021075103571968			
	I actually wanted to write a theory of distributed validation myself Maybe we should collaborate when you get to SG, or both write separately and see where we agree/disagree	VitalikButerin	11	6	1528450542	1005020533933555712	https://twitter.com/VitalikButerin/status/1005020533933555712			
ethereum 	"You should respond that to this guy who thinks ""No. Use a 2nd layer."" is the one true scalability solution: https://hackernoon.com/sharding-centralizes-ethereum-by-selling-you-scaling-in-disguised-as-scaling-out-266c136fc55d … I feel like that post is detailed and long enough to deserve a Vlad rebuttal :)"	VitalikButerin	25	9	1528450046	1005018455748120576	https://twitter.com/VitalikButerin/status/1005018455748120576			
	Plasma requires trust only for liveness, not safety. Very fundamentally different than certificate authorities. A Plasma chain getting hacked just creates a splat on the blockchain (and with Plasma Cash even doing that is expensive), not a big hack and data leak or whatever.	VitalikButerin	18	6	1528449767	1005017285847756800	https://twitter.com/VitalikButerin/status/1005017285847756800			
bitcoin 	To be fair, *no* language is historically path independent. But I do think that what I call state channels are fundamentally similar in spirit to bitcoin payment channels, and what I call sidechains are not.	VitalikButerin	10	4	1528445656	1005000040031576065	https://twitter.com/VitalikButerin/status/1005000040031576065			
	Yes. Or rather, if you have sharding, the increases the max total safe capacity of plasma chains running on the system.	VitalikButerin	15	7	1528445577	1004999711688818689	https://twitter.com/VitalikButerin/status/1004999711688818689			
	No, it's not! Because finality in plasma requires the merkle root to go on chain. It's state channels that are the latency solution.	VitalikButerin	16	5	1528445559	1004999634769416192	https://twitter.com/VitalikButerin/status/1004999634769416192			
	But hexagonal circles, on the other hand, ask me for invites to the Exclusive Platinum Special tier of their ICO. I'm an advisor. Returns guaranteed.	VitalikButerin	10	2	1528444027	1004993210676940800	https://twitter.com/VitalikButerin/status/1004993210676940800			
		VitalikButerin	8	2	1528443729	1004991959327358976	https://twitter.com/VitalikButerin/status/1004991959327358976			
	Not really. Well, the sharded chain *itself* needs a consensus mechanism, but you don't need some separate special thing that looks like another consensus mechanism for cross-shard communication specifically.	VitalikButerin	9	3	1528443708	1004991870940864512	https://twitter.com/VitalikButerin/status/1004991870940864512			
	What if Rootstock adds a MakerDAO-like forced global settlement feature?	VitalikButerin	5	2	1528443615	1004991479196991491	https://twitter.com/VitalikButerin/status/1004991479196991491			
