2015-04-15 00:00:00,49446390688.24144
2015-04-16 00:00:00,49446390688.24144
2015-04-17 00:00:00,49446390688.24144
2015-04-18 00:00:00,49446390688.24144
2015-04-19 00:00:00,49446390688.24144
2015-04-20 00:00:00,49446390688.24144
2015-04-21 00:00:00,47610564513.47126
2015-04-22 00:00:00,47610564513.47126
2015-04-23 00:00:00,47610564513.47126
2015-04-24 00:00:00,47610564513.47126
2015-04-25 00:00:00,47610564513.47126
2015-04-26 00:00:00,47610564513.47126
2015-04-27 00:00:00,47610564513.47126
2015-04-28 00:00:00,47610564513.47126
2015-04-29 00:00:00,47610564513.47126
2015-04-30 00:00:00,47610564513.47126
2015-05-01 00:00:00,47610564513.47126
2015-05-02 00:00:00,47610564513.47126
2015-05-03 00:00:00,47610564513.47126
2015-05-04 00:00:00,47643398017.803444
2015-05-05 00:00:00,47643398017.803444
2015-05-06 00:00:00,47643398017.803444
2015-05-07 00:00:00,47643398017.803444
2015-05-08 00:00:00,47643398017.803444
2015-05-09 00:00:00,47643398017.803444
2015-05-10 00:00:00,47643398017.803444
2015-05-11 00:00:00,47643398017.803444
2015-05-12 00:00:00,47643398017.803444
2015-05-13 00:00:00,47643398017.803444
2015-05-14 00:00:00,47643398017.803444
2015-05-15 00:00:00,47643398017.803444
2015-05-16 00:00:00,47643398017.803444
2015-05-17 00:00:00,48807487244.68138
2015-05-18 00:00:00,48807487244.68138
2015-05-19 00:00:00,48807487244.68138
2015-05-20 00:00:00,48807487244.68138
2015-05-21 00:00:00,48807487244.68138
2015-05-22 00:00:00,48807487244.68138
2015-05-23 00:00:00,48807487244.68138
2015-05-24 00:00:00,48807487244.68138
2015-05-25 00:00:00,48807487244.68138
2015-05-26 00:00:00,48807487244.68138
2015-05-27 00:00:00,48807487244.68138
2015-05-28 00:00:00,48807487244.68138
2015-05-29 00:00:00,48807487244.68138
2015-05-30 00:00:00,48807487244.68138
2015-05-31 00:00:00,48807487244.68138
2015-06-01 00:00:00,48807487244.68138
2015-06-02 00:00:00,47589591153.62501
2015-06-03 00:00:00,47589591153.62501
2015-06-04 00:00:00,47589591153.62501
2015-06-05 00:00:00,47589591153.62501
2015-06-06 00:00:00,47589591153.62501
2015-06-07 00:00:00,47589591153.62501
2015-06-08 00:00:00,47589591153.62501
2015-06-09 00:00:00,47589591153.62501
2015-06-10 00:00:00,47589591153.62501
2015-06-11 00:00:00,47589591153.62501
2015-06-12 00:00:00,47589591153.62501
2015-06-13 00:00:00,47589591153.62501
2015-06-14 00:00:00,49692386354.89384
2015-06-15 00:00:00,49692386354.89384
2015-06-16 00:00:00,49692386354.89384
2015-06-17 00:00:00,49692386354.89384
2015-06-18 00:00:00,49692386354.89384
2015-06-19 00:00:00,49692386354.89384
2015-06-20 00:00:00,49692386354.89384
2015-06-21 00:00:00,49692386354.89384
2015-06-22 00:00:00,49692386354.89384
2015-06-23 00:00:00,49692386354.89384
2015-06-24 00:00:00,49692386354.89384
2015-06-25 00:00:00,49692386354.89384
2015-06-26 00:00:00,49692386354.89384
2015-06-27 00:00:00,49692386354.89384
2015-06-28 00:00:00,49692386354.89384
2015-06-29 00:00:00,49402014931.22746
2015-06-30 00:00:00,49402014931.22746
2015-07-01 00:00:00,49402014931.22746
2015-07-02 00:00:00,49402014931.22746
2015-07-03 00:00:00,49402014931.22746
