currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent	cnn_pos_neg
bitcoin 	Central banks will match this with # Bitcoin over next 10 yrs.	maxkeiser	2	0	1503848529	901832211070115840	https://twitter.com/maxkeiser/status/901832211070115840		#		0.50	0.0	0.9542505444423655	1.0
bitcoin 	# Bitcoiners experiencing sudden wealth syndrome, like lottery winners, who crack up and have nervous breakdowns.pic.twitter.com/YooAeKvN8W	maxkeiser	61	21	1503792667	901597911410237440	https://twitter.com/maxkeiser/status/901597911410237440		#		-0.06	0.7717	0.9542505444423655	1.0
bitcoin 	Can this tech be used to take my # Bitcoin to a parallel universe or into the afterlife? Would be cool if that were possible.https://twitter.com/wef/status/901589343940292608 …	maxkeiser	26	7	1503790861	901590335842918405	https://twitter.com/maxkeiser/status/901590335842918405		#		-0.04	0.1061	0.9866800823164058	1.0
bitcoin 	I tried to use Bitcoin Cash but ran out of characters. Lol	SatoshiLite	10	1	1503854328	901856537177579523	https://twitter.com/SatoshiLite/status/901856537177579523				-0.42	0.2107	0.9542505444423655	1.0
bitcoin litecoin 	"Sure, but they could do Litecoin on chain also and have predictable AND faster blocks. But somehow the name ""Bitcoin"" tricked them."	SatoshiLite	22	3	1503821868	901720389704757248	https://twitter.com/SatoshiLite/status/901720389704757248				-0.05	-0.1655	0.9542505444423655	1.0
bitcoin 	See this:https://bitcoinmagazine.com/articles/why-bcash-mining-shouldnt-affect-bitcoin-much-bitcoin-mining-could-ruin-bcash/ …	SatoshiLite	8	4	1503820968	901716615829454849	https://twitter.com/SatoshiLite/status/901716615829454849				-0.50	0.0	0.9542505444423655	1.0
bitcoin ethereum 	SALT is a lending program that makes credit scores unnecessary https://theamericangenius.com/business-news/salt-lending-cryptocurrency/?utm_source=twitter&utm_medium=Social&utm_campaign=AG … via @ AGBizWire # bitcoin # ethereum # blockchain	ErikVoorhees	485	257	1503804412	901647171723837440	https://twitter.com/ErikVoorhees/status/901647171723837440		# # #	@	0.50	0.3818	0.9542505444423655	1.0
bitcoin 	Bitcoin: we're about to see a fourth attempt to crack $4,500pic.twitter.com/UNodAyfnHP	TuurDemeester	164	46	1503803035	901641396892917760	https://twitter.com/TuurDemeester/status/901641396892917760				-0.18	0.0	0.9542505444423655	1.0
bitcoin litecoin ethereum ripple 	Trading volume, past 24hrs Bitcoin $1,500M Ethereum $544M Monero $297M Dash $268M Ripple $185M BCash $184M Litecoin $124M Tether $100M	TuurDemeester	172	75	1503797519	901618261435060224	https://twitter.com/TuurDemeester/status/901618261435060224				0.15	0.0	0.9542505444423655	1.0
bitcoin ripple 	Ripple's ledger headers are like # Bitcoin's block headers, both chain & incorporate txns by hash. Enjoy your database. # xrpthestandard $ XRPhttps://twitter.com/herzmeisterderw/status/901801662439989248 …	haydentiff	22	9	1503841524	901802833166643203	https://twitter.com/haydentiff/status/901802833166643203		# #		0.13	0.1304	0.9542505444423655	1.0
bitcoin ripple 	I'm a huge Ripple supporter. I'm not anti-capitalist. I appreciate that Ripple wants to make money from banks and NOT # Bitcoin users.	haydentiff	18	3	1503802027	901637167654592517	https://twitter.com/haydentiff/status/901637167654592517		#		-0.09	0.3095	0.9542505444423655	1.0
bitcoin 	He DELIBERATELY set the # Bitcoin txn fee to $2 because that's the highest he's ever seen. Do you think HE feels foolish for not paying more?https://twitter.com/piramida/status/901556482709311488 …	haydentiff	9	5	1503794427	901605293041311744	https://twitter.com/haydentiff/status/901605293041311744		#		0.22	-0.0911	0.9542505444423655	1.0
bitcoin ripple 	I don't usually compare it to Bitcoin, now that Ripple has already passed PayPal and is closing in on Visa...	haydentiff	1	0	1503793912	901603134040092672	https://twitter.com/haydentiff/status/901603134040092672				0.30	0.0	0.9542505444423655	1.0
bitcoin 	get that client-side end2end KYC is the way to go, # bitcoin payment protocol. but still unclear if reversibility feature is there in wallets	adam3us	2	1	1503833741	901770188558712833	https://twitter.com/adam3us/status/901770188558712833		#		0.33	-0.1806	0.9542505444423655	1.0
