currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent	cnn_pos_neg
bitcoin 	I talk to @ MrChrisEllis and @ BitcoinLady about bitcoin nodes in Botswana! https://youtu.be/YrJIbt57Dkk http://fb.me/a3Z1zqNOP	maxkeiser	23	24	1457467983	707298104702279682	https://twitter.com/maxkeiser/status/707298104702279682			@ @	0.21	0.0	0.9707123785463346	1.0
bitcoin 	13 days left: will we cross $900,000 today? https://bnktothefuture.com/pitches/2543/_bitcoin-capital-3-bitcoin-fund-managed-by-simon-dixon-and-max-keiser-that-pays-daily-dividends-in-bitcoin.html …pic.twitter.com/5D58ta1qzH	maxkeiser	7	9	1457452614	707233642729308161	https://twitter.com/maxkeiser/status/707233642729308161				0.22	0.0	0.9707123785463346	1.0
bitcoin 	The eventual scaling solution will be to not care how big the block chain gets. https://forum.bitcoin.com/bitcoin-discussion/the-eventual-solution-will-be-to-not-care-how-big-it-the-bitcoin-blockchain-gets-t6196.html …pic.twitter.com/2N1x9k0ehk	rogerkver	104	76	1457456794	707251173942796289	https://twitter.com/rogerkver/status/707251173942796289				0.06	-0.2493	0.9707123785463346	1.0
bitcoin 	Very cool: Keza app lets you invest in global stocks and bonds with bitcoin. Backed by Digital Currency Group http://getkeza.com	ErikVoorhees	26	17	1457463527	707279415454072832	https://twitter.com/ErikVoorhees/status/707279415454072832				0.15	0.2031	0.9707123785463346	1.0
bitcoin 	"Just answered Wiselike question: ""How do you solve the transaction delay problem"" http://wslk.io/SoXkC # bitcoin"	ErikVoorhees	5	4	1457457218	707252952206057473	https://twitter.com/ErikVoorhees/status/707252952206057473		#		0.40	-0.4939	0.9707123785463346	1.0
bitcoin ethereum 	ShapeShift volumes surge as demand for Ethereum explodes http://bravenewcoin.com/news/shapeshift-volumes-surges-as-demand-for-ethereum-explodes/ … # bitcoin # blockchain # cryptocurrency	ErikVoorhees	21	21	1457446233	707206877159919616	https://twitter.com/ErikVoorhees/status/707206877159919616		# # #		0.47	-0.128	0.9707123785463346	1.0
bitcoin 	There is a 'game changer' technology on Wall St and people keep confusing it with bitcoin http://read.bi/1L7Emoy  via @ clusterstock	brockpierce	1	2	1457399035	707008913393065985	https://twitter.com/brockpierce/status/707008913393065985			@	0.25	-0.2263	0.9707123785463346	1.0
bitcoin 	Bitcoin Investor Buys SRO in SF Mission http://missionlocal.org/2016/03/bit-coin-investor-buys-former-sro-in-sf-mission/ … via @ MLNow	brockpierce	1	1	1457394276	706988952536756224	https://twitter.com/brockpierce/status/706988952536756224			@	0.09	0.0	0.9853801169350541	-1.0
bitcoin 	@ Airbitz @ AaronvanW One archive is here: https://bitcoinmagazine.com/authors/aaron-van-wirdum …, and you can also just follow him on twitter :-)	TuurDemeester	2	1	1457473923	707323019660623872	https://twitter.com/TuurDemeester/status/707323019660623872			@ @	0.32	0.3182	0.9707123785463346	1.0
bitcoin 	After the block size debate, RBF is runner up for hottest scalability dispute. Great analysis by @ AaronvanW:https://twitter.com/BitcoinMagazine/status/706944725434048512 …	TuurDemeester	5	4	1457472481	707316968089497600	https://twitter.com/TuurDemeester/status/707316968089497600			@	0.94	-0.0279	0.9707123785463346	1.0
bitcoin 	Author @ AaronvanW deserves more credit for his stellar work in explaining technical Bitcoin issues clearly & concisely. Thank you Aaron!	TuurDemeester	26	7	1457472113	707315425051353093	https://twitter.com/TuurDemeester/status/707315425051353093			@	0.14	0.55	0.9707123785463346	1.0
bitcoin 	"@ nullc_ @ taoeffect @ BitcoinHelpDesk The ""Greg Maxwell"" here is a parody account BTW."	TuurDemeester	0	1	1457455414	707245387388551168	https://twitter.com/TuurDemeester/status/707245387388551168			@ @ @	0.27	0.0	0.9707123785463346	1.0
