currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent	cnn_pos_neg
bitcoin 	Mass adoption of # Bitcoin is unnecessary. I wouldn’t be surprised if the digital drawbridge gets pulled up and everyone stuck with fiat is left with nothing.	maxkeiser	186	47	1529426969	1009115964611465216	https://twitter.com/maxkeiser/status/1009115964611465216		#		-0.04	-0.0129	0.9683745	1.0
bitcoin 	McAfee is a late-comer. He wasn’t bitten by the original virus-carrying truth. He’s good, but can never truly represent # Bitcoin. His actions too, are sadly lamentable. Nice guy, though. And a true, American original. Hanging out in Monte-Carlo with @ stacyherbertpic.twitter.com/4YB1M1nwST	maxkeiser	2	0	1529415690	1009068657723441153	https://twitter.com/maxkeiser/status/1009068657723441153		#	@	0.07	0.0955	0.9673457	1.0
bitcoin 	My thought: The force driving hashrate - like the asset class itself - don’t fit into previous genre. The White Paper solved a problem. And It unleashed forces previously unknown and (including present day), never fully described. # Bitcoin is taking us on a ride. # BuckleUp	maxkeiser	31	5	1529415453	1009067666122985472	https://twitter.com/maxkeiser/status/1009067666122985472		# #		0.04	0.121	0.9733645	-1.0
bitcoin 	My mantra since $3. Price follows hashrate. If you don’t understand this then you don’t understand # Bitcoin. Sorry, but dem the facts, Bropic.twitter.com/DchJEkONfA	maxkeiser	618	248	1529396268	1008987194994905088	https://twitter.com/maxkeiser/status/1008987194994905088		#		0.08	-0.0097	0.9620921	1.0
bitcoin 	That’s been my mantra since $3. If you don’t understand, ‘price follows hashrate’ then you don’t understand # Bitcoin. Sorry, but dem the facts, Bro.	maxkeiser	9	2	1529396067	1008986355488247808	https://twitter.com/maxkeiser/status/1008986355488247808		#		0.00	-0.0129	0.975377	-1.0
bitcoin 	# Bitcoin is software as money. Everything after BTC is money as software.	maxkeiser	207	66	1529394091	1008978065140183046	https://twitter.com/maxkeiser/status/1008978065140183046		#		-0.31	0.0	0.97151357	-1.0
bitcoin 	I've written about this previously, but the conclusion I reached was that governments would be forced to NOT print fiat or risk devaluation of their currency against Bitcoin. What Bitcoiners don't want to accept is that it's not an all or nothing outcome or downward spiral.	VinnyLingham	2	0	1529437419	1009159796493127680	https://twitter.com/VinnyLingham/status/1009159796493127680				-0.15	-0.532	0.9697925	1.0
bitcoin 	"I'll bet that any hard fork will result in a minority chain that gets mined and gets argued to be ""the real bitcoin""...so good luck with that..."	VinnyLingham	2	0	1529436653	1009156584071544832	https://twitter.com/VinnyLingham/status/1009156584071544832				0.19	0.4588	0.96514547	-1.0
bitcoin 	I think it’s safe to assume that the value of Bitcoins cannot exceed the size of the world economy...	VinnyLingham	7	0	1529434561	1009147810476724224	https://twitter.com/VinnyLingham/status/1009147810476724224				0.26	0.6486	0.9699636	1.0
bitcoin 	So 50% of the people who took this poll think that the market value of all Bitcoins could exceed the size of the world economy, the global broad money supply and the world’s sovereign national debt... makes sense to me https://twitter.com/vinnylingham/status/1009145213430874112 …	VinnyLingham	231	40	1529434418	1009147208434790401	https://twitter.com/VinnyLingham/status/1009147208434790401				0.15	0.34	0.97596925	-1.0
bitcoin 	Could Bitcoin possible get to $5m/coin in the next 10 years?	VinnyLingham	75	21	1529433942	1009145213430874112	https://twitter.com/VinnyLingham/status/1009145213430874112				0.00	0.0	0.9726298	-1.0
bitcoin 	Because it competes with Bitcoin for brand and hashrate. Because scaling onchain only is a fools errand that will eventually cause it be completely centralized.	SatoshiLite	6	4	1529434442	1009147308854792192	https://twitter.com/SatoshiLite/status/1009147308854792192				0.08	-0.247	0.9662922	1.0
bitcoin 	I ran the world's fifth largest Bitcoin mining operation for two years. A boring business.	officialmcafee	10	2	1529362184	1008844237981605890	https://twitter.com/officialmcafee/status/1008844237981605890				0.00	-0.1591	0.95351845	1.0
bitcoin 	"Imo ""deserve"" has little to do with it: early adopters are not ""taking"" from anyone, and they certainly have had to do work to not lose their coins or sell during one of the hundreds of perceived crises of Bitcoin."	TuurDemeester	22	0	1529441441	1009176665065447425	https://twitter.com/TuurDemeester/status/1009176665065447425				0.07	0.5659	0.96658796	1.0
bitcoin 	"Correction: replace ""by then"" with ""eventually"". I didn't mean to imply that the Bitcoin price will be $1M by 2022."	TuurDemeester	41	2	1529440011	1009170666791362563	https://twitter.com/TuurDemeester/status/1009170666791362563				0.30	0.0	0.9668188	1.0
bitcoin 	Using the same data and assumptions ($1M BTC), the number of Bitcoin billionaires could grow to over 1,000. For reference, Forbes currently counts 1,500 billionaires in the world.http://www.businessinsider.com/how-many-billionaires-world-billionaires-2017-10 …	TuurDemeester	59	9	1529438540	1009164499310514177	https://twitter.com/TuurDemeester/status/1009164499310514177				0.11	0.0257	0.9752892	-1.0
bitcoin 	"If the Bitcoin price rises to over $1M, that would give ~100k bitcoiners ""Ultra High Net Worth Individual"" status (+$50M). With worldwide UHNWIs projected at only ~200k by 2022, this means the Bitcoin 1% could by then make up 30-50% of the world's financial elites. # Disruptionpic.twitter.com/luM5ZYT24q"	TuurDemeester	1003	395	1529438177	1009162977294127104	https://twitter.com/TuurDemeester/status/1009162977294127104		#		0.17	0.0754	0.96879244	1.0
bitcoin 	Pretty good basic discussion of how to calculate Bitcoin mining's energy usage. (What I keep missing though is the acknowledgement that a kWh in New York City used by JP Morgan is very different from, say, kWh in Iceland used by a miner).https://www.youtube.com/watch?v=eq96L30SK6I …	TuurDemeester	40	10	1529425084	1009108060755972096	https://twitter.com/TuurDemeester/status/1009108060755972096				0.16	0.2959	0.9720543	1.0
bitcoin 	Zero barrier to entry for Bitcoin banks though - so ecosystem will likely be very competitive, looking more like banking under a gold standard than fiat based (permissioned) banking.	TuurDemeester	0	0	1529381035	1008923306496614400	https://twitter.com/TuurDemeester/status/1008923306496614400				0.38	0.5083	0.9741707	-1.0
bitcoin 	If you want to send a cross-currency payment to @ XRPTrump, for example, connectors facilitate the currency swap and offer exchange rates. I could convert your XRP into Bitcoin before forwarding it along to @ XRPTrump.	haydentiff	10	2	1529428438	1009122127306547201	https://twitter.com/haydentiff/status/1009122127306547201			@ @	-0.06	0.0386	0.9534857	-1.0
bitcoin ripple 	Ripple was created by early Bitcoiners.	haydentiff	25	3	1529379383	1008916374645805058	https://twitter.com/haydentiff/status/1008916374645805058				-0.17	0.25	0.9744741	-1.0
bitcoin 	You’ve embarrassed yourself enough tonight, no? I bought # Bitcoin in 2012 and $ XRP in 2013 and I don’t have to regurgitate unsubstantiated nonsense for hours on end the way you do. Your obsession with me isn’t healthy. Run along now, bullshitter.	haydentiff	1	0	1529375135	1008898556856557568	https://twitter.com/haydentiff/status/1008898556856557568		#		0.16	-0.2241	0.94174236	-1.0
bitcoin 	You’re the guy who thinks the words “Bitcoin” and “Coinbase” are interchangeable. Good luck in life!	haydentiff	0	0	1529373659	1008892366533644288	https://twitter.com/haydentiff/status/1008892366533644288				0.19	0.3673	0.96998197	-1.0
bitcoin 	I will never send # Bitcoin to @ Overstock again. (And a shout-out to @ PurseIO, who has earned my trust tenfold!) $ OSTK # BigData # cryptocurrencyhttps://tiffanyhayden.blog/2018/06/16/overstock-orwell-instead-of-satoshi/ …	haydentiff	78	28	1529368366	1008870167567327232	https://twitter.com/haydentiff/status/1008870167567327232		# # #	@ @	0.32	0.1854	0.97392726	-1.0
bitcoin 	At a deep level, the reason Bitcoin works is because there's an objective, natural scarcity in the form of proof-of-work. Every other attempt is really a subjective, artificial scarcity.	jimmysong	546	142	1529416742	1009073071649624064	https://twitter.com/jimmysong/status/1009073071649624064				0.17	0.1806	0.9584722	1.0
bitcoin 	# Darknet the Hidden Web a powerful # infographic about something changing the world as we go # darkweb # Cybercrime # Cybersecurity # IoT # Blockchain # bitcoin # infosec # BigDatapic.twitter.com/cdbbvQWsf2	dinisguarda	47	37	1529442111	1009179475383185408	https://twitter.com/dinisguarda/status/1009179475383185408		# # # # # # # # # #		0.42	0.4215	0.9754461	1.0
bitcoin 	@ Gwen76350875 @ GatorAdams @ FreeBitcoiners - Welcome to my community! Nice to meet you :)	dinisguarda	2	0	1529427345	1009117543800373249	https://twitter.com/dinisguarda/status/1009117543800373249			@ @ @	0.12	0.6048	0.9439152	-1.0
bitcoin 	@ Gwen76350875 @ GatorAdams @ FreeBitcoiners - # ShareTheLove :) top new followers, you're awesome!	dinisguarda	1	0	1529396559	1008988416409776128	https://twitter.com/dinisguarda/status/1008988416409776128		#	@ @ @	0.67	0.8478	0.97431314	-1.0
bitcoin 	# Cryptoeconomics: # Education Of The # Future # blockchain # crypto # cryptocurrencies # bitcoin # ether https://www.intelligenthq.com/resources/cryptoeconomics-education-future/ … via @ intelligenthq	dinisguarda	8	5	1529385618	1008942528140214272	https://twitter.com/dinisguarda/status/1008942528140214272		# # # # # # # #	@	0.41	0.0	0.96581286	-1.0
bitcoin 	"BLANKFEIN ON BITCOIN: ""It's not for me, I don't do it, I own no bitcoin, Goldman Sachs has no bitcoin... BUT if it does work out, I could give you the historical path why that could have happened."" @ YahooFinancehttps://finance.yahoo.com/video/lloyd-blankfein-bitcoin-not-172855412.html …"	readDanwrite	10	8	1529430783	1009131964497039361	https://twitter.com/readDanwrite/status/1009131964497039361			@	0.07	-0.1756	0.9706391	-1.0
bitcoin 	Bitcoin-Friendly Square Hits All-Time High Market Cap after Earning Bitlicense https://www.ccn.com/bitcoin-friendly-square-hits-all-time-high-market-cap-after-earning-bitlicense/ … via @ cryptocoinsnews	thomaspower	2	2	1529415199	1009066601151455233	https://twitter.com/thomaspower/status/1009066601151455233			@	0.21	0.0	0.97208655	-1.0
bitcoin 	Freedom of the Press Foundation Now Accepts Five Cryptocurrencies https://news.bitcoin.com/freedom-of-the-press-foundation-now-accepts-five-cryptocurrencies/ … via @ BTCTN	thomaspower	1	0	1529413977	1009061474696876037	https://twitter.com/thomaspower/status/1009061474696876037			@	0.08	0.7579	0.9595923	-1.0
bitcoin 	Cryptocurrencies 'do not work as money:' New report issues ultimate Bitcoin diss http://fortune.com/2018/06/18/bitcoin-money-cryptocurrency-bis/?utm_source=twitter.com&utm_medium=social&utm_campaign=social-button-sharing … via @ FortuneMagazine	thomaspower	0	0	1529406211	1009028900427583488	https://twitter.com/thomaspower/status/1009028900427583488			@	-0.25	0.0	0.9668871	-1.0
bitcoin 	Bitcoin Could Break the Internet, Central Banks' Overseer Says https://refind.com/l/606ca3aab0  via @ business on @ refindcom	thomaspower	1	3	1529391003	1008965115402702848	https://twitter.com/thomaspower/status/1008965115402702848			@ @	0.25	0.0	0.9712498	-1.0
bitcoin 	Bitcoiners continue to have a love-hate relationship with their miners. Their core problem is that there's a miner class in pow chains, hardware manufacturers create a natural monopoly for miners, and no one controls the division of power among hw manufacturers.https://twitter.com/LukeDashjr/status/1008904867254063104 …	el33th4xor	60	19	1529408134	1009036968188104704	https://twitter.com/el33th4xor/status/1009036968188104704				0.17	-0.0257	0.955311	-1.0
bitcoin 	The Bitcoin Generation, Your Ticket To The Best Show In The World https://cryptocoin.news/analysis/the-bitcoin-generation-15726/ … via @ TodayCrypto	SimonCocking	1	0	1529422245	1009096151440723968	https://twitter.com/SimonCocking/status/1009096151440723968			@	0.75	0.6369	0.9615783	-1.0
bitcoin 	Going to be talking on a panel about # bitcoin & # Blockchain technology at the IMN’s 23rd Annual Global Indexing & ETFs/ EBI West in Dana Point next week. Should be fun. Looking forward to debunking some common crypto myths. @ ReformedBroker @ ritholtz @ RitholtzWealth	GerberKawasaki	10	1	1529438657	1009164988030713856	https://twitter.com/GerberKawasaki/status/1009164988030713856		# #	@ @ @	0.15	0.1277	0.97255546	-1.0
bitcoin 	Or this one (2015)https://thefinanser.com/2015/05/repeat-after-me-bitcoin-bad-blockchain-good.html/ …	Chris_Skinner	1	0	1529428335	1009121697612554242	https://twitter.com/Chris_Skinner/status/1009121697612554242				0.50	0.0	0.9724426	-1.0
bitcoin 	Cryptocurrencies Fail The BIS Test (bitcoinistas aren’t going to like this) via Chris Skinner's blog - The Bank for International Settlements (BIS), the guys who are responsible for Basel regulations and act as the global ...http://tinyurl.com/y75vts4b	Chris_Skinner	17	11	1529382989	1008931501029896192	https://twitter.com/Chris_Skinner/status/1008931501029896192				0.17	0.0772	0.97469383	1.0
bitcoin 	Cryptocurrencies Fail The BIS Test (bitcoinistas aren’t going to like this) - The Bank for International Settlements (BIS), the guys who are responsible for Basel regulations... https://thefinanser.com/2018/06/cryptocurrencies-fail-bis-test-bitcoinistas-arent-going-like.html/ …	Chris_Skinner	5	4	1529381452	1008925054531526657	https://twitter.com/Chris_Skinner/status/1008925054531526657				0.22	0.0772	0.9621377	1.0
bitcoin 	"It is still unclear whether or not we will see the market emergence of ""money substitutes"" for bitcoin.https://www.americanbanker.com/opinion/how-cryptocurrencies-could-upend-banks-monetary-role …"	jonmatonis	4	0	1529392613	1008971866332127232	https://twitter.com/jonmatonis/status/1008971866332127232				0.06	-0.125	0.9572166	1.0
bitcoin 	Bitcoin traders dismiss the doubtershttp://www.thetimes.co.uk/article/2e636ec0-733c-11e8-a4b0-c06c25e9bae2 …	robdgill	0	0	1529387226	1008949270077206529	https://twitter.com/robdgill/status/1008949270077206529				-0.20	-0.3182	0.96451914	-1.0
