currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent	cnn_pos_neg
bitcoin 	The @ BitcoinCom team just sponsored @ v_vmei to promote Bitcoin Cash in her @ onechampionship title fight next week.https://www.youtube.com/watch?v=fVJG48HORcw …	rogerkver	356	93	1525995800	994724601228738560	https://twitter.com/rogerkver/status/994724601228738560			@ @ @	0.20	0.0	0.97587353	-1.0
bitcoin 	$ TWTR shareholders, please help amplify the voice of Twitter users who are targeted regularly on this platform. @ TwitterSupport does nothing. This is somebody’s livelihood. @ jack # Consensus2018 # Bitcoin @ TwitterSafety @ TwitterIR @ TwitterWomen @ TwitterComms @ TwitterTogetherhttps://twitter.com/ryanselkis/status/994952044959191041 …	haydentiff	15	3	1526063374	995008026393358336	https://twitter.com/haydentiff/status/995008026393358336		# #	@ @ @ @ @ @ @	0.33	0.2037	0.97623855	-1.0
bitcoin ripple 	I have many Bitcoin wallets and XRP addresses. You can never know how many different accounts belong to just one person. But with @ Ripple, there is transparency. They make their holdings public knowledge. Personally, I don’t think other people’s finances are any of my business.	haydentiff	31	6	1526053726	994967558737596416	https://twitter.com/haydentiff/status/994967558737596416			@	0.20	0.0	0.96482843	-1.0
bitcoin 	I haven’t met a Bitcoiner yet who doesn’t like poker.	haydentiff	0	0	1526004159	994759662489755649	https://twitter.com/haydentiff/status/994759662489755649				-0.10	0.3612	0.9718946	-1.0
bitcoin 	Every possible medium for contacting me has a 10yr queue that I find paralyzing. I’m truly sorry if you don’t hear back from me. I’m not deliberately ignoring anyone. It kills me that so many messages go unread, but I’m only one person and I feel terrible. $ XRP # Bitcoin	haydentiff	129	7	1525989604	994698612088205312	https://twitter.com/haydentiff/status/994698612088205312		#		0.08	-0.012	0.96280587	-1.0
bitcoin 	That's not a dump that's a minor fluctuation by Bitcoin standards :) Fundamentals are very solid IMO. And the Australian cash payment limits news - more Bitcoin bullish indicator as yet another fiat sliding further to soft money while bitcoin is hard money.	adam3us	176	26	1526025493	994849139950268419	https://twitter.com/adam3us/status/994849139950268419				-0.09	0.3111	0.9733739	-1.0
bitcoin 	"working on getting more space, I think current is already RSVP full! next year should have a bitcoin conference in parallel :) now that it's ""bitcoin not blockchain"""	adam3us	10	0	1526025252	994848131710844928	https://twitter.com/adam3us/status/994848131710844928				0.21	0.2294	0.97633857	-1.0
bitcoin 	The tech can be used specifically by cops to keep tabs on users and track purchases made with crypto! https://dollarvigilante.com/blog/2018/05/10/amazon-patents-orwellian-tech-allowing-police-to-track-bitcoin-transactions.html …	DollarVigilante	27	15	1526052884	994964027938934786	https://twitter.com/DollarVigilante/status/994964027938934786				0.05	0.0	0.9734341	1.0
bitcoin 	Amazon Patents Orwellian Tech Allowing Police To Track Bitcoin Transactions: http://youtu.be/BLxV_xc3qds?a  via @ YouTube	DollarVigilante	21	6	1526028125	994860180536995841	https://twitter.com/DollarVigilante/status/994860180536995841			@	0.14	0.1779	0.97220963	-1.0
bitcoin 	Each Huawei smartphone (millions) will have a # Bitcoin wallet pre-installed => What will the users do? # fintech # payments # crypto	sbmeunier	3	5	1526039617	994908382262947842	https://twitter.com/sbmeunier/status/994908382262947842		# # # #		0.48	0.0	0.9706945	1.0
bitcoin ethereum ripple 	Exciting Q2 Start: Bitcoin Cash Up 137%, Ethereum Up 86% & Ripple Up 83%https://buff.ly/2vO4mDq	obussmann	0	0	1526046720	994938175960371200	https://twitter.com/obussmann/status/994938175960371200				0.14	0.4939	0.97126627	1.0
bitcoin 	Forget bitcoin, here’s bacoinhttp://www.thedrum.com/news/2018/04/30/ad-the-day-oscar-mayer-unveils-bacoin-the-worlds-first-bacon-cryptocurrency …	Chris_Skinner	12	8	1526023031	994838816560164864	https://twitter.com/Chris_Skinner/status/994838816560164864				0.25	-0.2263	0.9703085	1.0
bitcoin 	Coinbase alone has more than 20 million users; most holders of Bitcoin outsource security to a company they trust.https://www.coinbase.com/about	gavinandresen	56	8	1526072310	995045504844222464	https://twitter.com/gavinandresen/status/995045504844222464				-0.21	0.5719	0.97559106	-1.0
bitcoin 	Why Billionaires Are Hiding Bitcoin in Bunkershttp://flip.it/GVMVWC	billatnapier	0	0	1526025663	994849856673009664	https://twitter.com/billatnapier/status/994849856673009664				0.00	-0.296	0.97677165	-1.0
bitcoin 	Pumping as an evolving industry. # ICO # cryptocurrency # bitcoin # blockchainpic.twitter.com/xZbLFW7Qz6	jgarzik	29	8	1526017941	994817465698934784	https://twitter.com/jgarzik/status/994817465698934784		# # # #		0.38	0.0	0.9661728	-1.0
bitcoin 	ICYMI 2014,https://www.inverse.com/article/39766-bitcoin-bowl-college-football-cryptocurrency-st-petersburg …	jgarzik	2	0	1526013525	994798942830448640	https://twitter.com/jgarzik/status/994798942830448640				0.00	0.0	0.9561535	-1.0
bitcoin 	Latest from Huawei is that http://BTC.com  app wasn't approved to be released in China, like http://BTC.com  had earlier said https://www.bloomberg.com/news/articles/2018-05-10/huawei-is-about-to-give-chinese-users-easier-access-to-bitcoin …https://twitter.com/CamiRusso/status/994684582451609600 …	CamiRusso	8	2	1526050831	994955415871016961	https://twitter.com/CamiRusso/status/994955415871016961				0.00	0.0433	0.9718522	1.0
bitcoin ethereum 	free business idea: take videos like this (https://www.youtube.com/watch?v=Wo6fouHrULA …) and make twitch for developer education programs # blockchain # bitcoin # ethereum # boredbusinessideas	tonilanec	1	0	1526042974	994922462654627845	https://twitter.com/tonilanec/status/994922462654627845		# # # #		0.52	0.7003	0.9717621	1.0
bitcoin 	Here ... Video of my presentation at the # crypto # blockchain conference I was a headline speaker at recently in # Miami alongside John McAfee ... Daymond John ... & Jim Rogers. I spoke about # bitcoin # philanthropy # technical analysis & price # manipulationhttps://youtu.be/ZouPeZ2ibig	RonnieMoas	87	19	1526064905	995014449936453632	https://twitter.com/RonnieMoas/status/995014449936453632		# # # # # # #		0.45	-0.148	0.97014827	-1.0
bitcoin 	Snorting bitcoin yields more bitcoin. Nothing to feel guilty about, was a good trade	CharlieShrem	19	0	1526007141	994772167224066049	https://twitter.com/CharlieShrem/status/994772167224066049				-0.07	0.3204	0.9700066	-1.0
bitcoin 	BTFD # Bitcoin	WhalePanda	100	22	1526073743	995051516351451142	https://twitter.com/WhalePanda/status/995051516351451142		#		0.33	0.0	0.9618765	-1.0
