currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent	cnn_pos_neg
bitcoin 	Did you read my blog post (Tale of Two Bitcoin)?	VinnyLingham	1	0	1529252134	1008382654163574786	https://twitter.com/VinnyLingham/status/1008382654163574786				0.40	0.0	0.97346896	-1.0
bitcoin 	That’s why I’m super bullish on @ AugmentorsGame - the first ever deal on any Shark Tank that was done using Bitcoin! Launching later this year.https://twitter.com/balajis/status/1008153500943958016 …	VinnyLingham	73	16	1529197678	1008154248901607424	https://twitter.com/VinnyLingham/status/1008154248901607424			@	0.08	0.212	0.96326196	1.0
bitcoin 	You're kidding right? This is a conference organized by someone else. I'm just speaking at the conference. If you only wanted to meet me, come by Bitcoin meetups in Taipei.	SatoshiLite	6	0	1529211750	1008213274293350400	https://twitter.com/SatoshiLite/status/1008213274293350400				0.10	0.0257	0.96010554	1.0
bitcoin 	Every one is on track except Bitcoin. Had you spread your money evenly (which all smart people did) you would have made 237% in less than a month. That's what happened to my preductions.	officialmcafee	16	1	1529266843	1008444351167549440	https://twitter.com/officialmcafee/status/1008444351167549440				-0.09	0.134	0.96314716	-1.0
bitcoin 	"Perfect!!! Think Bitcoin at $0.05. Its market cap at that time was less than one car. Bezop and Docademic will be the two coins, three years from now, that people will be saying: ""if only I had bought in 2018"""	officialmcafee	42	15	1529262376	1008425614221733888	https://twitter.com/officialmcafee/status/1008425614221733888				0.25	0.1696	0.9781426	-1.0
bitcoin 	If anyone doubts this, then show up at my place and voice your doubt. I will remove your doubt for you.http://bitcoinist.com/john-mcafee-says-he-will-fight-the-sec-over-its-classification-of-icos-as-securities/ …	officialmcafee	653	132	1529244963	1008352577791184896	https://twitter.com/officialmcafee/status/1008352577791184896				0.19	-0.311	0.9743134	1.0
bitcoin ethereum ripple 	Bitcoin Core (BTC) fees have come down a lot recently because fewer people are now using it. # BitcoinCash # ETHEREUM # Dash # Ripplehttps://www.youtube.com/watch?v=XyYr_bBIUK8 …	rogerkver	429	116	1529257033	1008403201396051970	https://twitter.com/rogerkver/status/1008403201396051970		# # # #		0.40	0.0	0.9719254	-1.0
bitcoin 	But if it solves all the problems with Bitcoin scaling, why aren't Bitcoin users flocking to it?	ummjackson	2	0	1529260261	1008416740437475328	https://twitter.com/ummjackson/status/1008416740437475328				0.06	-0.2263	0.96589905	1.0
bitcoin ethereum ripple 	The Ledger: I'm dreaming of a Crypto Christmas http://fortune.com/2018/06/15/the-ledger-ethereum-cofounder-on-sec-blessing-tethers-bitcoin-domination-ripple-vs-stellar-lumens/?utm_source=twitter.com&utm_medium=social&utm_campaign=social-button-sharing … via @ FortuneMagazine	brockpierce	18	1	1529250926	1008377589231058944	https://twitter.com/brockpierce/status/1008377589231058944			@	0.33	0.0	0.97474444	-1.0
bitcoin 	Of Course Steve Bannon Is a Bitcoin Fanboyhttps://www.vanityfair.com/news/2018/06/of-course-steve-bannon-is-a-bitcoin-fanboy …	brockpierce	26	1	1529250875	1008377376114278400	https://twitter.com/brockpierce/status/1008377376114278400				0.25	0.0	0.955635	1.0
bitcoin 	Yeah in 1995 internet had about 9% adoption. Currently at 2-3% with bitcoin.	TuurDemeester	73	12	1529267363	1008446529445744640	https://twitter.com/TuurDemeester/status/1008446529445744640				0.08	0.148	0.9624938	1.0
bitcoin 	Am I just not searching hard enough? I can't seem to find an open-source Bitcoin Block Explorer that has both address indexes and looks maintained. Help?	jimmysong	99	18	1529210886	1008209648883781633	https://twitter.com/jimmysong/status/1008209648883781633				0.12	0.0126	0.97229326	1.0
bitcoin ethereum 	Trader's Daily View June 16, 2018 # cryptocurrency # bitcoin # crypto # btc # bch # ethereum # bitcoincash # eth # gold # investingpic.twitter.com/UxtZuG7FbS	DollarVigilante	16	2	1529188230	1008114623164354560	https://twitter.com/DollarVigilante/status/1008114623164354560		# # # # # # # # # #		0.23	0.0	0.9729403	-1.0
bitcoin 	i stopped using bitcoin for daily payments / purchasing once i did the taxes on my @ ShiftPayments Visa card purchases in 2015. brutal.	Melt_Dem	8	0	1529268335	1008450609123651584	https://twitter.com/Melt_Dem/status/1008450609123651584			@	-0.08	-0.7184	0.97059196	1.0
bitcoin 	Brazilian Entrepreneur Creates Bitcoin-Powered Coffee Machine https://www.ccn.com/brazilian-entrepreneur-creates-bitcoin-powered-coffee-machine/ … via @ cryptocoinsnews	thomaspower	10	4	1529231666	1008296806172844033	https://twitter.com/thomaspower/status/1008296806172844033			@	0.20	0.2732	0.96514845	1.0
bitcoin 	Dutch AFM on Licensing Requirements for Institutions Invested in Crypto https://news.bitcoin.com/dutch-afm-licensing-requirements-institutions-invested-crypto/ … via @ BTCTN	thomaspower	3	1	1529231640	1008296697112473600	https://twitter.com/thomaspower/status/1008296697112473600			@	0.14	0.0	0.9698185	-1.0
