currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent	cnn_pos_neg
bitcoin 	When does next # Bitcoin halving start driving price higher?	maxkeiser	11	11	1527812251	1002343349276303360	https://twitter.com/maxkeiser/status/1002343349276303360		#		0.60	0.0	0.96178514	-1.0
bitcoin litecoin 	Laugh about what? I never said it was bad for Verge. Just made a joke about how PornHub should also accept Litecoin and Bitcoin.	SatoshiLite	8	0	1527890182	1002670212913643520	https://twitter.com/SatoshiLite/status/1002670212913643520				-0.17	0.2003	0.9666577	-1.0
bitcoin 	I'm sorry for being rude, but please . ise your head. You want the women to use Bitcoin. Men know, then, they have a wallet that is valuable to men. If the taxis only take pinktaxi coins., the threat of theft of phone etc is gone. There are hundreds of other reasons in you think	officialmcafee	4	1	1527881027	1002631817688645634	https://twitter.com/officialmcafee/status/1002631817688645634				0.18	0.0383	0.9664533	-1.0
bitcoin 	I hope it is not just Bircoin Private. I work for all coins. Try me.https://medium.com/@ssistarx/bitcoin-private-btcp-mcafee-24-05-2018-d77b5a5a694e …	officialmcafee	439	112	1527811156	1002338754395365376	https://twitter.com/officialmcafee/status/1002338754395365376			@ssistarx	0.47	0.1101	0.9835471	-1.0
bitcoin 	Bitcoin Q&A: SegWit and fork researchhttps://youtu.be/OorLoi01KEE	aantonop	162	66	1527886821	1002656116789186560	https://twitter.com/aantonop/status/1002656116789186560				-0.17	0.0	0.9689835	-1.0
bitcoin 	This is some great commentary on Bitcoin as a payment method and the current lack of real-world crypto usage.https://twitter.com/technology/status/1002248576464928769 …	ummjackson	109	36	1527805334	1002314335266357248	https://twitter.com/ummjackson/status/1002314335266357248				0.58	0.2107	0.96974105	-1.0
bitcoin 	@ mindstatex Are there any private group chats for BitcoinCash supporters?	haydentiff	2	0	1527813371	1002348046221500416	https://twitter.com/haydentiff/status/1002348046221500416			@	0.36	0.4404	0.97422487	1.0
bitcoin 	Philippine Bitcoin Wallet App http://Coins.ph  Reaches 5 Million Customers https://www.ccn.com/philippine-bitcoin-wallet-app-coins-ph-reaches-5-million-customers/ … via @ cryptocoinsnews	barrysilbert	116	47	1527859799	1002542779912867840	https://twitter.com/barrysilbert/status/1002542779912867840			@	0.08	0.0516	0.9695151	-1.0
bitcoin 	Please stop perpetuating this ridiculous lie, Bitcoin has had smart contracts from the beginning. It's called Script.	jimmysong	573	64	1527851123	1002506389766500352	https://twitter.com/jimmysong/status/1002506389766500352				-0.18	0.0386	0.9703029	1.0
bitcoin 	I don't know how I missed this when it first came out, but an absolute gem. Why the top down design of so many an altcoin or ICO is inferior to the bottom up approach of Bitcoin. If you're not following @ TaylorPearsonMe, you're missing some great insights. https://www.coindesk.com/worst-crypto-networks-will-biggest/amp/ …	jimmysong	93	27	1527804659	1002311504186798080	https://twitter.com/jimmysong/status/1002311504186798080			@	0.27	0.082	0.96084476	1.0
bitcoin litecoin ethereum 	Trader's Daily View June 1, 2018 # Bitcoin # BitcoinCash # Ethereum # EOS # LTC # crypto # BTC # ETH # cryptocurrency # Litecoin # bitcoinprice # StockMarket # goldprice # trading # DayTrading # EOSUSD # Dollar # DollarIndex # freemarket # libertarian # economics # finance # fintech # Currencypic.twitter.com/3WHAmtbY6O	DollarVigilante	6	1	1527880963	1002631548863164417	https://twitter.com/DollarVigilante/status/1002631548863164417		# # # # # # # # # # # # # # # # # # # # # # # #		0.50	0.2263	0.97463936	-1.0
bitcoin ethereum 	Blockchain Battles: EOS vs. Ethereum and Bitcoin vs. Bitcoin Cash: http://youtu.be/IvmBj4Y9sEA?a  via @ YouTube	DollarVigilante	8	3	1527837152	1002447792323866624	https://twitter.com/DollarVigilante/status/1002447792323866624			@	0.00	-0.3818	0.9632168	1.0
bitcoin 	Polemic and interesting Central vs decentralised # blockchain # IBM Will Beat # Bitcoinhttps://www.forbes.com/sites/panosmourdoukoutas/2018/06/01/ibm-will-beat-bitcoin/ …	dinisguarda	1	1	1527878124	1002619640005255169	https://twitter.com/dinisguarda/status/1002619640005255169		# # #		0.36	0.4019	0.97078	1.0
bitcoin 	# crypto # XRPhttps://twitter.com/bitcoinbrains/status/1002448208851763201 …	sbmeunier	1	0	1527852276	1002511223647334400	https://twitter.com/sbmeunier/status/1002511223647334400		# #		0.50	0.0	0.9730987	-1.0
bitcoin 	The mainstream media continues to degrade itself. It is sad to watch. “ # bitcoin is the new middle ages” # blockchain # fintechhttps://twitter.com/obsoletedogma/status/950384891950256130 …	sbmeunier	1	1	1527852210	1002510950250045441	https://twitter.com/sbmeunier/status/1002510950250045441		# # #		0.33	-0.3057	0.9880234	-1.0
bitcoin 	"If he showed up as anything other than ""SatoshiNakamoto,"" he would get pilloried by rBitcoin, and CSW's shills would slander him on rBTC."	el33th4xor	1	0	1527886063	1002652937464709120	https://twitter.com/el33th4xor/status/1002652937464709120				-0.13	0.0	0.9718702	-1.0
bitcoin 	Satoshi is Dead. By now, he has been outdone technically in every dimension. Bitcoin is still an interesting currency, due to the mindshare and brand recognition it has, but if Satoshi could materialize today, I doubt he'd have much insight to offer.https://zycrypto.com/bootstrapped-gavin-satoshi-nakamotos-identity-revealed/ …	el33th4xor	112	24	1527869291	1002582592456097793	https://twitter.com/el33th4xor/status/1002582592456097793				0.19	-0.2471	0.9588692	-1.0
bitcoin 	A 64-year-old put his life savings in his carry-on. U.S. Customs took it without charging him with a crime. https://buff.ly/2LeJJ6s  should have used Bitcoin, man, should have used Bitcoin	dgwbirch	1	2	1527882354	1002637381021982720	https://twitter.com/dgwbirch/status/1002637381021982720				0.00	-0.1808	0.9782933	1.0
bitcoin 	The most valuable banknote in circulation is worth about as much as a bitcoin https://buff.ly/2kEmveE  “Large-value banknotes are useful for money laundering, tax evasion, and other criminal activities because they’re easy to transport”	dgwbirch	1	0	1527869883	1002585074754379777	https://twitter.com/dgwbirch/status/1002585074754379777				0.03	0.7713	0.9730856	1.0
bitcoin 	To a BCH maximalist BCH is Bitcoin	sytaylor	1	0	1527837020	1002447235068715008	https://twitter.com/sytaylor/status/1002447235068715008				0.29	0.0	0.9565647	-1.0
bitcoin 	"There are maybe more comments under this from people being like ""this is why Bitcoin"" than from angry Visa users https://twitter.com/VisaNewsEurope/status/1002579704161951745 …"	CamiRusso	52	9	1527884080	1002644620931665920	https://twitter.com/CamiRusso/status/1002644620931665920				0.05	-0.2023	0.96209484	-1.0
bitcoin 	Visa network crashes and sparks card payment chaos https://www.theguardian.com/money/2018/jun/01/visa-card-network-crashes-and-sparks-payment-chaos?CMP=share_btn_tw … # bitcoin # blockchain	Anne_Connelly	2	4	1527885753	1002651639776468993	https://twitter.com/Anne_Connelly/status/1002651639776468993		# #		-0.08	-0.5719	0.97445405	1.0
bitcoin 	Bitcoin rap starts at minute 17.30 https://www.youtube.com/watch?v=EIkGX0VEVCQ …https://www.youtube.com/watch?v=EIkGX0VEVCQ …	TimDraper	88	18	1527876676	1002613564203552770	https://twitter.com/TimDraper/status/1002613564203552770				-0.29	0.0	0.96279836	-1.0
bitcoin 	Nice, did you ever find the missing data from Bitcoin Exchange? I too have that blank section of history you draw with a dotted line.	woonomic	0	1	1527876700	1002613668876517377	https://twitter.com/woonomic/status/1002613668876517377				0.00	0.0766	0.97162914	-1.0
bitcoin 	I'm referring to chain splits due to consensus failures, the most notable of which is:https://github.com/bitcoin/bips/blob/master/bip-0050.mediawiki …	lopp	4	1	1527888236	1002662053562257410	https://twitter.com/lopp/status/1002662053562257410				-0.27	-0.4588	0.96989113	1.0
