currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent	cnn_pos_neg
bitcoin 	Depending on your cost-basis, you’ll read this differently. # Bitcoinpic.twitter.com/MwekqaRWxf	maxkeiser	107	22	1521148122	974391966631940097	https://twitter.com/maxkeiser/status/974391966631940097		#		0.20	0.0	0.94892746	1.0
bitcoin 	Bitcoin Cash supporters are stuck in the past. They want the variant of Bitcoin as it was designed in the original white paper. Bitcoin supporters want the future (Lightning/Segwit/etc). Let people have whatever variant they want - but please let’s stop the vitriol on both sides!	VinnyLingham	531	76	1521118176	974266364209827840	https://twitter.com/VinnyLingham/status/974266364209827840				-0.07	0.3133	0.96994174	1.0
bitcoin 	Bitcoin is Bitcoin, not Bitcoin Core or BCore. Core is the implementation client with the highest adoption within Bitcoin. Bitcoin Cash is not Bitcoin. But it equally is not BCash or BTrash.	VinnyLingham	133	13	1521116923	974261108025561088	https://twitter.com/VinnyLingham/status/974261108025561088				0.34	0.0	0.97871405	1.0
bitcoin 	Wonder how much influence she has on her brother, Mark Zuckerberg, re: Bitcoin vs Bitcoin Cash. Clearly she is a fan of the latter... # interestinghttps://twitter.com/randizuckerberg/status/973959710213853184 …	VinnyLingham	166	37	1521115499	974255133906391041	https://twitter.com/VinnyLingham/status/974255133906391041		#		0.15	0.3859	0.9687535	-1.0
bitcoin litecoin 	Congratulations to @ billbarhydt and the @ AbraGlobal team on the launch of your latest smart contract product on the Litecoin and Bitcoin network. It's this kind of innovative use of programmable money that will take cryptocurrencies to the moon! pic.twitter.com/rSHbMleeAb	SatoshiLite	2339	669	1521153909	974416237299191808	https://twitter.com/SatoshiLite/status/974416237299191808			@ @	0.05	0.4017	0.9703935	-1.0
bitcoin litecoin 	First good news of the day. An impressive list of seed investors in Lightning Labs! LND beta also launched with Litecoin support. https://bitcoinmagazine.com/articles/lightnings-first-implementation-now-beta-developers-raise-25m/ …pic.twitter.com/wtg7XD8RDY	SatoshiLite	2074	753	1521147567	974389637924798464	https://twitter.com/SatoshiLite/status/974389637924798464				0.43	0.3726	0.95682484	-1.0
bitcoin litecoin 	MtGox annonced that they're reworking their trading engine and naming it Midas. The launch of that will coincide with them launching LTC trading. This was at the time when MtGox dominated Bitcoin trading and would have been a huge deal for Litecoin. Then MtGox got hacked.	SatoshiLite	51	18	1521090208	974149054606163968	https://twitter.com/SatoshiLite/status/974149054606163968				0.07	-0.0209	0.96694195	-1.0
bitcoin 	That is the safest bet I have ever made. What you dont understand is thst fluctuations within a few months gmhave zero impact on long term growth. If Bitcoin hits $0.50 in June I will still win. $1 million is the the extreme low end of where it will be in Dec 2018. $10 mil likely	officialmcafee	25	8	1521113960	974248677777772544	https://twitter.com/officialmcafee/status/974248677777772544				0.14	0.2193	0.9731024	-1.0
bitcoin 	I can't m begin to address your incredibly narrow concept of centralization. There could be no decentralized Bitcoin if it were not for the brilliance if this man. He understands decentralization with a nuance you could not even dream to pissess. Recognise the smarter and defer.	officialmcafee	16	0	1521111936	974240188296724483	https://twitter.com/officialmcafee/status/974240188296724483				-0.02	-0.1598	0.9718965	-1.0
bitcoin 	Be disappointed. I will nit abandon him, or Jihan. If you had one 100th of if his brain cells you would have the snarts to admire his work. You are simply a Bitcoin Cash hater, and too shamed about judging people by your financial interests. You are shallow dude.	officialmcafee	84	2	1521111153	974236905629011968	https://twitter.com/officialmcafee/status/974236905629011968				-0.24	-0.22	0.9782215	1.0
bitcoin 	Will you people grow a brain? Mining is a FUCKING business. Businesses compete and centralize. But who give a a flying fuck? When you buy a Bitcoin do you care if it was mined by me or by Jihan??? Fuck no! Plus mining will disappear. Bitcoin decentralized use will go on forever.	officialmcafee	41	0	1521110776	974235326003793920	https://twitter.com/officialmcafee/status/974235326003793920				0.31	-0.1136	0.96429205	1.0
bitcoin ethereum 	I don't predict the price of Ethereum. Insufficient data. Bitcoin is the only crypto that lends itself to reliable predictions two years out.	officialmcafee	23	3	1521079927	974105933897969664	https://twitter.com/officialmcafee/status/974105933897969664				0.26	0.0	0.98453134	-1.0
bitcoin 	I'm going to add a note somewhere in the UI that explains how pools are measured universally on the site. Agreed, the Bitmain thing is concerning wrt Bitcoin.	ummjackson	1	0	1521153225	974413367011024896	https://twitter.com/ummjackson/status/974413367011024896				0.21	0.1366	0.9570087	-1.0
bitcoin 	Great day for Bitcoin: Bitcoin Lightning Startup Goes Beta With Twitter CEO Backing http://bit.ly/2FM2X0T  via @ CoinDesk	ErikVoorhees	490	162	1521141463	974364036769898496	https://twitter.com/ErikVoorhees/status/974364036769898496			@	0.94	0.6369	0.9636754	1.0
bitcoin 	Top 10 ranking of most influential Bitcoin exchange brands, by @ cryptoinfl: 1. Coinbase 2. Kraken 3. Bitstamp 4. ShapeShift 5. BTCC 6. Bitfinex 7. Gemini 8. Bittrex 9. Poloniex 10. OKCoin	TuurDemeester	196	64	1521139722	974356733920505856	https://twitter.com/TuurDemeester/status/974356733920505856			@	0.06	0.0556	0.95273024	-1.0
bitcoin 	Note how strategic @ lightning's $2.5M raise was: @ Square, @ Twitter, @ Bitgo, @ RobinhoodApp, @ Paypal. These alliances will likely bring them much further than had they done a $250M ICO. https://bitcoinmagazine.com/articles/lightnings-first-implementation-now-beta-developers-raise-25m/ …pic.twitter.com/RN7Bd6qDCJ	TuurDemeester	1330	476	1521138061	974349764367192064	https://twitter.com/TuurDemeester/status/974349764367192064			@ @ @ @ @ @	0.24	0.0	0.97332823	1.0
bitcoin 	Until privacy friendly proof of reserves are a reality (technically feasible but hard to implement), fractional reserve fraud will keep happening in Bitcoin exchanges. Combo of arbitrage vigilance + bank runs + regulatory pressure should make the sector more accountable.https://twitter.com/nathanielpopper/status/974345153040105473 …	TuurDemeester	28	10	1521137430	974347120722546694	https://twitter.com/TuurDemeester/status/974347120722546694				0.17	-0.3289	0.96038204	-1.0
bitcoin 	With Lightning on mainnet, and the Liquid sidechain beta launch, Bitcoin second layer scaling is now the elephant in the digital currency room.	TuurDemeester	441	136	1521136518	974343294221250560	https://twitter.com/TuurDemeester/status/974343294221250560				0.26	0.0	0.9721469	-1.0
bitcoin 	Sierra Leone just ran the first # blockchain-based election - # Bitcoin # GlobalBoost $ BSTY https://techcrunch.com/2018/03/14/sierra-leone-just-ran-the-first-blockchain-based-election/ …pic.twitter.com/LGEYaRUFxJ	NetworksManager	7	3	1521113370	974246204157685760	https://twitter.com/NetworksManager/status/974246204157685760		# # #		0.35	0.0	0.9545777	-1.0
bitcoin 	# Bitcoin price hike? Winklevoss twins to monitor # cryptocurrency markets # GlobalBoost $ BSTY http://shr.gs/YGXlvWE pic.twitter.com/Xkj3eBy7K7	NetworksManager	3	1	1521111869	974239907337162752	https://twitter.com/NetworksManager/status/974239907337162752		# # #		0.50	0.0	0.97530735	-1.0
bitcoin 	Brazilian Officials Caught Using # Bitcoin in $22 Million Scam - # Currencies # Crime # Cryptocurrencieshttps://www.coindesk.com/brazilian-officials-caught-using-bitcoin-in-22-million-scam/ …	NetworksManager	2	3	1521077523	974095851403362305	https://twitter.com/NetworksManager/status/974095851403362305		# # # #		0.24	-0.802	0.9790292	-1.0
bitcoin 	No, but it really annoys me that despite # Bitcoin being 9 years old and going strong, people will *still* crawl out of the woodwork during a correction to say “told ya so!” The lows are never fun, but they strengthen my resolve more than the highs. # HODL $ XRPhttps://twitter.com/mitbulltim/status/974366053672411141 …	haydentiff	152	26	1521147946	974391228040142848	https://twitter.com/haydentiff/status/974391228040142848		# #		0.16	0.0765	0.9691584	-1.0
bitcoin 	I don't know. I used Bitcoin.	haydentiff	1	1	1521093825	974164227232550917	https://twitter.com/haydentiff/status/974164227232550917				-0.17	0.0	0.96725637	-1.0
bitcoin 	I’m paid in Bitcoin.	haydentiff	10	1	1521088020	974139880732323840	https://twitter.com/haydentiff/status/974139880732323840				-0.25	0.0	0.9705418	-1.0
bitcoin 	We’re all paid in Bitcoin. It’s awesome.	haydentiff	10	0	1521087916	974139443652292608	https://twitter.com/haydentiff/status/974139443652292608				0.29	0.3125	0.9725112	-1.0
bitcoin 	I have @ CashApp and purchasing Bitcoin isn’t an option for me. I’m assuming it’s because my account isn’t linked to a bank.	haydentiff	1	0	1521086664	974134192056537088	https://twitter.com/haydentiff/status/974134192056537088			@	0.17	0.0	0.97280157	1.0
bitcoin 	I just looked and it was horrible, lol. Yuck!https://twitter.com/bitcoindood/status/974105921071800320 …	haydentiff	19	0	1521080816	974109662441365504	https://twitter.com/haydentiff/status/974109662441365504				-0.67	-0.0593	0.97477865	-1.0
