currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent	cnn_pos_neg
bitcoin 	All banks everywhere will get hit like this. Central Banks are printing trillions more fiat - and failing - to paper over the cracks. Safe havens like # Bitcoin, # MaxCoin and Gold are the only places to run to preserve wealth. New ATH for all 3 this year. https://twitter.com/zerohedge/status/1005487452780400640 …	maxkeiser	201	89	1528562962	1005492058432434176	https://twitter.com/maxkeiser/status/1005492058432434176		# #		0.18	0.1263	0.9706308	1.0
bitcoin 	Hashrate is tied to *exponential* leaps in computational abilities that satisfy human’s involuntary, evolutionary path vs. (relatively) *linear* demand for money, so hashrate (via collective unconscious) is driving # Bitcoin price, and not the other way around.	maxkeiser	19	9	1528552751	1005449228301324289	https://twitter.com/maxkeiser/status/1005449228301324289		#		0.24	0.5423	0.95785993	-1.0
bitcoin 	The urge for humans to mine # Bitcoin as the difficulty rises is irresistible and will never stop - not even after every fiat currency in the world has been abandoned.pic.twitter.com/nKZBeLzQPd	maxkeiser	219	102	1528497758	1005218572690509824	https://twitter.com/maxkeiser/status/1005218572690509824		#		0.26	0.2235	0.9660583	-1.0
bitcoin 	Follow the hashrate. The hashrate keeps going higher. Price always follows hashrate. Every currency in the world is crashing against # Bitcoin (at varying speeds).	maxkeiser	76	6	1528495860	1005210611561717760	https://twitter.com/maxkeiser/status/1005210611561717760		#		0.44	0.0	0.97821915	1.0
bitcoin 	@ evoskuil is one of the smartest guys I’ve met in th Bitcoin space. Vijay is one of the smartest guys I’ve never met. This is fun	VinnyLingham	15	0	1528575436	1005544378297810944	https://twitter.com/VinnyLingham/status/1005544378297810944			@	0.44	0.5785	0.96786636	-1.0
bitcoin 	Fir food http://menufly.com/bitcoin . Plus over 7,000 others. I'm not telling you any more. Do some research for yourself. I'm not here to Google shit for you.	officialmcafee	16	0	1528565159	1005501273649696768	https://twitter.com/officialmcafee/status/1005501273649696768				0.19	-0.1115	0.97038805	-1.0
bitcoin 	Are you shitting me?????? Try: https://www.menufy.com/bitcoin  Or any one of over 7,000 others. Please God sir, learn how to use Google. It's not that fucking hard.	officialmcafee	8	1	1528560941	1005483581425233920	https://twitter.com/officialmcafee/status/1005483581425233920				0.12	0.0194	0.97204787	1.0
bitcoin 	http://bitcoin-realestate.com/  but that is just one of hundreds. Please people, look this shit up yourself.	officialmcafee	26	1	1528560137	1005480210614059008	https://twitter.com/officialmcafee/status/1005480210614059008				0.47	-0.2248	0.9554933	-1.0
bitcoin 	"Many people will be lured into this space through cliches like ""blockchain not Bitcoin."" Others will be drawn by the price. But this radical experiment will be sustained by those who stayed for the principles.https://youtu.be/1MG1aR71uFg"	aantonop	2872	976	1528577713	1005553927822172162	https://twitter.com/aantonop/status/1005553927822172162				0.49	0.1204	0.97169995	-1.0
bitcoin ethereum 	Speaking on Bloomberg today re crypto and regulators https://www.bloomberg.com/news/videos/2018-06-08/shapeshift-ceo-says-blockchain-tech-is-taking-over-the-world-video … # Bitcoin # Ethereum # blockchain @ ShapeShift_io	ErikVoorhees	447	142	1528507348	1005258797152198660	https://twitter.com/ErikVoorhees/status/1005258797152198660		# # #	@	0.29	0.0	0.96970224	1.0
