currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent	cnn_pos_neg
bitcoin 	$7,000 in range. # Bitcoinpic.twitter.com/f8b1zQqNN0	maxkeiser	187	64	1508791353	922563917884178432	https://twitter.com/maxkeiser/status/922563917884178432		#		0.00	0.0	0.9648731633052595	1.0
bitcoin 	Jesus is to lepers what # Bitcoin is to hard forks. @ bitchrist	maxkeiser	22	6	1508776098	922499937493045248	https://twitter.com/maxkeiser/status/922499937493045248		#	@	0.38	-0.0513	0.9648731633052595	1.0
bitcoin 	# Bitcoin will soon shoot past NASDAQ’s price level.pic.twitter.com/L7oU9XV8Tn	maxkeiser	40	17	1508772280	922483922943930369	https://twitter.com/maxkeiser/status/922483922943930369		#		0.89	-0.34	0.9648731633052595	1.0
bitcoin 	Impossible. He’s a narcissist, serial fraudster, pathological liar, and fuckwitted parasite eating America’s integrity. # JamieDimon https://twitter.com/bitcoinwrld/status/922438885208182785 …	maxkeiser	54	13	1508761659	922439373207064577	https://twitter.com/maxkeiser/status/922439373207064577		#		0.06	-0.2123	0.9648731633052595	1.0
bitcoin 	Apologize for 9/11 first, then maybe we’ll listen to your uninformed nonsense, desert boy. https://twitter.com/bitcoinwrld/status/922438434156933121 …	maxkeiser	51	6	1508761545	922438896734138373	https://twitter.com/maxkeiser/status/922438896734138373				-0.27	-0.1591	0.9648731633052595	1.0
bitcoin 	Until it doesn’t. $10,000 will trigger an avalanche of new money into # Bitcoin driving price to my long term target (since 2011) of $100,000https://twitter.com/reuters/status/922336802870038528 …	maxkeiser	339	165	1508761051	922436822889877505	https://twitter.com/maxkeiser/status/922436822889877505		#		0.16	0.0	0.9648731633052595	1.0
bitcoin 	Users don’t contribute anything to Bitcoin infrastructure. They just USE what others are paying for.	VinnyLingham	2	0	1508785430	922539078649765889	https://twitter.com/VinnyLingham/status/922539078649765889				0.20	0.0	0.9648731633052595	1.0
bitcoin 	Historically, more money has probably been made from religion than science. Ironically, Bitcoin has become more of religion, than a science!	VinnyLingham	439	122	1508774348	922492593933402112	https://twitter.com/VinnyLingham/status/922492593933402112				0.00	0.0	0.9648731633052595	1.0
bitcoin 	There is no ROI model for buying Bitcoin. I have no idea what price Bitcoin will be at the time of our next quarterly report.	officialmcafee	5	0	1508720838	922268158047801345	https://twitter.com/officialmcafee/status/922268158047801345				0.44	-0.296	0.9648731633052595	1.0
bitcoin 	Everyone realizes that Bitcoin Gold not the fork to be worried about, right? The # segwit2x fork in mid-late November is the biggie.	ummjackson	19	1	1508783640	922531569813700608	https://twitter.com/ummjackson/status/922531569813700608		#		-0.04	-0.148	0.9648731633052595	1.0
bitcoin 	Thanks Eric, I like you too. There are many who are upset, and many who are supportive. My priority is, as always, to move Bitcoin forward.	ErikVoorhees	11	0	1508795830	922582696836001792	https://twitter.com/ErikVoorhees/status/922582696836001792				0.23	0.1857	0.9648731633052595	1.0
bitcoin 	Because Bitcoin should be decentralized. No person or group should be indispensable. That said, I dont agree with those who want 2 fire core	ErikVoorhees	51	4	1508794015	922575083326943233	https://twitter.com/ErikVoorhees/status/922575083326943233				0.00	-0.2639	0.9648731633052595	1.0
bitcoin 	Very good Forbes piece on the coming fork, and how we got here: Will This Battle For The Soul Of Bitcoin Destroy It?https://www.forbes.com/sites/laurashin/2017/10/23/will-this-battle-for-the-soul-of-bitcoin-destroy-it/#1d923d173d3c …	ErikVoorhees	263	143	1508786324	922542826923098112	https://twitter.com/ErikVoorhees/status/922542826923098112		#1d923d173d3c		0.30	-0.2208	0.9648731633052595	1.0
bitcoin 	# London # Token # Fundraising # Manifesto http://www.cityam.com/274347/london-token-fundraising-manifesto … http://www.longfinance.net/nstm @ CityAM @ longfinance @ dascoin @ bitcoinbyte @ leashless	mrmainelli	24	25	1508740329	922349908342067200	https://twitter.com/mrmainelli/status/922349908342067200		# # # #	@ @ @ @ @	0.45	0.0	0.9648731633052595	1.0
bitcoin 	If you are Vegan, do crossfit and a Bitcoin investor, which do you talk about first?	cryptomanran	50	11	1508735875	922331228455522305	https://twitter.com/cryptomanran/status/922331228455522305				0.31	0.0	0.9648731633052595	1.0
bitcoin 	Bitcoin trolls vs @ rogerkver	cryptomanran	2	0	1508725647	922288328304746496	https://twitter.com/cryptomanran/status/922288328304746496			@	0.20	0.0	0.9648731633052595	1.0
bitcoin 	Bitcoin vs @ rogerkver	cryptomanran	6	1	1508725447	922287491813699584	https://twitter.com/cryptomanran/status/922287491813699584			@	0.25	0.0	0.9648731633052595	1.0
bitcoin 	I’m not a trader. $ XRP is a long-term hold for me so I don’t look at the charts unless there is a lot of chatter. # Bitcoin and $ XRP only.	haydentiff	9	3	1508781485	922522530493104130	https://twitter.com/haydentiff/status/922522530493104130		#		0.12	0.0	0.9648731633052595	1.0
bitcoin 	Alwaleed didn’t say, “Bitcoin exchanges are like Enron.” He said, “Bitcoin is Enron.”	stacyherbert	4	0	1508794462	922576958663380992	https://twitter.com/stacyherbert/status/922576958663380992				0.00	0.3612	0.9648731633052595	1.0
bitcoin 	Enron was a black box of fraudulent accounting. Bitcoin is a public ledger on blockchain audited every ten minutes.https://twitter.com/cnbc/status/922432853496999939 …	stacyherbert	312	139	1508793320	922572168109707274	https://twitter.com/stacyherbert/status/922572168109707274				0.16	-0.1646	0.9648731633052595	1.0
bitcoin 	Haha. This 2012 tweet just got retweeted. Bitcoin memory lane.https://twitter.com/stacyherbert/status/188614099679191041 …	stacyherbert	7	2	1508777144	922504320708378624	https://twitter.com/stacyherbert/status/922504320708378624				0.20	0.1147	0.9648731633052595	1.0
bitcoin 	they're all spinoffs, free dividends to my view, to be converted to bitcoin.	adam3us	3	1	1508794460	922576949989511168	https://twitter.com/adam3us/status/922576949989511168				0.08	0.5106	0.9648731633052595	1.0
bitcoin 	it's just a spinoff, not a bitcoin pretender. I dont buy alts, so logically I should dump spinoffs. free dividend to convert to Bitcoin.	adam3us	21	1	1508794380	922576617217675264	https://twitter.com/adam3us/status/922576617217675264				0.12	0.0257	0.9648731633052595	1.0
bitcoin 	apparently people buy alt-coins too. what's new is bitcoiners being air-dropped altcoins, and noticing. (there were older airdrops few knew)	adam3us	14	3	1508793290	922572045665296384	https://twitter.com/adam3us/status/922572045665296384				0.10	0.0	0.9648731633052595	1.0
bitcoin 	Bitcoin Gold/BTG futures (0.085 BTC) higher than Bitcoin Cash/BCH (0.055). http://yobit.net/en/trade/BTG/BTC … and @ bitfinex adding soon.	adam3us	190	85	1508792748	922569768770478080	https://twitter.com/adam3us/status/922569768770478080			@	0.12	0.0	0.9648731633052595	1.0
bitcoin 	what you want to ask about is the all the other bitcoin companies, most of who have patents, and that have not (yet) committed to open IP.	adam3us	13	0	1508792703	922569580291280902	https://twitter.com/adam3us/status/922569580291280902				0.26	-0.1316	0.9648731633052595	1.0
bitcoin 	EFF and many users applauded the Bitcoin defensive patent pool https://www.eff.org/deeplinks/2016/07/blockstream-commits-patent-nonaggression … modelled after linux anti-troll defensive patent pool	adam3us	12	0	1508792657	922569389643198464	https://twitter.com/adam3us/status/922569389643198464				0.11	0.4019	0.9648731633052595	1.0
bitcoin 	in that situation, I would not, I would buy more cheap bitcoin, and double down. but for all the talk, none of the NYA supporters are buying	adam3us	1	0	1508791142	922563032957325312	https://twitter.com/adam3us/status/922563032957325312				-0.04	0.2964	0.9648731633052595	1.0
bitcoin 	even hypothetically if someone wanted to burn $1bil, Bitcoiners can just hodl & wait for them to run out of resolve & money. hodling is free	adam3us	3	0	1508753902	922406840570384385	https://twitter.com/adam3us/status/922406840570384385				0.12	0.4462	0.9648731633052595	1.0
bitcoin 	In the midst of the drama, it's easy to forget that Bitcoin is life-changing for people:https://www.coinstrategy.io/single-post/2017/10/23/The-New-Era-of-Bitcoiners …	jimmysong	130	53	1508787173	922546388474515456	https://twitter.com/jimmysong/status/922546388474515456				0.44	0.25	0.9648731633052595	1.0
bitcoin 	I just published “Bitcoin and Virtue Part 3: Justice”https://medium.com/p/bitcoin-and-virtue-part-3-justice-d5808504b02d …	jimmysong	70	27	1508767740	922464879730216961	https://twitter.com/jimmysong/status/922464879730216961				-0.11	0.4215	0.9648731633052595	1.0
bitcoin 	Which Bitcoin Wallets have Coin Control besides Bitcoin Core Wallet and Armory? I need UTXO-by-UTXO control for inputs.	jimmysong	55	9	1508713498	922237371663421440	https://twitter.com/jimmysong/status/922237371663421440				0.28	0.0	0.9336881355948029	-1.0
bitcoin 	# TDV # Quotes # Bitcoin https://dollarvigilante.com/2tt pic.twitter.com/kem0bFRcnf	DollarVigilante	2	116	1508788856	922553447760695298	https://twitter.com/DollarVigilante/status/922553447760695298		# # #		0.43	0.0	0.9648731633052595	1.0
bitcoin 	If you still don’t own any bitcoin, check out my free four-video webinar here: http://crwd.fr/2iupV5G # Bitcoin # Cryptocurrencypic.twitter.com/JAE788NXkQ	DollarVigilante	14	111	1508782145	922525297810882566	https://twitter.com/DollarVigilante/status/922525297810882566		# #		-0.05	0.5106	0.9648731633052595	1.0
bitcoin 	A Response to “Bitcoin Won’t Work When SHTF” # Bitcoin # SHTF https://dollarvigilante.com/blog/2017/03/14/a-response-to-bitcoin-wont-work-when-shtf.html …pic.twitter.com/L3L6oeEGGW	DollarVigilante	10	114	1508760685	922435287669669888	https://twitter.com/DollarVigilante/status/922435287669669888		# #		0.08	0.0	0.9648731633052595	1.0
bitcoin 	Dollar Vigilante’s View on Entrepreneurship, # Bitcoin and # Trump https://dollarvigilante.com/blog/2017/04/21/wealth-research-interviews-jeff-berwick-to-get-the-vigilantes-view-on-entrepreneurship-bitcoin-and-trump.html …pic.twitter.com/OjVDMwed3r	DollarVigilante	6	104	1508731915	922314619770851328	https://twitter.com/DollarVigilante/status/922314619770851328		# #		0.27	0.0	0.9648731633052595	1.0
bitcoin 	# Gold or # Bitcoin and The New Digital # Blockchain # Economy? http://www.tradersdna.com/opinion/gold-versus-bitcoin-new-digital-blockchain-economy/ … via @ tradersdna	dinisguarda	2	5	1508750995	922394645493141509	https://twitter.com/dinisguarda/status/922394645493141509		# # # #	@	0.41	0.0	0.9648731633052595	1.0
bitcoin 	Oh good, another big name says something nonsensical about # bitcoin but tailor-made for a juicy hedline!https://twitter.com/LesliePicker/status/922432402449993728 …	readDanwrite	3	0	1508761960	922440636946624512	https://twitter.com/readDanwrite/status/922440636946624512		#		0.18	0.1527	0.9648731633052595	1.0
bitcoin 	Best of : - Big money avoids # bitcoin - Chase reaches beyond its branches # blockchain # payments # fintech http://reut.rs/2xi7Fzj pic.twitter.com/xCuwaP34HQ	sbmeunier	6	7	1508789719	922557065498890240	https://twitter.com/sbmeunier/status/922557065498890240		# # # #		0.50	0.5719	0.9648731633052595	1.0
