currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent	cnn_pos_neg
bitcoin 	YES! You are right. They messed up. When inflation Genie is clearly out of the bottle — rates will spike and Fed rendered helpless. # GitBitcoin # Gold @ roysebag @ JoshCrumbhttps://twitter.com/htsfhickey/status/972111331619897344 …	maxkeiser	38	14	1520611785	972142403841937408	https://twitter.com/maxkeiser/status/972142403841937408		# #	@ @	0.19	0.008	0.9722163	-1.0
bitcoin 	. @ bitchrist will smite Egyptian leaders for this. # Shamehttps://twitter.com/gigabitcoin/status/972137607025971200 …	maxkeiser	9	4	1520610739	972138017853984768	https://twitter.com/maxkeiser/status/972138017853984768		#	@	0.64	-0.1589	0.9803852	-1.0
bitcoin 	# Bitcoinpic.twitter.com/riG1ZsMkib	maxkeiser	169	43	1520606115	972118624482811904	https://twitter.com/maxkeiser/status/972118624482811904		#		0.50	0.0	0.9703488	-1.0
bitcoin 	Jesus visited me last night (he looks like @ DanielBaldwin now) and he told me to tell you — the journey is not over. Then he told me he tried to talk to you in North Dakota, but you ignored him. He also said # Bitcoin is God, *NOT* @ ABFalecbaldwin | @ GApilgrimage @ StephenBaldwin7https://twitter.com/stephenbaldwin7/status/971803019238084614 …	maxkeiser	11	8	1520603823	972109011205218305	https://twitter.com/maxkeiser/status/972109011205218305		#	@ @ @ @	0.12	0.0616	0.97306424	-1.0
bitcoin 	If things get tougher this month and Bitcoin can’t hold the Feb 6 bottom, there is a chance that ETH will rally instead and permanently decouple from BTC, along with other alts. If BTC can’t store value, then the market will probably find another way...	VinnyLingham	1357	375	1520615700	972158825145880576	https://twitter.com/VinnyLingham/status/972158825145880576				0.20	0.371	0.9719591	-1.0
bitcoin 	I doubt that. They also announced supporting Bitcoin Cash and that didn't affect BCH price.	SatoshiLite	351	17	1520632090	972227568219906049	https://twitter.com/SatoshiLite/status/972227568219906049				0.40	0.0396	0.97437614	-1.0
bitcoin 	"""The Street"" republished our statement today. This means, at the very least, that President Trump will have been apprised of our call for him to step in and reign in the SEC.https://www.thestreet.com/story/14516194/1/bitcoin-today-prices-nosedive-as-regulators-in-japan-set-standard.html …"	officialmcafee	368	101	1520633573	972233791195566080	https://twitter.com/officialmcafee/status/972233791195566080				0.22	0.0	0.9556545	-1.0
bitcoin 	High fees, unreliable transactions, and easy double spending are huge barriers to adoption. Yet these are the exact policies that Bitcoin Core supporters are advocating in favor of. That is why I now favor Bitcoin Cash.pic.twitter.com/qO1TXYHjsC	rogerkver	704	471	1520614451	972153588255481856	https://twitter.com/rogerkver/status/972153588255481856				0.39	0.5732	0.95160335	-1.0
bitcoin 	I'm not sure why people are having a hard time understanding that tipping a service professional whose income depends on tips is not the right time to try to promote cryptos to an uninterested outsider. I've donated more bitcoin to more people than most, but I tip USD.	aantonop	299	17	1520619204	972173523828449280	https://twitter.com/aantonop/status/972173523828449280				0.02	0.0307	0.9650028	-1.0
bitcoin 	"""Cypherpunks write code"". Pace of innovation on protocols and applications has never been higher. Politicians of all types losing relevance: ignore politics, buy bitcoin."	adam3us	531	186	1520619121	972173173457264640	https://twitter.com/adam3us/status/972173173457264640				0.25	-0.081	0.971901	-1.0
bitcoin 	Mastering Bitcoin by @ aantonop https://bitcoin.org/en/developer-documentation …https://bitcoin.stackexchange.com/	jimmysong	2	0	1520553674	971898669346762754	https://twitter.com/jimmysong/status/971898669346762754			@	0.17	0.0	0.95643103	-1.0
bitcoin 	tokens are changing and innovating the world and # Bitcoin is not the terrible thing Yes, Dr. Roubini, # Blockchain Is Overhyped - And That's A Good Thinghttp://flip.it/XMv1D4	dinisguarda	1	1	1520565711	971949155277918208	https://twitter.com/dinisguarda/status/971949155277918208		# #		0.32	0.7994	0.9679575	1.0
bitcoin 	# bitcoin in 2018... pic.twitter.com/q4WG5ieyLU	readDanwrite	9	9	1520609072	972131026553266177	https://twitter.com/readDanwrite/status/972131026553266177		#		0.20	0.0	0.96246797	-1.0
bitcoin 	Why millennials are at high risk for # bitcoin and ICO fraud: # blockchain # fintech http://on.forbes.com/6017DrC7f pic.twitter.com/tzgKOgen8y	sbmeunier	8	7	1520633894	972235134727524352	https://twitter.com/sbmeunier/status/972235134727524352		# # #		0.18	-0.7096	0.9697416	-1.0
bitcoin 	# blockchain for Every Industry Beyond # bitcoin & Financial Services # HealthTech # P2P # insurtech MT @ ipfconline1 # fintechpic.twitter.com/6RzxeIALEr	sbmeunier	14	19	1520551693	971890359298084864	https://twitter.com/sbmeunier/status/971890359298084864		# # # # # #	@	0.64	0.0	0.9736047	-1.0
bitcoin 	ladies - want to learn to program on # bitcoin and # blockchain tech? join @ jimmysong's next workshop in San Francisco on April 17 & 18 - scholarships available!https://docs.google.com/forms/d/e/1FAIpQLSdswZ9bg_b_tMGe9hlbZAtDXCbeHNRkOITVJqJ9X1iW_pK-HA/viewform …	Melt_Dem	93	39	1520631586	972225454877827072	https://twitter.com/Melt_Dem/status/972225454877827072		# #	@	0.30	0.1456	0.97167283	1.0
bitcoin 	# ICOs Brush Off Regulatory Concerns, Raising $1 Billion for the Third Month in a Row https://news.bitcoin.com/icos-brush-off-regulatory-concerns-raising-1-billion-third-month-row/ … via @ BTCTN	thomaspower	0	1	1520597906	972084193613307906	https://twitter.com/thomaspower/status/972084193613307906		#	@	0.20	0.0	0.96303666	1.0
bitcoin 	The market is the market ... # Cryptocurrency Interest Wanes Online Searches for “ # Bitcoin” Drop 80% https://news.bitcoin.com/cryptocurrency-interest-wanes-online-searches-for-bitcoin-drop-80/ … via @ BTCTN ...this is actually a really good sign for market evolution	thomaspower	5	1	1520589966	972050887458869248	https://twitter.com/thomaspower/status/972050887458869248		# #	@	0.69	0.624	0.97217315	1.0
bitcoin 	It's clear that Bitcoin dominates the market, but I suspect that that is because of its superior mindshare and brand recognition, not its SoV. And note that whether something is a good investment is completely independent of whether it's a good SoV.	el33th4xor	2	1	1520553616	971898427452817408	https://twitter.com/el33th4xor/status/971898427452817408				0.31	0.6465	0.9662437	1.0
