currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent	cnn_pos_neg
bitcoin 	This applies: https://cointelegraph.com/news/centralized-state-digital-tokens-cant-compete-with-bitcoin-max-keiser … Also, if you missed this; read this: https://hackernoon.com/jekyllcoin-the-us-governments-doomed-attempt-to-kill-bitcoin-ee9996c03a94 …https://twitter.com/RichardHeartWin/status/904335955171082242 …	maxkeiser	20	9	1504454810	904375141492281344	https://twitter.com/maxkeiser/status/904375141492281344				0.27	-0.296	0.9596535268697728	1.0
bitcoin litecoin 	Want to mine LTC? Check out this Litecoin USB miner. 10-15% of profits will be donated to @ LTCFoundation! https://bitcointalk.org/index.php?topic=2141261.0 …https://twitter.com/JStefanop1/status/904418164485783552 …	SatoshiLite	803	267	1504466998	904426261354651648	https://twitter.com/SatoshiLite/status/904426261354651648			@	0.15	0.1424	0.9596535268697728	1.0
bitcoin 	Don't like # BitcoinCash? Don't use it. Don't like # segwit? Don't use it. Don't like # Altcoins? Don't use them. Free Choice = Free Market	rogerkver	1497	364	1504449619	904353368000184326	https://twitter.com/rogerkver/status/904353368000184326		# # #		0.35	-0.0088	0.9596535268697728	1.0
bitcoin 	It's not even an opinion or a side. I'm simply describing my experience with segwit, a new capability of bitcoin. It results in lower fees.	aantonop	109	16	1504467152	904426906556170248	https://twitter.com/aantonop/status/904426906556170248				0.16	-0.0987	0.9596535268697728	1.0
bitcoin 	I lightened up my crypto trading portfolio significantly. Thinking to jump back in if Bitcoin breaks above $5,000 or below $3,500.	TuurDemeester	136	35	1504408762	904182002290700290	https://twitter.com/TuurDemeester/status/904182002290700290				0.05	0.0	0.9596535268697728	1.0
bitcoin 	Missed this when it came out. @ Nathanielpopper interviewed several crypto people who got hacked, lost 6 digit sums.https://mobile.nytimes.com/2017/08/21/business/dealbook/phone-hack-bitcoin-virtual-currency.html?referer= …	TuurDemeester	40	28	1504407173	904175336170151937	https://twitter.com/TuurDemeester/status/904175336170151937			@	0.00	-0.3028	0.9596535268697728	1.0
bitcoin 	Bitcoin would be 43rd on this list. https://www.cia.gov/library/publications/the-world-factbook/rankorder/2214rank.html …pic.twitter.com/MHjojXppt2	cryptomanran	5	4	1504408939	904182743935963140	https://twitter.com/cryptomanran/status/904182743935963140				0.00	0.0	0.9596535268697728	1.0
bitcoin 	Happy # LaborDayWeekend! # Bitcoinpic.twitter.com/ba2tnSbrav	haydentiff	53	15	1504460832	904400398487838720	https://twitter.com/haydentiff/status/904400398487838720		# #		1.40	0.3057	0.9596535268697728	1.0
bitcoin 	What is being swapped on Bitcoin's ledger besides Bitcoin?	haydentiff	1	0	1504457802	904387687876055042	https://twitter.com/haydentiff/status/904387687876055042				0.44	0.0	0.9596535268697728	1.0
bitcoin 	Meat space markets won't open for another 10 days in crypto-time! https://steemit.com/bitcoin/@keiserreport/meat-space-markets-won-t-open-for-another-10-days-in-crypto-time … h/t @ alexpickard	stacyherbert	7	3	1504451189	904359953183408128	https://twitter.com/stacyherbert/status/904359953183408128			@keiserreport @	0.27	0.0	0.9596535268697728	1.0
