currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent	cnn_pos_neg
bitcoin 	Prediction: left wing politics like we haven’t seen since the ‘Black Panthers’ about to surge in as interest rates rise, stocks and bonds sink, wages improve and #Bitcoin viewed as this generation’s LSD. #BitTimothyLeary pic.twitter.com/LKxAAyxFti	maxkeiser	141	39	1519231055	966351202693844993	https://twitter.com/maxkeiser/status/966351202693844993		#Bitcoin #BitTimothyLeary		0.03	0.4063	0.970076388196643	1.0
bitcoin 	#Bitcoin showing inverse correlation to $ USD . Long term trend for $ is	maxkeiser	149	35	1519226133	966330557511667712	https://twitter.com/maxkeiser/status/966330557511667712		#Bitcoin		0.29	0.0	0.970076388196643	1.0
bitcoin 	5 words that changed the world: Encrypted money available to everyone. #Bitcoin pic.twitter.com/65dpwEJibG	maxkeiser	88	29	1519225474	966327793628872705	https://twitter.com/maxkeiser/status/966327793628872705		#Bitcoin		-0.23	0.0	0.970076388196643	1.0
bitcoin 	She's lived crypto since 2013. She is a C++ programmer, ran a bitcoin mine with 600 Bitmain S9's, has an IQ of 183 and an eidetic memory. She is awesome in crypto. You didn't ask what qualifications others had. Is it that she's a woman, or because she's black? Look at yourself.	officialmcafee	4	1	1519183196	966150467863678977	https://twitter.com/officialmcafee/status/966150467863678977				0.19	0.1042	0.970076388196643	1.0
bitcoin 	Here’s your 60 seconds in Fintech for this week of Feb https:// youtu.be/Y77lqpYLZgE #60sec #Fintech #Bitcoin @JimMarous @SpirosMargaris @nomisruption @Chris_Skinner @cgledhill @MikeQuindazzi	BrettKing	16	10	1519174593	966114384396324864	https://twitter.com/BrettKing/status/966114384396324864		#60sec #Fintech #Bitcoin	@JimMarous @SpirosMargaris @nomisruption @Chris_Skinner @cgledhill @MikeQuindazzi	0.05	0.0	0.970076388196643	1.0
bitcoin 	Bitcoin Q&A: Secure, tiered storage system https:// youtu.be/uYIVuZgN95M	aantonop	204	110	1519253168	966443951115915265	https://twitter.com/aantonop/status/966443951115915265				-0.12	0.34	0.970076388196643	1.0
bitcoin 	Wyoming House Unanimously Approves Two Pro-Blockchain Bills https:// bitcoinmagazine.com/articles/wyomi ng-house-unanimously-approves-two-pro-blockchain-bills/ … #bitcoin #bitcoinnews #BitcoinMagazine via @BitcoinMagazine	ErikVoorhees	287	168	1519226909	966333812593561601	https://twitter.com/ErikVoorhees/status/966333812593561601		#bitcoin #bitcoinnews #BitcoinMagazine	@BitcoinMagazine	0.19	0.4019	0.970076388196643	1.0
bitcoin 	Bill Miller on the bearish Bitcoin consensus among some of the world's best and most sophisticated investors: certitude is not the test of certainty. https:// millervalue.com/certitude-not- test-certainty … pic.twitter.com/w9jZIXnDgx	TuurDemeester	479	228	1519249946	966430437928325121	https://twitter.com/TuurDemeester/status/966430437928325121				0.31	0.4389	0.970076388196643	1.0
bitcoin 	"""On 8th October 2013, it banned people in the US from using the site."" A month later, the exchange closed shop. https://www. coindesk.com/bitcoin-stock- exchange-bitfunder-announces-closure/ …"	TuurDemeester	12	9	1519246624	966416505670782976	https://twitter.com/TuurDemeester/status/966416505670782976				0.16	-0.1529	0.970076388196643	1.0
bitcoin 	"""We allege that BitFunder operated unlawfully as an unregistered securities exchange."" ... ""... Montroll defrauded exchange users by misappropriating their bitcoins and failing to disclose a cyberattack ... and the resulting bitcoin theft."" https:// twitter.com/SEC_News/statu s/966407678644793344 …"	TuurDemeester	10	12	1519246395	966415545863233536	https://twitter.com/TuurDemeester/status/966415545863233536				0.00	-0.0715	0.970076388196643	1.0
bitcoin 	This looks like a trade ahead of the futures close? https:// btcmanager.com/price-bitcoin- climbs-unknown-trader-acquires-344-million-bitcoin/ …	cryptomanran	42	15	1519223815	966320834758496256	https://twitter.com/cryptomanran/status/966320834758496256				0.21	0.1806	0.970076388196643	1.0
bitcoin 	I gave the kids my leftover pesos from #Anarchapulco . They thought they were kings until they looked up a currency converter online. They asked if there was any leftover #Bitcoin instead, lol. pic.twitter.com/wXIjpjie6s	haydentiff	194	32	1519248502	966424380292116480	https://twitter.com/haydentiff/status/966424380292116480		#Anarchapulco #Bitcoin		-0.32	0.1054	0.970076388196643	1.0
bitcoin 	My favorite part of #Anarchapulco was hanging out with other #BCash shills, haha. I had such a great time! Bcash 4-evah! @abrkn #BitcoinCash #ACA2018 pic.twitter.com/lwbNwGSZjv	haydentiff	79	6	1519247648	966420799602257921	https://twitter.com/haydentiff/status/966420799602257921		#Anarchapulco #BCash #BitcoinCash #ACA2018	@abrkn	0.04	0.3443	0.970076388196643	1.0
bitcoin 	IMPORTANT @EdgeSecure is the perfect multi-asset brain wallet. You can delete your wallet before you cross a border and then when on the other side re-download it. Type in your username and password and all of your of assets will be safe. #Bitcoin #bitcoinCash #opsec pic.twitter.com/O5UW08O8Oz	haydentiff	253	115	1519234213	966364447165042691	https://twitter.com/haydentiff/status/966364447165042691		#Bitcoin #bitcoinCash #opsec	@EdgeSecure	0.22	0.3238	0.970076388196643	1.0
bitcoin 	Golden rule: Whoever holds the keys, owns the crypto. Thanks for the review, @DisruptorDaily ! “Airbitz Rebrands As Edge: Securing Digital Assets Shouldn’t Be So Hard” #Bitcoin #BitcoinCash #ETH #LTC #DASH #ERC20 #datasecurity #cybersecurity https://www. disruptordaily.com/airbitz-one-po pular-crypto-wallet-brands-expands-crypto-security-edge/ …	haydentiff	24	6	1519232610	966357727114080259	https://twitter.com/haydentiff/status/966357727114080259		#Bitcoin #BitcoinCash #ETH #LTC #DASH #ERC20 #datasecurity #cybersecurity	@DisruptorDaily	0.16	0.3171	0.970076388196643	1.0
bitcoin 	There are address converters online. I haven’t had to use one yet myself. https:// cashaddr.bitcoincash.org	haydentiff	0	1	1519229127	966343115702505472	https://twitter.com/haydentiff/status/966343115702505472				0.00	0.0	0.970076388196643	1.0
bitcoin 	Are they using the new BitcoinCash address format?	haydentiff	0	1	1519228607	966340937831108608	https://twitter.com/haydentiff/status/966340937831108608				0.38	0.0	0.970076388196643	1.0
bitcoin 	that's in USD and price is also off from ATH, in BTC more constant. plus if people count outputs rather than the artificial transactions/day its higher. I would recommend blocking the bitcoin handle that Roger bought, being used for misinformation.	adam3us	112	16	1519234088	966363922734436352	https://twitter.com/adam3us/status/966363922734436352				0.28	-0.1133	0.970076388196643	1.0
bitcoin 	good thread. decentralisation matters - that's why most serious technical focus is on Bitcoin.	adam3us	50	7	1519227008	966334228261720064	https://twitter.com/adam3us/status/966334228261720064				0.29	0.1571	0.970076388196643	1.0
bitcoin 	#bitcoin nearly doubles in #value from year's low hit in early February #fintech #DigitalCurrency @FrankJSchwab @gcdreyfuss #blockchain MT @SpirosMargaris http:// reut.rs/2FgHTjA pic.twitter.com/urB5WsXu7d	sbmeunier	1	0	1519226231	966330970516242432	https://twitter.com/sbmeunier/status/966330970516242432		#bitcoin #value #fintech #DigitalCurrency #blockchain	@FrankJSchwab @gcdreyfuss @SpirosMargaris	0.09	-0.2732	0.970076388196643	1.0
bitcoin 	What is a Distributed Ledger? Infographic #blockchain #SmartContract #fintech #bitcoin Cc @growurstartup @fadouce @GlenGilmore MT @ipfconline1 pic.twitter.com/5ZLuC11cCd	sbmeunier	5	4	1519168631	966089380195655681	https://twitter.com/sbmeunier/status/966089380195655681		#blockchain #SmartContract #fintech #bitcoin	@growurstartup @fadouce @GlenGilmore @ipfconline1	0.18	0.0	0.9429634166047447	-1.0
bitcoin 	Finland to Auction 2,000 Bitcoins Seized in Silk Road-Linked Drug Busts https://www. ccn.com/finland-auctio n-2000-bitcoins-seized-silk-road-linked-drug-busts/ …	thomaspower	2	2	1519239180	966385283855011840	https://twitter.com/thomaspower/status/966385283855011840				0.13	0.0	0.970076388196643	1.0
bitcoin 	Bafin Clarifies Stance on ICOs as More Germans Ask About Tokens https:// news.bitcoin.com/bafin-clarifie s-stance-icos-germans-ask-tokens/ … via @BTCTN	thomaspower	1	1	1519236349	966373406341033988	https://twitter.com/thomaspower/status/966373406341033988			@BTCTN	0.06	0.2263	0.970076388196643	1.0
bitcoin 	The BTC fee crisis is over not because of any technical reason, but because the coins all moved into the exchanges, or the users moved to other coins, or both. https:// arstechnica.com/tech-policy/20 18/02/bitcoins-transaction-fee-crisis-is-over-for-now/?amp=1 …	el33th4xor	160	46	1519204876	966241402022776834	https://twitter.com/el33th4xor/status/966241402022776834				0.15	-0.1858	0.970076388196643	1.0
bitcoin 	https://www. forbes.com/sites/laurashi n/2017/07/31/blockchain-summit-asks-how-can-bitcoin-and-blockchain-technology-empower-women/#418aee2f7317 …	laurashin	1	1	1519253143	966443847831117824	https://twitter.com/laurashin/status/966443847831117824		#418aee2f7317		0.25	0.0	0.970076388196643	1.0
bitcoin 	Ya. Or just bought bitcoin last month. Hello. Gartman should have a 5150 hold.	GerberKawasaki	2	0	1519251363	966436382854926336	https://twitter.com/GerberKawasaki/status/966436382854926336				-0.07	0.0	0.970076388196643	1.0
bitcoin 	This is amazing. This guy needs help if he bought this stock. True cryptos laughing all night long on this one. #bitcoin http://www. investmentnews.com/article/201802 21/FREE/180229976/euphoric-rush-to-invest-in-crypto-quickly-turns-painful …	GerberKawasaki	16	3	1519250054	966430891357581312	https://twitter.com/GerberKawasaki/status/966430891357581312		#bitcoin		0.50	0.4265	0.970076388196643	1.0
bitcoin 	I don’t claim bitcoin is a fraud or bubble ... I reject that notion	Chris_Skinner	1	0	1519203902	966237317072551937	https://twitter.com/Chris_Skinner/status/966237317072551937				0.43	-0.4939	0.970076388196643	1.0
bitcoin 	Things worth reading: 21st February 2018 via Chris Skinner's blog - Things we're reading today include … Bitcoin has ‘pretty much failed’ as a currency, Bank of England Governor Carney says HSBC profits more than double ... http:// tinyurl.com/y9j4lose	Chris_Skinner	0	0	1519189593	966177298645946372	https://twitter.com/Chris_Skinner/status/966177298645946372				0.08	0.5859	0.970076388196643	1.0
bitcoin 	Things worth reading: 21st February 2018 - Things we're reading today include ... Bitcoin has ‘pretty much... https:// fb.me/4q5a83vpR	Chris_Skinner	0	1	1519189123	966175329437061120	https://twitter.com/Chris_Skinner/status/966175329437061120				0.11	0.2263	0.970076388196643	1.0
bitcoin 	Everyone will be using Bitcoin by then, because GPDR, 5MLD and eIDAS will have rendered existing electronic payment systems utterly unusable	dgwbirch	2	0	1519208702	966257449891192832	https://twitter.com/dgwbirch/status/966257449891192832				0.33	0.0	0.970076388196643	1.0
bitcoin 	BitMessage Security Flaw Exposes Bitcoin Wallet Private Keys - http:// klou.tt/h8z0939d04dt	billatnapier	0	0	1519205409	966243638320578560	https://twitter.com/billatnapier/status/966243638320578560				0.09	0.2263	0.970076388196643	1.0
bitcoin 	FactSet to Provide Institutional Investors Access to Blockchain Trading & Data Markets https://www. equities.com/component/eq_a rticles/16-trillion-institutional-investors-to-obtain-first-ever-access-to-blockchain-based-apps-and-currencies … @FactSet @BCTerminal @CGBlockchain @BobBonomoLLC #bitcoin pic.twitter.com/ZAcBqEdbRx	jonmatonis	10	8	1519219830	966304124219346944	https://twitter.com/jonmatonis/status/966304124219346944		#bitcoin	@FactSet @BCTerminal @CGBlockchain @BobBonomoLLC	0.14	0.0	0.970076388196643	1.0
bitcoin 	Today's Trends in the News: Markets down, Gold down, Cryptos down, Bitcoin up. War stirring in Iran	geraldcelente	31	8	1519179172	966133590953267212	https://twitter.com/geraldcelente/status/966133590953267212				0.24	-0.2997	0.970076388196643	1.0
bitcoin 	Bitcoin has no basis in physical reality... just like religion, corporations and money https://www. bloomberg.com/view/articles/ 2018-02-21/elliott-s-case-for-bitcoin-is-about-the-power-of-fiction … via @bv pic.twitter.com/OtbjEn01fr	CamiRusso	58	26	1519222096	966313628608663552	https://twitter.com/CamiRusso/status/966313628608663552			@bv	0.05	0.0772	0.970076388196643	1.0
bitcoin litecoin ethereum 	... amazing ... what a voice ... a gift from God ... brilliant ... #RIP #RonnieJamesDio #BlackSabbath ... I listened to this 20 times already in February ... http://www. youtube.com/watch?v=_9Au3C MpXtg … ... #rockandroll #bitcoin #litecoin #ethereum	RonnieMoas	9	2	1519252211	966439938223783938	https://twitter.com/RonnieMoas/status/966439938223783938		#RIP #RonnieJamesDio #BlackSabbath #rockandroll #bitcoin #litecoin #ethereum		0.46	0.4559	0.970076388196643	1.0
bitcoin litecoin ethereum 	Favorite band of these four? These are your choices .... long story ... @Disturbed @RobZombie @godsmack @TheOfficialA7X #disturbed #robzombie #godsmack #avengedsevenfold @DanDoneganGtr see my Tweets since yesterday! $ BTC $ LTC #ETH #bitcoin #crypto #blockchain #ethereum #litecoin	RonnieMoas	5	2	1519244099	966405915812413440	https://twitter.com/RonnieMoas/status/966405915812413440		#disturbed #robzombie #godsmack #avengedsevenfold #ETH #bitcoin #crypto #blockchain #ethereum #litecoin	@Disturbed @RobZombie @godsmack @TheOfficialA7X @DanDoneganGtr	0.22	0.1529	0.970076388196643	1.0
bitcoin litecoin ethereum 	Ronnie Moas Interview ... 294,000 views on youtube ... http://www. youtube.com/watch?v=2H6zzW Iu7Vk … #bitcoin #ethereum #litecoin $ LTC $ BTC $ ETH #blockchain #crypto	RonnieMoas	30	10	1519186067	966162511962652674	https://twitter.com/RonnieMoas/status/966162511962652674		#bitcoin #ethereum #litecoin #blockchain #crypto		0.21	0.0	0.970076388196643	1.0
bitcoin 	... she was one of the original computer code programmers for $ BTC #bitcoin ... you did not know that?	RonnieMoas	1	2	1519184991	966157996295315458	https://twitter.com/RonnieMoas/status/966157996295315458		#bitcoin		0.10	0.3182	0.970076388196643	1.0
bitcoin ethereum 	Looking forward to seeing #DianaRoss at #Wynn #LasVegas on Friday night $ BTC #bitcoin #crypto #ethereum #blockchain pic.twitter.com/w8AAOkuQbi	RonnieMoas	13	2	1519170842	966098650274267140	https://twitter.com/RonnieMoas/status/966098650274267140		#DianaRoss #Wynn #LasVegas #bitcoin #crypto #ethereum #blockchain		0.06	0.0	0.9429634166047447	-1.0
bitcoin 	https:// github.com/bitcoin/bips	lopp	1	1	1519248463	966424215862763520	https://twitter.com/lopp/status/966424215862763520				0.00	0.0	0.970076388196643	1.0
bitcoin 	If Bitcoin was a business then we'd have key performance indicators we'd try to hit, such as market cap / market dominance / transaction volume. But Bitcoin is not a business - if shareholders need an authority with accountability for such metrics, they'll need to look elsewhere.	lopp	566	211	1519238299	966381586512977920	https://twitter.com/lopp/status/966381586512977920				0.15	0.1398	0.970076388196643	1.0
