currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent	cnn_pos_neg
bitcoin 	I'll admit that I don't fully understand Bitcoin. Equally, you need to admit that you fully don't understand human psychology.	VinnyLingham	10	1	1494175169	861259200172769280	https://twitter.com/VinnyLingham/status/861259200172769280				-0.15	0.2023	0.9699521372081868	1.0
bitcoin 	Destructive to who. I don't have much sway anyways and Bitcoin will succeed regardless of what I do or don't do.	VinnyLingham	8	0	1494175059	861258738937679872	https://twitter.com/VinnyLingham/status/861258738937679872				0.10	-0.0593	0.9699521372081868	1.0
bitcoin 	Hence and therefore doesn't apply to Bitcoin...	VinnyLingham	7	3	1494174462	861256237165367296	https://twitter.com/VinnyLingham/status/861256237165367296				0.14	0.0	0.9699521372081868	1.0
bitcoin 	Great example of our inability as a community to be respectful and openly discuss dynamic views & opinions, without fear of judgement... https://twitter.com/bitcoinerrorlog/status/861247505945722880 …	VinnyLingham	26	5	1494172678	861248752060833793	https://twitter.com/VinnyLingham/status/861248752060833793				0.35	0.8634	0.9699521372081868	1.0
bitcoin 	I hear you, I'm worried too about Bitcoin sometimes. It helps to remind myself that this is a marathon, not a sprint.	TuurDemeester	3	2	1494184278	861297406977204224	https://twitter.com/TuurDemeester/status/861297406977204224				0.18	0.0429	0.9699521372081868	1.0
bitcoin 	If lightning is not implemented, demand for retail bitcoin transactions will drop.	TuurDemeester	2	1	1494179580	861277702912962561	https://twitter.com/TuurDemeester/status/861277702912962561				0.50	-0.1852	0.9699521372081868	1.0
bitcoin 	Bitcoin tx fees are in some respects a function of its market cap. Keys to a $20 bn kingdom will be cheaper than the keys to a $200 bn one.	TuurDemeester	44	11	1494173799	861253455708553216	https://twitter.com/TuurDemeester/status/861253455708553216				0.17	0.2929	0.9699521372081868	1.0
bitcoin 	Sometimes people ask me if I work at # Bitcoin. It must be because my badge is so official looking. Thanks for the swag, @ cryptograffiti!pic.twitter.com/sapxuyXeZo	haydentiff	41	3	1494192445	861331660364820480	https://twitter.com/haydentiff/status/861331660364820480		#	@	0.27	0.1642	0.9699521372081868	1.0
bitcoin 	$ XRP = $.133 # ToTheMoon # crypto # bitcoinpic.twitter.com/iiGxd4hSpF	haydentiff	34	4	1494177623	861269494576054278	https://twitter.com/haydentiff/status/861269494576054278		# # #		0.50	0.0	0.9699521372081868	1.0
bitcoin 	$ XRP = $.13 We're going to run out of GIFs soon! # ToTheMoon # crypto # bitcoinhttps://twitter.com/ahmibit/status/861162203591970816 …	haydentiff	33	17	1494169344	861234769752973312	https://twitter.com/haydentiff/status/861234769752973312		# # #		0.33	0.0	0.9699521372081868	1.0
bitcoin 	"# bitcoin security is ""dont trust, but verify"" it is secure because many could verify. what is a reasonable cost of node operation (CONOP)?"	adam3us	31	35	1494194227	861339137676324869	https://twitter.com/adam3us/status/861339137676324869		#		0.38	0.2248	0.9699521372081868	1.0
bitcoin 	Special offer on TDV subscription and Bitcoin Basics: http://crwd.fr/2qPLq0O # DonaldTrump # Bitcoinpic.twitter.com/oWNhc8tYPn	DollarVigilante	16	182	1494181162	861284334963220481	https://twitter.com/DollarVigilante/status/861284334963220481		# #		0.15	0.4019	0.9699521372081868	1.0
bitcoin 	Is The Potential Hard Fork Of # Bitcoin Causing Bitcoin’s Price Decline with @ TraceMayerhttps://www.youtube.com/watch?v=PuW66xlUW9A …	DollarVigilante	6	105	1494173837	861253615230627840	https://twitter.com/DollarVigilante/status/861253615230627840		#	@	0.47	-0.1027	0.9699521372081868	1.0
bitcoin 	Decentralize the # Money # CentralBanks # Bitcoin Subscribe here--> https://dollarvigilante.com/2tt pic.twitter.com/5GEqraimeR	DollarVigilante	8	144	1494146053	861137078125555712	https://twitter.com/DollarVigilante/status/861137078125555712		# # #		-0.27	0.0	0.9699521372081868	1.0
bitcoin 	Frexit Could Boost Bitcoin’s Price Beyond Record Levels https://news.bitcoin.com/frexit-boost-bitcoins-price-record-levels/ … via @ BTCTN	SimonDixonTwitt	1	2	1494171768	861244934879199232	https://twitter.com/SimonDixonTwitt/status/861244934879199232			@	0.50	0.4019	0.9699521372081868	1.0
bitcoin 	When the # Altcoin bubble bursts what will happen to the price of # Bitcoin ?	SimonDixonTwitt	25	16	1494128656	861064110787633152	https://twitter.com/SimonDixonTwitt/status/861064110787633152		# #		0.56	0.0	0.9699521372081868	1.0
bitcoin 	I publicly called out BitFury when they started stuffing the chain and destroying the fee market back in February:http://hackingdistributed.com/2017/02/27/smallest-first-bad-for-bitcoin/ …	el33th4xor	19	6	1494128004	861061376927711236	https://twitter.com/el33th4xor/status/861061376927711236				-0.05	-0.5574	0.9699521372081868	1.0
bitcoin 	We shall see. We like $ sq as a stock more than $ twtr. Don't own either. # venmo will eat $ sq or # bitcoin 3% transactions on the way out.	GerberKawasaki	1	0	1494175422	861260262367571968	https://twitter.com/GerberKawasaki/status/861260262367571968		# #		0.12	0.0903	0.9699521372081868	1.0
bitcoin 	No, I’m saying that if anyone really thinks that a Bitcoin is going to be worth $500k then they are mad to sell one for $1,500!	dgwbirch	0	0	1494191579	861328028093362176	https://twitter.com/dgwbirch/status/861328028093362176				0.27	-0.5848	0.9699521372081868	1.0
bitcoin 	None of this matters Michael. If a Bitcoin really is going to be worth $500k, then only a crazy person would spend Bitcoin.	dgwbirch	1	0	1494190834	861324903517216770	https://twitter.com/dgwbirch/status/861324903517216770				0.13	-0.0479	0.9699521372081868	1.0
bitcoin 	If this is true, why are merchants accepting Bitcoin in payment because only a madman would sell a Bitcoin, right?	dgwbirch	1	0	1494185869	861304080781762561	https://twitter.com/dgwbirch/status/861304080781762561				-0.20	0.6597	0.9699521372081868	1.0
bitcoin 	is it possible that the demand for bitcoin is because of ICOs?	dgwbirch	0	0	1494115979	861010941504311296	https://twitter.com/dgwbirch/status/861010941504311296				0.42	-0.128	0.9699521372081868	1.0
bitcoin 	This recent one from @ Gizmodo reaches new levels of achievement in the ancient art of missing forests for trees:http://gizmodo.com/bitcoin-all-time-high-1792712406 …	mikejcasey	4	0	1494164012	861212405262671872	https://twitter.com/mikejcasey/status/861212405262671872			@	0.20	-0.25	0.9699521372081868	1.0
bitcoin 	No time to write blog. So for my take on why rising # bitcoin/crypto price rally matters, see my replies to @ dgwbirchhttps://twitter.com/dgwbirch/status/860962165917929472 …	mikejcasey	0	0	1494115855	861010418474651648	https://twitter.com/mikejcasey/status/861010418474651648		#	@	0.35	-0.1351	0.9699521372081868	1.0
bitcoin 	And in this case, bitcoin's survival = a very empowering idea: it proves there is an alternative form of money that no one can shut down...	mikejcasey	28	12	1494114906	861006437568434176	https://twitter.com/mikejcasey/status/861006437568434176				0.19	-0.296	0.9498589200280773	1.0
bitcoin 	To say bitcoin is valued simply because it exists/survives sounds tautological but, you, Dave, know that there is much tautology in money...	mikejcasey	6	0	1494114768	861005860096684033	https://twitter.com/mikejcasey/status/861005860096684033				-0.18	0.2382	0.9498589200280773	1.0
bitcoin 	IRC meeting summary for 2017-04-20https://bitcoincore.org/en/meetings/2017/04/20/ …	SunnyStartups	1	0	1494151262	861158927643418624	https://twitter.com/SunnyStartups/status/861158927643418624				0.20	0.0	0.9699521372081868	1.0
bitcoin 	Bitcoin Price Continues Record-Breaking Run to Top $1,500 http://www.coindesk.com/bitcoin-price-continues-record-breaking-run-to-top-1500/ …pic.twitter.com/sSzgrCFo4Q	SunnyStartups	0	1	1494142681	861122936949878784	https://twitter.com/SunnyStartups/status/861122936949878784				0.56	0.2023	0.9699521372081868	1.0
bitcoin 	Overseas Remittance is a $400 Billion Market, Can Bitcoin Dominate?https://www.cryptocoinsnews.com/overseas-remittance-400-billion-market-can-bitcoin-dominate/ …	SunnyStartups	2	0	1494140340	861113119048945664	https://twitter.com/SunnyStartups/status/861113119048945664				0.20	-0.064	0.9699521372081868	1.0
bitcoin 	You are asking a question like why we need Bitcoin when we have wire transfers.	leashless	0	0	1494172066	861246186350686208	https://twitter.com/leashless/status/861246186350686208				0.00	0.3612	0.9699521372081868	1.0
bitcoin 	You don't think Bitcoin miners see it as a clear signal/opportunity to easily increase their wealth & revenue?	lopp	16	0	1494176340	861264110046113792	https://twitter.com/lopp/status/861264110046113792				0.11	0.8591	0.9699521372081868	1.0
bitcoin 	Coins that have activated SegWit have increased in price significantly more than Bitcoin...	lopp	62	11	1494174287	861255500905816066	https://twitter.com/lopp/status/861255500905816066				0.62	0.2732	0.9699521372081868	1.0
bitcoin 	The final results from @ ViaBTC's poll. Lets see what they do with this obvious consensus and cry from the # Bitcoin community for Segwit.pic.twitter.com/CsSmHWx29c	WhalePanda	97	48	1494183964	861296090468974593	https://twitter.com/WhalePanda/status/861296090468974593		#	@	0.00	-0.2384	0.9699521372081868	1.0
bitcoin 	That's bullshit though. That's the same as saying that the Bitcoin market is at mercy of exchanges censoring finex hacker to sell his coins.	WhalePanda	5	0	1494149735	861152523712954369	https://twitter.com/WhalePanda/status/861152523712954369				0.08	-0.1123	0.9699521372081868	1.0
