currency	tweet	username	favorites	retweets	date	id	permalink	geo	hashtags	mentions	lex_sent	vader_sent	cnn_sent	cnn_pos_neg
bitcoin 	So here we go... DB's bankruptcy might require depositors, not the state, to bail it out via 'bail-in'. # GotBitcoin?	maxkeiser	71	75	1474888400	780364628446642176	https://twitter.com/maxkeiser/status/780364628446642176		#		-0.05	0.0	0.9969572980253476	-1.0
bitcoin litecoin 	Excited to see @ BitcoinTrezor adding Litecoin support! Soon with @ LedgerHQ and @ bitcoinkeepkey, we will have 3 LTC hardware wallets.https://twitter.com/slushcz/status/780464725096271873 …	SatoshiLite	47	29	1474917340	780486012556365824	https://twitter.com/SatoshiLite/status/780486012556365824			@ @ @	0.32	0.2196	0.9969572980253476	-1.0
bitcoin litecoin 	@ litecoin @ BitcoinTrezor We could. What are using the official node for? Do you run your own or just sent txns to that one?	SatoshiLite	2	0	1474909897	780454791923150848	https://twitter.com/SatoshiLite/status/780454791923150848			@ @	0.20	0.0	0.9969572980253476	-1.0
bitcoin 	Bitcoin blocks are 10x bigger than they were just 4 years ago, and the ecosystem is far more censorship resistant because of it.pic.twitter.com/lDTUEEzSBs	rogerkver	225	289	1474900812	780416686562213888	https://twitter.com/rogerkver/status/780416686562213888				0.13	-0.2263	0.9969572980253476	-1.0
bitcoin 	In comparison, as far as I know, 512mb RAM is sufficient to run a Bitcoin node. Example:https://pisavvy.com/run-bitcoin-node-raspberry-pi …	TuurDemeester	9	3	1474917588	780487051087085569	https://twitter.com/TuurDemeester/status/780487051087085569				0.06	0.0	0.9969572980253476	-1.0
bitcoin 	You've seen this, right? We've reached a milestone! @ BitcoinBelle @ TomJefferson30 @ RouletteRunhttp://youtu.be/QFwdvMQHmOI	haydentiff	5	4	1474855862	780228154292113409	https://twitter.com/haydentiff/status/780228154292113409			@ @ @	0.14	0.0586	0.9969572980253476	-1.0
bitcoin 	"While you were gone I said vagina and HORRIFIED feminists. I also called BS on their ""data"" and they showed up in swarms, lol. @ BitcoinBelle"	haydentiff	6	1	1474854810	780223739782950913	https://twitter.com/haydentiff/status/780223739782950913			@	-0.19	-0.0731	0.9969572980253476	-1.0
bitcoin 	"""The standard will also make it easy to include new payment methods like Bitcoin..."" @ nathanielpopperhttps://twitter.com/dealbook/status/780174559584583680 …"	barrysilbert	14	13	1474895382	780393914868137984	https://twitter.com/barrysilbert/status/780393914868137984			@	0.50	0.6597	0.9969572980253476	-1.0
bitcoin 	China’s risk-loving mom and pop investors have abandoned local stock markets for bitcoin http://qz.com/754875  via @ qz @ pingroma @ joonian	barrysilbert	34	34	1474894626	780390740073541632	https://twitter.com/barrysilbert/status/780390740073541632			@ @ @	0.24	-0.4588	0.9969572980253476	-1.0
bitcoin 	Bitcoin Finds Berth at Sberbank’s Moscow Office Despite Ban Talk http://bloom.bg/2cxVUy4  via @ markets	barrysilbert	4	9	1474894387	780389740105330688	https://twitter.com/barrysilbert/status/780389740105330688			@	0.00	-0.5574	0.9969572980253476	-1.0
bitcoin 	"...impact on fungibility. We believe that fungibility will ultimately be critical to Bitcoin retaining its value.""https://www.scribd.com/document/325399105/Needham-Bit-Coin-Report …"	adam3us	36	21	1474925960	780522164839653377	https://twitter.com/adam3us/status/780522164839653377				0.00	-0.1061	0.9969572980253476	-1.0
bitcoin 	"""The even greater risk associated with lack of confidentiality/anonymity - likely one of biggest risks to Bitcoin - is potential negative..."	adam3us	18	8	1474925924	780522016768159744	https://twitter.com/adam3us/status/780522016768159744				0.19	-0.4588	0.9969572980253476	-1.0
bitcoin 	"1) benefit scaling, 2) accelerate pace of development & innovation, 3) augment Bitcoin’s functionality & use cases."" https://www.scribd.com/document/325399105/Needham-Bit-Coin-Report …"	adam3us	7	9	1474925645	780520844518883332	https://twitter.com/adam3us/status/780520844518883332				0.33	0.3404	0.9969572980253476	-1.0
bitcoin 	"""Protocol improvements induce compelling optionality: there are several coming improvements to Bitcoin protocol that could significantly..."	adam3us	6	5	1474925575	780520551718748160	https://twitter.com/adam3us/status/780520551718748160				0.12	0.6705	0.9969572980253476	-1.0
