ordered	-1
battery	-1
money	-1
cheap	-1
second	-1
flavor	-1
rather	-1
taste	-1
instead	-1
waste	-1
smell	-1
gave	-1
read	-1
company	-1
felt	-1
hold	-1
disappointed	-1
buying	-1
received	-1
unfortunately	-1
batteries	-1
thought	-1
bad	-1
either	-1
blades	-1
