horrible	-1
unconvincing	-1
uninteresting	-1
insult	-1
uninspired	-1
sucks	-1
miserably	-1
boredom	-1
cannibal	-1
godzilla	-1
lame	-1
wasting	-1
remotely	-1
awful	-1
poorly	-1
laughable	-1
worst	-1
lousy	-1
redeeming	-1
atrocious	-1
pointless	-1
pointless	-1
blah	-1
waste	-1
unfunny	-1
seagal	-1
