warranty	-1
paper	-1
tried	-1
service	-1
pay	-1
support	-1
send	-1
stopped	-1
sent	-1
told	-1
poor	-1
return	-1
returned	-1
started	-1
company	-1
phone	-1
broke	-1
nothing	-1
disappointed	-1
customer	-1
unfortunately	-1
months	-1
tech	-1
went	-1
piece	-1
