absolutely	-1
money	-1
rent	-1
annoying	-1
tried	-1
script	-1
except	-1
horrible	-1
save	-1
poor	-1
worse	-1
horror	-1
wrong	-1
worst	-1
nothing	-1
scary	-1
waste	-1
unfortunately	-1
boring	-1
terrible	-1
bad	-1
stupid	-1
supposed	-1
completely	-1
minutes	-1
