perfection	1
captures	1
wonderfully	1
powell	1
refreshing	1
flynn	1
delightful	1
gripping	1
beautifully	1
underrated	1
superb	1
delight	1
welles	1
unforgettable	1
touching	1
favorites	1
extraordinary	1
stewart	1
brilliantly	1
friendship	1
wonderful	1
magnificent	1
marie	1
jackie	1
